,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
1495,2013-04-30,8.6,20.4,2.6,19.0,6.0,9.0,77.0,62.0,1025.6,1021.9,6.0,3.0,13.0,19.3,1,0,2013,4,30,0,3.5342917352885173,5.105088062083414,3.9269908169872414,-36.0804766,146.9162795,0
1496,2013-05-01,9.3,17.9,0.2,33.0,6.0,19.0,83.0,50.0,1020.9,1019.3,7.0,5.0,11.9,17.5,0,0,2013,5,1,0,3.5342917352885173,9.42477796076938,3.5342917352885173,-36.0804766,146.9162795,0
1497,2013-05-02,2.5,18.6,0.0,24.0,9.0,9.0,74.0,38.0,1027.7,1025.4,6.0,5.0,8.6,16.9,0,0,2013,5,2,0,5.105088062083414,5.497787143782138,5.497787143782138,-36.0804766,146.9162795,0
1498,2013-05-03,1.7,20.6,0.0,22.0,7.0,6.0,79.0,35.0,1027.4,1020.9,6.0,5.0,9.1,20.4,0,0,2013,5,3,0,0.7853981633974483,0.3926990816987241,1.9634954084936207,-36.0804766,146.9162795,0
1499,2013-05-04,6.6,19.7,0.4,28.0,4.0,19.0,81.0,38.0,1021.9,1020.4,6.0,5.0,12.4,19.0,0,0,2013,5,4,0,3.141592653589793,5.105088062083414,3.141592653589793,-36.0804766,146.9162795,0
1500,2013-05-05,1.6,17.9,0.0,17.0,7.0,9.0,66.0,35.0,1025.8,1022.6,6.0,5.0,9.3,16.3,0,0,2013,5,5,0,5.105088062083414,5.105088062083414,0.0,-36.0804766,146.9162795,0
1501,2013-05-06,2.5,18.6,0.0,22.0,4.0,13.0,66.0,37.0,1027.2,1023.2,6.0,5.0,9.3,17.9,0,0,2013,5,6,0,5.497787143782138,0.0,5.497787143782138,-36.0804766,146.9162795,0
1502,2013-05-11,5.7,23.4,0.0,24.0,0.0,13.0,81.0,39.0,1030.5,1025.1,6.0,5.0,12.6,23.1,0,0,2013,5,11,0,5.497787143782138,3.8267171103655024,5.105088062083414,-36.0804766,146.9162795,0
1503,2013-05-12,5.0,24.2,0.0,46.0,0.0,15.0,82.0,38.0,1025.0,1019.2,6.0,4.0,11.4,22.7,0,1,2013,5,12,0,1.1780972450961724,3.8267171103655024,1.1780972450961724,-36.0804766,146.9162795,0
1504,2013-05-13,11.3,15.7,9.8,41.0,15.0,22.0,96.0,65.0,1015.3,1013.6,8.0,8.0,14.0,15.0,1,1,2013,5,13,0,3.141592653589793,1.5707963267948966,3.141592653589793,-36.0804766,146.9162795,0
1505,2013-05-14,1.9,11.6,4.6,22.0,0.0,15.0,100.0,82.0,1015.8,1013.7,8.0,8.0,6.1,11.2,1,1,2013,5,14,0,1.5707963267948966,3.8267171103655024,1.9634954084936207,-36.0804766,146.9162795,0
1506,2013-05-15,6.1,13.7,7.4,39.0,11.0,15.0,97.0,79.0,1012.2,1010.0,8.0,8.0,9.6,12.0,1,1,2013,5,15,0,2.748893571891069,0.7853981633974483,2.356194490192345,-36.0804766,146.9162795,0
1507,2013-05-16,9.1,14.0,1.4,50.0,19.0,17.0,90.0,76.0,1010.7,1009.9,7.0,8.0,9.4,12.2,1,1,2013,5,16,0,3.9269908169872414,2.356194490192345,3.141592653589793,-36.0804766,146.9162795,0
1508,2013-05-17,3.5,14.9,1.6,31.0,11.0,9.0,100.0,71.0,1015.9,1014.4,7.0,5.0,7.8,14.6,1,0,2013,5,17,0,2.748893571891069,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,0
1509,2013-05-18,1.4,13.1,0.0,31.0,2.0,15.0,100.0,62.0,1018.0,1016.0,8.0,8.0,5.6,12.4,0,0,2013,5,18,0,3.141592653589793,3.5342917352885173,3.141592653589793,-36.0804766,146.9162795,0
1510,2013-05-19,0.6,15.0,0.2,28.0,4.0,19.0,100.0,63.0,1020.4,1018.0,8.0,7.0,5.0,13.3,0,1,2013,5,19,0,2.748893571891069,9.42477796076938,3.141592653589793,-36.0804766,146.9162795,0
1511,2013-05-20,2.9,14.6,1.4,20.0,2.0,15.0,99.0,72.0,1020.3,1016.0,8.0,8.0,8.5,14.3,1,0,2013,5,20,0,0.0,0.3926990816987241,0.0,-36.0804766,146.9162795,0
1512,2013-05-21,5.3,14.9,1.0,15.0,9.0,4.0,100.0,55.0,1018.1,1015.8,8.0,5.0,6.9,14.3,0,0,2013,5,21,0,5.105088062083414,9.42477796076938,5.890486225480862,-36.0804766,146.9162795,0
1513,2013-05-22,2.8,13.5,0.0,15.0,4.0,0.0,98.0,79.0,1014.1,1011.7,6.0,8.0,6.1,10.8,0,0,2013,5,22,0,1.9634954084936207,1.9634954084936207,3.3563853354412827,-36.0804766,146.9162795,0
1514,2013-05-23,5.4,17.2,0.0,33.0,17.0,20.0,59.0,45.0,1016.9,1017.6,6.0,5.0,13.5,16.9,0,0,2013,5,23,0,5.497787143782138,5.105088062083414,5.105088062083414,-36.0804766,146.9162795,0
1515,2013-05-24,1.4,17.4,0.0,22.0,7.0,7.0,75.0,40.0,1024.2,1021.8,6.0,5.0,7.8,17.0,0,0,2013,5,24,0,2.748893571891069,9.42477796076938,2.748893571891069,-36.0804766,146.9162795,0
1516,2013-05-25,-0.2,16.3,0.0,22.0,0.0,11.0,100.0,57.0,1026.6,1024.8,8.0,5.0,4.6,15.8,0,0,2013,5,25,0,3.141592653589793,3.8267171103655024,2.748893571891069,-36.0804766,146.9162795,0
1517,2013-05-26,1.3,12.8,0.2,9.0,0.0,6.0,100.0,81.0,1029.2,1026.0,8.0,5.0,5.5,12.4,0,0,2013,5,26,0,1.1780972450961724,3.8267171103655024,9.42477796076938,-36.0804766,146.9162795,0
1518,2013-05-27,1.1,16.6,0.0,17.0,7.0,9.0,100.0,53.0,1030.5,1028.2,8.0,5.0,5.3,15.7,0,0,2013,5,27,0,5.497787143782138,1.1780972450961724,5.497787143782138,-36.0804766,146.9162795,0
1519,2013-05-28,2.7,18.0,0.2,15.0,0.0,11.0,79.0,62.0,1031.6,1027.7,6.0,1.0,9.9,17.4,0,0,2013,5,28,0,5.497787143782138,3.8267171103655024,5.497787143782138,-36.0804766,146.9162795,0
1520,2013-05-29,4.2,19.3,0.0,22.0,0.0,7.0,100.0,57.0,1030.3,1026.1,7.0,1.0,7.8,19.0,0,0,2013,5,29,0,1.5707963267948966,3.8267171103655024,5.105088062083414,-36.0804766,146.9162795,0
1521,2013-05-30,7.8,15.2,0.6,26.0,11.0,9.0,98.0,91.0,1026.6,1024.9,8.0,8.0,11.2,14.4,0,1,2013,5,30,0,0.3926990816987241,5.105088062083414,0.3926990816987241,-36.0804766,146.9162795,0
1522,2013-05-31,11.2,17.6,16.0,30.0,6.0,13.0,100.0,82.0,1026.2,1022.7,7.0,8.0,13.9,17.0,1,1,2013,5,31,0,0.7853981633974483,0.7853981633974483,0.7853981633974483,-36.0804766,146.9162795,0
1523,2013-06-01,10.3,15.4,19.4,35.0,19.0,7.0,99.0,98.0,1015.9,1011.5,8.0,8.0,14.6,15.3,1,1,2013,6,1,0,1.5707963267948966,1.9634954084936207,1.5707963267948966,-36.0804766,146.9162795,0
1524,2013-06-02,11.4,17.3,53.4,31.0,13.0,17.0,68.0,48.0,1013.4,1015.3,4.0,5.0,12.3,16.9,1,0,2013,6,2,0,4.319689898685965,5.105088062083414,4.319689898685965,-36.0804766,146.9162795,0
1525,2013-06-03,0.6,14.3,0.2,22.0,0.0,11.0,84.0,70.0,1024.6,1023.0,6.0,8.0,5.6,13.0,0,0,2013,6,3,0,3.9269908169872414,3.8267171103655024,2.356194490192345,-36.0804766,146.9162795,0
1526,2013-06-04,1.9,14.5,0.0,11.0,6.0,4.0,100.0,69.0,1027.8,1025.3,8.0,5.0,5.5,13.8,0,0,2013,6,4,0,9.42477796076938,0.3926990816987241,5.497787143782138,-36.0804766,146.9162795,0
1527,2013-06-05,3.5,13.6,0.0,59.0,8.219397993311036,13.0,100.0,71.0,1025.0,1022.2,5.0,5.0,8.1,13.2,0,0,2013,6,5,0,0.0,3.8267171103655024,0.3926990816987241,-36.0804766,146.9162795,0
1528,2013-06-06,5.8,15.0,0.4,22.0,2.0,13.0,100.0,65.0,1021.9,1019.6,6.0,8.0,8.5,14.8,0,1,2013,6,6,0,1.5707963267948966,5.497787143782138,1.5707963267948966,-36.0804766,146.9162795,0
1529,2013-06-07,8.5,16.9,1.2,39.0,19.0,20.0,95.0,64.0,1020.1,1021.5,8.0,8.0,12.0,15.1,1,0,2013,6,7,0,2.748893571891069,1.5707963267948966,2.748893571891069,-36.0804766,146.9162795,0
1530,2013-06-08,1.7,14.6,1.0,13.0,2.0,9.0,100.0,65.0,1031.3,1029.3,1.0,5.0,7.2,13.4,0,0,2013,6,8,0,5.497787143782138,0.0,0.7853981633974483,-36.0804766,146.9162795,0
1531,2013-06-09,0.6,13.8,0.2,13.0,0.0,7.0,100.0,71.0,1028.2,1024.6,6.0,1.0,5.3,13.2,0,0,2013,6,9,0,2.748893571891069,3.8267171103655024,5.890486225480862,-36.0804766,146.9162795,0
1532,2013-06-10,3.1,13.8,0.0,13.0,0.0,7.0,100.0,80.0,1021.1,1019.6,6.0,8.0,7.8,13.2,0,0,2013,6,10,0,1.9634954084936207,3.8267171103655024,5.890486225480862,-36.0804766,146.9162795,0
1533,2013-06-11,3.4,15.6,0.0,20.0,2.0,15.0,100.0,67.0,1022.1,1017.8,8.0,5.0,6.4,15.4,0,1,2013,6,11,0,0.0,4.319689898685965,0.0,-36.0804766,146.9162795,0
1534,2013-06-12,4.9,11.8,15.0,28.0,13.0,6.0,100.0,100.0,1011.4,1008.4,8.0,8.0,10.0,11.5,1,1,2013,6,12,0,5.497787143782138,5.497787143782138,5.890486225480862,-36.0804766,146.9162795,0
1535,2013-06-13,10.0,13.4,16.8,28.0,7.0,13.0,74.10478741211918,93.0,1007.1,1005.5,8.0,8.0,14.345932373619016,12.3,1,1,2013,6,13,0,2.748893571891069,1.5707963267948966,3.141592653589793,-36.0804766,146.9162795,0
1536,2013-06-14,4.3,12.2,3.6,11.0,0.0,6.0,100.0,90.0,1009.0,1009.4,8.0,8.0,7.2,12.0,1,0,2013,6,14,0,2.356194490192345,3.8267171103655024,5.497787143782138,-36.0804766,146.9162795,0
1537,2013-06-15,1.2,15.4,0.2,17.0,4.0,7.0,93.0,51.0,1016.8,1016.7,6.0,1.0,5.7,14.0,0,0,2013,6,15,0,2.748893571891069,2.356194490192345,0.0,-36.0804766,146.9162795,0
1538,2013-06-16,-0.2,14.3,0.0,17.0,0.0,9.0,83.0,51.0,1018.7,1015.5,6.0,5.0,4.8,14.0,0,0,2013,6,16,0,2.748893571891069,3.8267171103655024,2.748893571891069,-36.0804766,146.9162795,0
1539,2013-06-17,0.3,10.4,0.2,11.0,0.0,2.0,100.0,83.0,1014.1,1011.9,8.0,7.0,4.5,10.2,0,0,2013,6,17,0,9.42477796076938,3.8267171103655024,3.9269908169872414,-36.0804766,146.9162795,0
1540,2013-06-18,3.1,15.5,0.6,15.0,2.0,11.0,100.0,63.0,1016.5,1016.0,5.0,6.0,7.0,14.5,0,0,2013,6,18,0,4.319689898685965,2.748893571891069,3.5342917352885173,-36.0804766,146.9162795,0
1541,2013-06-19,0.8,14.5,0.0,24.0,0.0,7.0,89.0,52.0,1025.8,1024.1,6.0,5.0,4.7,13.9,0,0,2013,6,19,0,5.105088062083414,3.8267171103655024,9.42477796076938,-36.0804766,146.9162795,0
1542,2013-06-20,0.0,14.1,0.0,15.0,4.0,7.0,97.0,50.0,1026.3,1022.5,6.0,5.0,3.7,13.6,0,0,2013,6,20,0,3.5342917352885173,5.497787143782138,3.9269908169872414,-36.0804766,146.9162795,0
1543,2013-06-21,-0.5,13.2,0.2,13.0,0.0,9.0,97.0,60.0,1022.8,1019.9,6.0,5.0,3.4,12.7,0,0,2013,6,21,0,5.497787143782138,3.8267171103655024,5.497787143782138,-36.0804766,146.9162795,0
1544,2013-06-22,-1.3,13.9,0.0,15.0,6.0,7.0,87.0,53.0,1026.1,1024.8,6.0,5.0,3.9,13.7,0,0,2013,6,22,0,5.105088062083414,5.890486225480862,9.42477796076938,-36.0804766,146.9162795,0
1545,2013-06-23,-0.4,14.1,0.0,19.0,9.0,7.0,89.0,51.0,1031.2,1027.8,3.0,5.0,4.3,13.9,0,0,2013,6,23,0,5.497787143782138,1.9634954084936207,5.105088062083414,-36.0804766,146.9162795,0
1546,2013-06-24,2.0,13.1,0.0,26.0,0.0,7.0,84.0,85.0,1026.9,1023.2,8.0,8.0,7.8,10.6,0,0,2013,6,24,0,5.105088062083414,3.8267171103655024,4.319689898685965,-36.0804766,146.9162795,0
1547,2013-06-25,7.8,17.0,1.0,39.0,19.0,17.0,56.0,51.0,1023.0,1020.9,6.0,5.0,12.8,16.8,0,0,2013,6,25,0,5.105088062083414,5.105088062083414,5.105088062083414,-36.0804766,146.9162795,0
1548,2013-06-26,0.9,16.8,0.0,48.0,0.0,6.0,81.0,51.0,1024.5,1021.8,6.0,5.0,6.5,16.0,0,0,2013,6,26,0,5.497787143782138,3.8267171103655024,5.890486225480862,-36.0804766,146.9162795,0
1549,2013-06-27,-0.1,14.1,0.0,11.0,6.0,7.0,95.0,67.0,1024.3,1021.3,6.0,5.0,3.6,12.6,0,0,2013,6,27,0,0.0,5.497787143782138,0.3926990816987241,-36.0804766,146.9162795,0
1550,2013-06-28,2.0,16.0,0.0,13.0,0.0,6.0,92.0,59.0,1025.2,1022.4,5.0,5.0,6.5,15.5,0,0,2013,6,28,0,1.5707963267948966,3.8267171103655024,5.497787143782138,-36.0804766,146.9162795,0
1551,2013-06-29,4.3,18.4,0.0,17.0,0.0,2.0,100.0,60.0,1026.2,1023.7,1.0,5.0,7.1,17.5,0,0,2013,6,29,0,2.748893571891069,3.8267171103655024,5.105088062083414,-36.0804766,146.9162795,0
1552,2013-06-30,1.4,15.7,0.0,19.0,0.0,13.0,97.0,54.0,1028.2,1025.8,6.0,5.0,6.3,15.6,0,0,2013,6,30,0,3.141592653589793,3.8267171103655024,3.141592653589793,-36.0804766,146.9162795,0
1553,2013-07-01,2.0,12.9,0.0,20.0,0.0,9.0,100.0,82.0,1026.8,1024.8,8.0,7.0,7.4,12.5,0,0,2013,7,1,0,0.3926990816987241,3.8267171103655024,1.1780972450961724,-36.0804766,146.9162795,0
1554,2013-07-02,7.4,16.0,0.6,26.0,2.0,17.0,100.0,65.0,1025.8,1023.9,1.0,5.0,11.2,15.7,0,0,2013,7,2,0,2.748893571891069,0.7853981633974483,2.748893571891069,-36.0804766,146.9162795,0
1555,2013-07-03,3.1,14.8,0.0,15.0,0.0,11.0,100.0,69.0,1025.7,1022.2,8.0,5.0,5.2,13.6,0,0,2013,7,3,0,0.0,3.8267171103655024,0.0,-36.0804766,146.9162795,0
1556,2013-07-04,1.9,15.4,0.2,48.0,9.0,19.0,83.0,59.0,1016.4,1011.5,8.0,8.0,8.9,14.1,0,0,2013,7,4,0,1.5707963267948966,0.3926990816987241,1.5707963267948966,-36.0804766,146.9162795,0
1557,2013-07-05,8.4,12.2,0.0,72.0,30.0,20.0,73.0,56.0,1011.7,1014.0,8.0,1.0,9.0,11.5,0,1,2013,7,5,0,2.748893571891069,2.748893571891069,2.748893571891069,-36.0804766,146.9162795,0
1558,2013-07-06,4.8,13.3,1.6,35.0,11.0,20.0,83.0,60.0,1021.6,1019.8,8.0,8.0,7.8,12.7,1,1,2013,7,6,0,1.9634954084936207,1.9634954084936207,2.356194490192345,-36.0804766,146.9162795,0
1559,2013-07-07,6.1,13.0,2.2,39.0,11.0,7.0,91.0,74.0,1028.1,1027.4,8.0,6.0,8.2,11.5,1,1,2013,7,7,0,2.748893571891069,1.5707963267948966,0.0,-36.0804766,146.9162795,0
1560,2013-07-08,4.6,13.9,2.6,26.0,6.0,17.0,100.0,61.0,1033.4,1032.5,4.0,3.0,7.6,13.2,1,0,2013,7,8,0,3.141592653589793,1.1780972450961724,3.141592653589793,-36.0804766,146.9162795,0
1561,2013-07-09,-0.5,12.6,0.0,17.0,0.0,6.0,90.0,55.0,1037.3,1033.3,6.0,5.0,5.2,12.2,0,0,2013,7,9,0,5.497787143782138,3.8267171103655024,4.319689898685965,-36.0804766,146.9162795,0
1562,2013-07-10,3.2,14.9,0.2,15.0,0.0,6.0,78.0,55.0,1033.7,1031.1,6.0,5.0,6.1,14.3,0,0,2013,7,10,0,5.890486225480862,3.8267171103655024,9.42477796076938,-36.0804766,146.9162795,0
1563,2013-07-11,1.7,15.1,0.0,15.0,0.0,7.0,84.0,60.0,1035.2,1032.0,6.0,5.0,6.6,13.9,0,0,2013,7,11,0,5.497787143782138,3.8267171103655024,0.0,-36.0804766,146.9162795,0
1564,2013-07-12,1.5,15.8,0.0,19.0,4.0,7.0,100.0,64.0,1032.0,1028.3,3.0,8.0,5.1,14.4,0,0,2013,7,12,0,5.497787143782138,1.9634954084936207,5.890486225480862,-36.0804766,146.9162795,0
1565,2013-07-13,5.0,14.8,0.0,17.0,0.0,7.0,100.0,74.0,1029.4,1026.1,5.0,6.0,8.0,14.0,0,1,2013,7,13,0,0.3926990816987241,3.8267171103655024,5.890486225480862,-36.0804766,146.9162795,0
1566,2013-07-14,8.0,14.0,5.0,33.0,9.0,7.0,100.0,90.0,1025.2,1022.7,7.0,8.0,11.1,13.0,1,1,2013,7,14,0,1.5707963267948966,5.890486225480862,0.3926990816987241,-36.0804766,146.9162795,0
1567,2013-07-15,11.1,14.6,5.0,37.0,11.0,9.0,86.0,89.0,1022.1,1020.9,8.0,8.0,13.7,14.0,1,1,2013,7,15,0,1.1780972450961724,1.5707963267948966,1.5707963267948966,-36.0804766,146.9162795,0
1568,2013-07-16,10.1,15.5,2.4,20.0,7.0,6.0,100.0,85.0,1024.6,1022.3,6.0,8.0,11.2,14.5,1,1,2013,7,16,0,0.0,0.3926990816987241,5.497787143782138,-36.0804766,146.9162795,0
1569,2013-07-17,11.1,18.0,2.0,24.0,7.0,13.0,100.0,78.0,1022.1,1018.8,8.0,8.0,13.1,17.1,1,0,2013,7,17,0,0.7853981633974483,0.3926990816987241,0.3926990816987241,-36.0804766,146.9162795,0
1570,2013-07-18,12.1,20.5,0.0,57.0,17.0,22.0,73.0,69.0,1019.1,1013.7,6.0,1.0,16.1,19.1,0,1,2013,7,18,0,1.1780972450961724,0.7853981633974483,0.7853981633974483,-36.0804766,146.9162795,0
1571,2013-07-19,13.5,17.3,33.6,52.0,26.0,26.0,83.0,69.0,1010.3,1008.7,8.0,8.0,15.2,15.7,1,1,2013,7,19,0,1.1780972450961724,1.9634954084936207,1.9634954084936207,-36.0804766,146.9162795,0
1572,2013-07-20,8.3,11.9,4.4,52.0,9.0,19.0,89.0,78.0,1006.5,1005.2,8.0,8.0,9.7,8.8,1,1,2013,7,20,0,1.9634954084936207,1.5707963267948966,2.748893571891069,-36.0804766,146.9162795,0
1573,2013-07-21,4.5,11.2,7.2,35.0,11.0,15.0,92.0,65.0,1016.6,1014.9,7.0,7.0,4.7,9.2,1,0,2013,7,21,0,2.356194490192345,1.5707963267948966,1.9634954084936207,-36.0804766,146.9162795,0
1574,2013-07-22,4.4,11.7,0.0,31.0,9.0,9.0,76.0,73.0,1018.6,1017.5,6.0,8.0,7.6,10.2,0,0,2013,7,22,0,1.5707963267948966,1.5707963267948966,1.9634954084936207,-36.0804766,146.9162795,0
1575,2013-07-23,3.4,12.4,0.6,30.0,7.0,17.0,100.0,73.0,1023.7,1023.8,8.0,1.0,6.6,12.2,0,0,2013,7,23,0,2.748893571891069,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,0
1576,2013-07-24,1.9,14.7,0.0,17.0,7.0,6.0,100.0,56.0,1030.7,1028.9,7.0,5.0,3.6,14.0,0,0,2013,7,24,0,3.141592653589793,5.497787143782138,3.141592653589793,-36.0804766,146.9162795,0
1577,2013-07-25,0.8,11.3,0.0,13.0,9.0,7.0,100.0,73.0,1031.1,1028.4,8.0,5.0,4.0,11.1,0,0,2013,7,25,0,5.497787143782138,5.497787143782138,0.3926990816987241,-36.0804766,146.9162795,0
1578,2013-07-26,3.5,12.8,0.0,17.0,7.0,11.0,98.0,63.0,1029.4,1027.2,8.0,7.0,5.9,11.7,0,0,2013,7,26,0,5.497787143782138,9.42477796076938,5.890486225480862,-36.0804766,146.9162795,0
1579,2013-07-27,0.3,13.9,0.0,19.0,0.0,9.0,100.0,69.0,1030.1,1027.1,6.0,5.0,5.1,13.4,0,0,2013,7,27,0,0.3926990816987241,3.8267171103655024,5.497787143782138,-36.0804766,146.9162795,0
1580,2013-07-28,3.0,16.1,0.2,35.0,0.0,24.0,98.0,56.0,1027.5,1021.7,6.0,5.0,6.2,16.0,0,1,2013,7,28,0,0.7853981633974483,3.8267171103655024,0.7853981633974483,-36.0804766,146.9162795,0
1581,2013-07-29,6.2,17.7,5.0,52.0,9.0,19.0,87.0,70.0,1021.6,1018.5,7.0,8.0,12.4,15.9,1,0,2013,7,29,0,1.1780972450961724,0.7853981633974483,1.1780972450961724,-36.0804766,146.9162795,0
1582,2013-07-30,5.7,13.2,0.2,24.0,0.0,17.0,100.0,90.0,1021.4,1021.4,8.0,8.0,9.7,11.1,0,0,2013,7,30,0,3.141592653589793,3.8267171103655024,2.748893571891069,-36.0804766,146.9162795,0
1583,2013-07-31,5.0,14.5,0.0,17.0,0.0,4.0,100.0,72.0,1025.8,1023.4,8.0,2.0,5.6,13.9,0,0,2013,7,31,0,5.890486225480862,3.8267171103655024,4.319689898685965,-36.0804766,146.9162795,0
1584,2013-08-01,2.8,14.3,0.0,13.0,4.0,9.0,100.0,65.0,1024.3,1020.3,7.0,1.0,7.0,13.8,0,0,2013,8,1,0,5.890486225480862,0.0,0.0,-36.0804766,146.9162795,0
1585,2013-08-02,7.0,15.9,0.0,52.0,0.0,24.0,87.0,55.0,1016.3,1012.1,8.0,8.0,10.1,14.2,0,1,2013,8,2,0,2.748893571891069,3.8267171103655024,1.9634954084936207,-36.0804766,146.9162795,0
1586,2013-08-03,4.7,10.4,1.2,43.0,13.0,17.0,87.0,83.0,1018.6,1014.5,1.0,8.0,6.3,9.3,1,0,2013,8,3,0,1.9634954084936207,2.748893571891069,1.1780972450961724,-36.0804766,146.9162795,0
1587,2013-08-04,6.3,13.1,1.0,48.0,15.0,19.0,89.0,62.0,1015.3,1015.6,8.0,3.0,8.4,12.0,0,1,2013,8,4,0,2.748893571891069,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,0
1588,2013-08-05,7.4,13.3,1.6,26.0,13.0,15.0,96.0,85.0,1017.6,1014.5,8.0,8.0,8.1,11.7,1,1,2013,8,5,0,1.5707963267948966,1.9634954084936207,1.5707963267948966,-36.0804766,146.9162795,0
1589,2013-08-06,8.0,13.6,2.8,37.0,24.0,20.0,74.0,68.0,1009.2,1010.0,8.0,8.0,12.5,13.1,1,0,2013,8,6,0,2.748893571891069,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,0
1590,2013-08-07,3.4,11.5,0.4,28.0,7.0,11.0,94.0,89.0,1014.4,1010.7,8.0,8.0,7.6,10.2,0,1,2013,8,7,0,0.7853981633974483,1.5707963267948966,1.5707963267948966,-36.0804766,146.9162795,0
1591,2013-08-08,5.9,15.9,8.2,37.0,9.0,6.0,81.0,55.0,1014.4,1015.0,6.0,5.0,8.4,13.8,1,0,2013,8,8,0,0.3926990816987241,3.5342917352885173,0.0,-36.0804766,146.9162795,0
1592,2013-08-09,2.6,11.2,0.0,20.0,9.0,11.0,95.0,85.0,1019.8,1016.6,8.0,8.0,7.2,10.4,0,1,2013,8,9,0,1.9634954084936207,0.3926990816987241,1.5707963267948966,-36.0804766,146.9162795,0
1593,2013-08-10,5.7,16.6,2.8,22.0,0.0,13.0,95.0,62.0,1017.9,1016.7,6.0,5.0,9.6,16.0,1,0,2013,8,10,0,2.748893571891069,3.8267171103655024,3.5342917352885173,-36.0804766,146.9162795,0
1594,2013-08-11,2.9,15.6,0.0,20.0,9.0,13.0,100.0,58.0,1019.2,1014.9,8.0,8.0,5.8,14.9,0,1,2013,8,11,0,0.7853981633974483,9.42477796076938,1.1780972450961724,-36.0804766,146.9162795,0
1595,2013-08-12,5.8,14.9,17.2,69.0,31.0,44.0,94.0,54.0,1004.3,1006.0,8.0,5.0,12.7,13.0,1,1,2013,8,12,0,3.141592653589793,2.356194490192345,3.141592653589793,-36.0804766,146.9162795,0
1596,2013-08-13,4.6,14.5,1.2,41.0,17.0,15.0,79.0,57.0,1015.8,1014.9,8.0,8.0,9.1,12.6,1,0,2013,8,13,0,2.356194490192345,2.748893571891069,2.356194490192345,-36.0804766,146.9162795,0
1597,2013-08-14,7.4,18.4,0.0,56.0,13.0,20.0,65.0,58.0,1011.6,1005.9,6.0,8.0,11.8,15.7,0,1,2013,8,14,0,3.141592653589793,1.5707963267948966,2.356194490192345,-36.0804766,146.9162795,0
1598,2013-08-15,1.8,14.1,6.6,20.0,11.0,11.0,84.0,60.0,1022.8,1021.5,6.0,8.0,6.5,13.3,1,0,2013,8,15,0,3.141592653589793,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,0
1599,2013-08-16,2.1,16.2,0.0,57.0,9.0,26.0,100.0,45.0,1021.4,1012.2,8.0,5.0,6.4,16.1,0,1,2013,8,16,0,1.5707963267948966,5.890486225480862,0.7853981633974483,-36.0804766,146.9162795,0
1600,2013-08-17,6.4,14.4,3.8,44.0,9.0,15.0,78.0,58.0,1010.9,1011.5,8.0,8.0,10.4,14.0,1,0,2013,8,17,0,1.5707963267948966,3.5342917352885173,2.356194490192345,-36.0804766,146.9162795,0
1601,2013-08-18,4.7,18.3,0.6,50.0,13.0,33.0,79.0,43.0,1015.2,1009.7,8.0,5.0,9.1,18.1,0,1,2013,8,18,0,1.9634954084936207,0.7853981633974483,1.9634954084936207,-36.0804766,146.9162795,0
1602,2013-08-19,6.6,11.3,6.0,52.0,17.0,20.0,85.0,72.0,1013.0,1011.1,8.0,5.0,7.8,8.3,1,1,2013,8,19,0,3.9269908169872414,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,0
1603,2013-08-20,1.5,10.7,9.8,35.0,17.0,22.0,86.0,63.0,1017.6,1016.2,6.0,8.0,4.8,9.8,1,0,2013,8,20,0,2.748893571891069,3.141592653589793,2.748893571891069,-36.0804766,146.9162795,0
1604,2013-08-21,2.2,11.0,0.2,28.0,11.0,11.0,94.0,67.0,1018.4,1015.5,8.0,8.0,6.4,10.4,0,1,2013,8,21,0,2.748893571891069,3.5342917352885173,2.748893571891069,-36.0804766,146.9162795,0
1605,2013-08-22,6.4,11.9,4.2,44.0,15.0,17.0,89.0,85.0,1012.6,1010.6,8.0,8.0,8.7,10.7,1,1,2013,8,22,0,2.748893571891069,2.356194490192345,3.141592653589793,-36.0804766,146.9162795,0
1606,2013-08-23,8.6,12.3,8.8,44.0,22.0,19.0,94.0,94.0,1011.6,1011.9,8.0,8.0,10.1,11.4,1,1,2013,8,23,0,2.748893571891069,2.356194490192345,2.748893571891069,-36.0804766,146.9162795,0
1607,2013-08-24,6.0,15.0,4.2,22.0,9.0,0.0,100.0,75.0,1023.3,1023.8,8.0,8.0,9.0,13.6,1,0,2013,8,24,0,3.141592653589793,0.3926990816987241,3.3563853354412827,-36.0804766,146.9162795,0
1608,2013-08-25,8.1,16.2,0.0,24.0,7.0,15.0,87.0,64.0,1026.6,1024.4,8.0,8.0,11.8,15.1,0,0,2013,8,25,0,3.141592653589793,0.0,2.748893571891069,-36.0804766,146.9162795,0
