,Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
685,2011-01-25,20.5,36.1,0.0,33.0,9.0,9.0,70.0,45.0,1008.8,1006.5,23.2,33.1,0,0,2011,1,25,1,9.42477796076938,3.9269908169872414,0.7853981633974483,-33.8816671,150.7441627,0
686,2011-01-26,19.5,36.8,0.0,50.0,6.0,7.0,81.0,50.0,1012.1,1009.7,24.8,35.4,0,0,2011,1,26,1,3.9269908169872414,3.9269908169872414,0.0,-33.8816671,150.7441627,0
687,2011-01-27,22.5,35.9,0.0,39.0,7.0,7.0,75.0,46.0,1013.6,1010.1,26.8,35.5,0,0,2011,1,27,1,5.890486225480862,1.1780972450961724,0.7853981633974483,-33.8816671,150.7441627,0
688,2011-01-28,19.0,27.4,0.0,31.0,13.0,15.0,76.0,51.0,1019.7,1018.9,21.7,26.4,0,0,2011,1,28,1,9.42477796076938,9.42477796076938,0.0,-33.8816671,150.7441627,0
689,2011-01-29,14.0,27.6,0.0,39.0,6.0,15.0,67.0,49.0,1022.1,1020.7,21.8,26.5,0,0,2011,1,29,1,0.3926990816987241,5.105088062083414,0.3926990816987241,-33.8816671,150.7441627,0
690,2011-01-30,12.1,36.7,0.0,30.0,0.0,11.0,70.0,26.0,1020.5,1015.5,20.0,34.6,0,0,2011,1,30,1,0.3926990816987241,3.4203025281606574,1.5707963267948966,-33.8816671,150.7441627,0
691,2011-01-31,17.0,40.4,0.0,31.0,6.0,11.0,62.0,20.0,1015.7,1011.3,26.1,39.2,0,0,2011,1,31,1,0.0,1.9634954084936207,0.7853981633974483,-33.8816671,150.7441627,0
692,2011-02-01,18.4,41.5,0.0,44.0,4.0,19.0,79.0,21.0,1012.0,1006.7,24.5,40.9,0,0,2011,2,1,1,2.356194490192345,4.319689898685965,3.141592653589793,-33.8816671,150.7441627,0
693,2011-02-02,23.1,38.4,0.0,37.0,11.0,22.0,42.0,38.0,1015.4,1011.4,30.7,37.2,0,0,2011,2,2,1,0.3926990816987241,0.0,0.0,-33.8816671,150.7441627,0
694,2011-02-03,23.9,38.7,0.0,50.0,7.0,22.0,81.0,39.0,1011.8,1010.9,26.0,37.9,0,0,2011,2,3,1,2.748893571891069,3.141592653589793,3.141592653589793,-33.8816671,150.7441627,0
695,2011-02-04,22.1,38.6,0.0,37.0,9.0,26.0,63.0,44.0,1015.1,1009.8,28.4,37.6,0,0,2011,2,4,1,5.497787143782138,1.1780972450961724,0.0,-33.8816671,150.7441627,0
696,2011-02-05,21.8,41.4,0.0,56.0,9.0,35.0,76.0,21.0,1010.5,1007.1,27.3,40.2,0,0,2011,2,5,1,2.356194490192345,1.1780972450961724,1.5707963267948966,-33.8816671,150.7441627,0
697,2011-02-06,21.8,33.9,0.0,52.0,15.0,33.0,64.0,67.0,1013.2,1016.4,27.3,23.2,0,0,2011,2,6,1,5.105088062083414,3.5342917352885173,5.105088062083414,-33.8816671,150.7441627,0
698,2011-02-07,16.6,24.1,0.0,28.0,11.0,9.0,60.0,48.0,1024.6,1020.6,17.9,23.2,0,0,2011,2,7,1,0.0,4.319689898685965,0.0,-33.8816671,150.7441627,0
699,2011-02-08,14.2,27.4,0.0,33.0,7.0,20.0,68.0,52.0,1020.1,1018.7,20.5,25.2,0,0,2011,2,8,1,5.890486225480862,3.5342917352885173,5.890486225480862,-33.8816671,150.7441627,0
700,2011-02-09,14.8,25.5,0.0,31.0,11.0,15.0,57.0,56.0,1024.9,1023.3,21.7,24.3,0,0,2011,2,9,1,0.3926990816987241,4.319689898685965,5.105088062083414,-33.8816671,150.7441627,0
701,2011-02-10,14.9,30.5,0.0,33.0,0.0,17.0,84.0,44.0,1024.1,1019.6,20.1,30.2,0,0,2011,2,10,1,0.0,3.4203025281606574,0.0,-33.8816671,150.7441627,0
702,2011-02-11,16.3,38.2,0.0,44.0,6.0,17.0,76.0,30.0,1016.4,1011.2,22.5,35.4,0,0,2011,2,11,1,3.9269908169872414,1.5707963267948966,2.748893571891069,-33.8816671,150.7441627,0
703,2011-02-12,21.6,22.7,0.2,37.0,20.0,11.0,81.0,71.0,1015.4,1017.3,22.4,21.5,0,1,2011,2,12,1,9.42477796076938,9.42477796076938,5.105088062083414,-33.8816671,150.7441627,0
704,2011-02-13,18.2,22.8,19.8,35.0,4.0,17.0,91.0,73.0,1017.8,1019.0,21.1,21.8,1,0,2011,2,13,1,5.105088062083414,3.9269908169872414,5.105088062083414,-33.8816671,150.7441627,0
705,2011-02-14,17.8,23.5,0.0,30.0,13.0,15.0,69.0,77.0,1024.2,1024.2,20.4,19.9,0,0,2011,2,14,1,0.0,4.319689898685965,0.0,-33.8816671,150.7441627,0
706,2011-02-15,14.6,24.1,0.0,24.0,11.0,17.0,75.0,61.0,1024.7,1022.3,19.2,23.6,0,0,2011,2,15,1,5.890486225480862,9.42477796076938,5.890486225480862,-33.8816671,150.7441627,0
707,2011-02-16,17.8,28.1,1.0,20.0,9.0,13.0,80.0,57.0,1020.2,1016.5,20.8,26.3,0,1,2011,2,16,1,0.7853981633974483,3.9269908169872414,1.5707963267948966,-33.8816671,150.7441627,0
708,2011-02-17,19.4,31.8,1.4,30.0,7.0,11.0,97.0,59.0,1014.3,1011.2,21.8,29.8,1,1,2011,2,17,1,1.5707963267948966,3.141592653589793,2.748893571891069,-33.8816671,150.7441627,0
709,2011-02-18,19.7,28.2,4.4,28.0,6.0,7.0,88.0,66.0,1015.6,1014.4,21.9,26.9,1,0,2011,2,18,1,0.0,3.9269908169872414,5.497787143782138,-33.8816671,150.7441627,0
710,2011-02-19,20.2,37.9,0.2,43.0,11.0,24.0,85.0,35.0,1011.4,1006.0,23.6,36.8,0,0,2011,2,19,1,1.9634954084936207,1.1780972450961724,1.9634954084936207,-33.8816671,150.7441627,0
711,2011-02-20,23.6,36.7,0.0,35.0,7.0,17.0,65.0,34.0,1007.2,1005.8,29.8,35.5,0,0,2011,2,20,1,3.141592653589793,3.5342917352885173,3.141592653589793,-33.8816671,150.7441627,0
712,2011-02-21,18.4,28.6,0.0,39.0,2.0,24.0,78.0,55.0,1013.5,1012.1,20.1,26.0,0,0,2011,2,21,1,5.497787143782138,9.42477796076938,5.497787143782138,-33.8816671,150.7441627,0
713,2011-02-22,15.6,24.5,0.2,41.0,17.0,26.0,59.0,48.0,1022.7,1022.1,17.6,22.4,0,0,2011,2,22,1,5.890486225480862,3.9269908169872414,5.890486225480862,-33.8816671,150.7441627,0
714,2011-02-23,12.5,27.5,0.0,35.0,13.0,13.0,72.0,40.0,1023.5,1021.0,20.5,25.5,0,0,2011,2,23,1,0.0,3.9269908169872414,5.105088062083414,-33.8816671,150.7441627,0
715,2011-02-24,12.5,31.0,0.0,28.0,6.0,19.0,80.0,29.0,1020.5,1015.5,18.7,29.7,0,0,2011,2,24,1,0.3926990816987241,3.9269908169872414,0.3926990816987241,-33.8816671,150.7441627,0
716,2011-02-25,12.8,32.0,0.0,35.0,9.0,13.0,75.0,33.0,1014.9,1011.7,20.3,31.4,0,0,2011,2,25,1,0.7853981633974483,1.1780972450961724,1.1780972450961724,-33.8816671,150.7441627,0
717,2011-02-26,16.7,34.1,0.0,41.0,0.0,11.0,81.0,27.0,1013.3,1008.6,21.8,33.1,0,0,2011,2,26,1,5.890486225480862,3.4203025281606574,4.319689898685965,-33.8816671,150.7441627,0
718,2011-02-27,16.6,29.5,0.0,26.0,6.0,13.0,90.0,54.0,1009.6,1007.9,20.5,27.8,0,0,2011,2,27,1,0.0,2.748893571891069,1.5707963267948966,-33.8816671,150.7441627,0
719,2011-02-28,20.4,30.2,0.4,28.0,9.0,17.0,89.0,58.0,1010.9,1007.4,21.4,28.1,0,0,2011,2,28,1,5.105088062083414,0.7853981633974483,5.497787143782138,-33.8816671,150.7441627,0
720,2011-03-01,18.7,36.6,0.6,54.0,15.0,31.0,62.0,24.0,1003.2,1003.5,25.8,33.7,0,0,2011,3,1,1,3.5342917352885173,2.356194490192345,3.5342917352885173,-33.8816671,150.7441627,0
721,2011-03-02,16.4,22.1,0.0,26.0,9.0,11.0,74.0,64.0,1017.7,1015.6,17.9,20.6,0,0,2011,3,2,1,1.1780972450961724,9.42477796076938,0.7853981633974483,-33.8816671,150.7441627,0
722,2011-03-03,12.9,32.6,0.0,35.0,0.0,17.0,76.0,16.0,1009.6,1007.5,19.8,31.5,0,0,2011,3,3,1,3.141592653589793,3.4203025281606574,3.5342917352885173,-33.8816671,150.7441627,0
723,2011-03-04,16.6,32.9,0.0,41.0,4.0,19.0,71.0,16.0,1012.2,1009.4,20.8,31.1,0,0,2011,3,4,1,0.0,3.141592653589793,5.105088062083414,-33.8816671,150.7441627,0
724,2011-03-05,15.4,22.6,0.2,37.0,15.0,22.0,72.0,60.0,1023.5,1023.9,16.6,20.4,0,0,2011,3,5,1,5.105088062083414,9.42477796076938,5.105088062083414,-33.8816671,150.7441627,0
725,2011-03-06,13.9,25.3,0.2,33.0,13.0,19.0,48.0,42.0,1027.6,1026.4,19.8,22.4,0,0,2011,3,6,1,5.497787143782138,5.497787143782138,0.0,-33.8816671,150.7441627,0
726,2011-03-07,12.0,26.4,0.0,31.0,11.0,7.0,65.0,48.0,1025.5,1021.9,18.8,25.6,0,0,2011,3,7,1,0.3926990816987241,3.5342917352885173,5.497787143782138,-33.8816671,150.7441627,0
727,2011-03-08,12.1,32.1,0.0,35.0,0.0,9.0,80.0,32.0,1020.2,1015.0,18.0,31.0,0,0,2011,3,8,1,0.0,3.4203025281606574,1.9634954084936207,-33.8816671,150.7441627,0
728,2011-03-09,16.4,31.8,0.0,30.0,0.0,13.0,85.0,39.0,1015.9,1013.6,19.7,29.1,0,0,2011,3,9,1,2.356194490192345,3.4203025281606574,3.141592653589793,-33.8816671,150.7441627,0
729,2011-03-10,17.1,29.6,0.0,35.0,0.0,19.0,67.0,61.0,1013.7,1012.6,23.1,24.7,0,0,2011,3,10,1,3.5342917352885173,3.4203025281606574,3.9269908169872414,-33.8816671,150.7441627,0
730,2011-03-11,18.4,28.7,0.0,31.0,0.0,19.0,87.0,59.0,1016.7,1015.4,20.9,27.1,0,0,2011,3,11,1,0.3926990816987241,3.4203025281606574,0.3926990816987241,-33.8816671,150.7441627,0
731,2011-03-12,16.7,31.7,0.8,26.0,7.0,6.0,83.0,45.0,1021.1,1018.8,21.6,29.8,0,0,2011,3,12,1,2.356194490192345,3.5342917352885173,3.5342917352885173,-33.8816671,150.7441627,0
732,2011-03-13,17.3,34.8,0.0,33.0,7.0,11.0,93.0,37.0,1021.9,1017.5,21.1,33.8,0,0,2011,3,13,1,2.748893571891069,3.9269908169872414,0.7853981633974483,-33.8816671,150.7441627,0
733,2011-03-14,17.1,27.3,0.0,43.0,2.0,20.0,74.0,68.0,1020.1,1021.1,23.4,23.4,0,0,2011,3,14,1,9.42477796076938,5.105088062083414,5.105088062083414,-33.8816671,150.7441627,0
734,2011-03-15,16.6,27.4,0.2,24.0,15.0,6.0,85.0,53.0,1022.1,1018.5,19.6,25.7,0,0,2011,3,15,1,3.9269908169872414,3.9269908169872414,0.0,-33.8816671,150.7441627,0
735,2011-03-16,15.2,30.3,0.8,39.0,7.0,19.0,87.0,59.0,1017.6,1016.6,20.1,26.0,0,1,2011,3,16,1,9.42477796076938,1.5707963267948966,5.497787143782138,-33.8816671,150.7441627,0
736,2011-03-17,18.1,25.8,16.6,28.0,9.0,17.0,89.0,70.0,1020.0,1017.2,20.0,23.8,1,0,2011,3,17,1,5.497787143782138,9.42477796076938,5.890486225480862,-33.8816671,150.7441627,0
737,2011-03-18,18.1,25.9,0.2,39.0,17.0,24.0,75.0,69.0,1015.9,1014.4,20.5,23.0,0,1,2011,3,18,1,5.105088062083414,4.319689898685965,5.105088062083414,-33.8816671,150.7441627,0
738,2011-03-19,17.4,21.3,3.0,30.0,13.0,15.0,95.0,91.0,1015.5,1012.8,19.4,20.5,1,1,2011,3,19,1,4.319689898685965,3.9269908169872414,5.105088062083414,-33.8816671,150.7441627,0
739,2011-03-20,17.8,23.7,25.8,48.0,9.0,11.0,99.0,92.0,1013.4,1011.0,18.9,21.0,1,1,2011,3,20,1,0.0,9.42477796076938,5.105088062083414,-33.8816671,150.7441627,0
740,2011-03-21,18.7,26.1,17.2,43.0,7.0,4.0,98.0,72.0,1007.5,1003.2,20.6,25.6,1,1,2011,3,21,1,3.5342917352885173,5.105088062083414,0.3926990816987241,-33.8816671,150.7441627,0
741,2011-03-22,19.2,32.0,13.2,24.0,0.0,11.0,96.0,47.0,1001.5,999.2,20.9,30.0,1,0,2011,3,22,1,5.890486225480862,3.4203025281606574,0.7853981633974483,-33.8816671,150.7441627,0
742,2011-03-23,16.9,30.8,0.2,43.0,0.0,26.0,83.0,36.0,1003.3,1001.2,20.8,29.5,0,0,2011,3,23,1,3.9269908169872414,3.4203025281606574,2.748893571891069,-33.8816671,150.7441627,0
743,2011-03-24,13.1,26.7,0.2,52.0,13.0,28.0,58.0,35.0,1005.4,1003.9,19.4,26.0,0,0,2011,3,24,1,3.141592653589793,1.5707963267948966,2.748893571891069,-33.8816671,150.7441627,0
744,2011-03-25,12.7,26.2,0.0,39.0,19.0,24.0,56.0,40.0,1008.6,1009.3,20.0,25.9,0,0,2011,3,25,1,3.141592653589793,3.5342917352885173,4.319689898685965,-33.8816671,150.7441627,0
745,2011-03-26,14.0,22.6,0.0,43.0,24.0,19.0,62.0,54.0,1020.0,1020.4,18.5,21.0,0,0,2011,3,26,1,9.42477796076938,3.9269908169872414,9.42477796076938,-33.8816671,150.7441627,0
746,2011-03-27,13.2,21.7,0.0,30.0,11.0,7.0,74.0,68.0,1025.1,1024.7,16.6,20.5,0,1,2011,3,27,1,9.42477796076938,3.5342917352885173,4.319689898685965,-33.8816671,150.7441627,0
747,2011-03-28,13.7,24.3,1.2,26.0,13.0,15.0,82.0,70.0,1027.4,1026.0,17.5,21.4,1,0,2011,3,28,1,0.0,3.5342917352885173,0.3926990816987241,-33.8816671,150.7441627,0
748,2011-03-29,14.2,27.9,0.0,33.0,6.0,19.0,97.0,53.0,1026.4,1022.0,16.8,25.7,0,0,2011,3,29,1,0.7853981633974483,3.9269908169872414,1.1780972450961724,-33.8816671,150.7441627,0
749,2011-03-30,13.4,29.3,0.0,54.0,6.0,0.0,87.0,71.0,1020.4,1017.2,17.7,21.9,0,1,2011,3,30,1,3.5342917352885173,1.9634954084936207,2.917968477725211,-33.8816671,150.7441627,0
750,2011-03-31,16.7,20.7,2.6,26.0,13.0,15.0,76.0,72.0,1023.6,1023.5,18.5,18.9,1,1,2011,3,31,1,9.42477796076938,4.319689898685965,5.497787143782138,-33.8816671,150.7441627,0
751,2011-05-01,11.7,22.9,8.2,20.0,13.0,4.0,84.0,49.0,1019.3,1015.6,17.1,22.4,1,0,2011,5,1,1,3.9269908169872414,3.9269908169872414,1.5707963267948966,-33.8816671,150.7441627,0
752,2011-05-02,9.3,19.2,0.0,11.0,0.0,2.0,100.0,68.0,1016.9,1015.0,12.4,18.7,0,0,2011,5,2,1,3.141592653589793,3.4203025281606574,3.5342917352885173,-33.8816671,150.7441627,0
753,2011-05-03,11.0,19.4,0.2,22.0,11.0,13.0,97.0,68.0,1015.4,1014.1,14.9,18.3,0,0,2011,5,3,1,4.319689898685965,3.9269908169872414,9.42477796076938,-33.8816671,150.7441627,0
754,2011-05-04,10.6,22.4,0.0,30.0,19.0,9.0,66.0,49.0,1017.3,1015.4,16.0,21.0,0,0,2011,5,4,1,0.0,3.9269908169872414,9.42477796076938,-33.8816671,150.7441627,0
755,2011-05-05,8.6,19.9,0.2,31.0,17.0,11.0,67.0,49.0,1021.9,1021.4,15.0,17.6,0,0,2011,5,5,1,3.9269908169872414,3.9269908169872414,5.497787143782138,-33.8816671,150.7441627,0
756,2011-05-06,7.3,19.1,0.0,26.0,19.0,6.0,68.0,41.0,1024.6,1020.4,13.6,18.6,0,0,2011,5,6,1,3.9269908169872414,3.9269908169872414,3.5342917352885173,-33.8816671,150.7441627,0
757,2011-05-07,5.7,20.5,0.0,19.0,7.0,7.0,85.0,46.0,1019.7,1015.2,11.9,19.6,0,0,2011,5,7,1,1.1780972450961724,3.9269908169872414,1.5707963267948966,-33.8816671,150.7441627,0
758,2011-05-08,2.4,21.2,0.0,15.0,4.0,2.0,83.0,35.0,1014.4,1010.4,11.0,20.7,0,0,2011,5,8,1,3.141592653589793,1.9634954084936207,1.9634954084936207,-33.8816671,150.7441627,0
759,2011-05-09,6.0,18.2,0.0,39.0,15.0,22.0,59.0,55.0,1015.6,1014.3,13.8,16.4,0,0,2011,5,9,1,4.319689898685965,3.9269908169872414,9.42477796076938,-33.8816671,150.7441627,0
760,2011-05-10,7.9,18.6,0.0,43.0,26.0,13.0,54.0,37.0,1016.3,1013.2,12.8,17.5,0,0,2011,5,10,1,3.9269908169872414,3.9269908169872414,3.9269908169872414,-33.8816671,150.7441627,0
761,2011-05-11,0.0,16.3,0.0,46.0,0.0,28.0,99.0,39.0,1009.3,1007.0,5.5,14.3,0,0,2011,5,11,1,3.141592653589793,3.4203025281606574,2.748893571891069,-33.8816671,150.7441627,0
762,2011-05-12,3.1,16.8,0.0,41.0,22.0,26.0,52.0,33.0,1011.0,1009.9,11.2,15.3,0,0,2011,5,12,1,3.141592653589793,3.5342917352885173,3.5342917352885173,-33.8816671,150.7441627,0
763,2011-05-13,1.7,21.2,0.0,46.0,4.0,19.0,69.0,41.0,1012.3,1008.4,12.1,19.3,0,0,2011,5,13,1,3.5342917352885173,1.1780972450961724,2.748893571891069,-33.8816671,150.7441627,0
764,2011-05-14,8.4,16.5,0.2,52.0,11.0,26.0,49.0,34.0,1016.4,1018.1,12.5,16.2,0,0,2011,5,14,1,3.9269908169872414,3.5342917352885173,3.9269908169872414,-33.8816671,150.7441627,0
765,2011-05-15,0.7,19.5,0.0,20.0,6.0,6.0,66.0,35.0,1029.1,1026.8,10.0,18.8,0,0,2011,5,15,1,3.5342917352885173,3.5342917352885173,1.5707963267948966,-33.8816671,150.7441627,0
766,2011-05-16,-0.1,20.6,0.0,15.0,0.0,4.0,81.0,30.0,1030.2,1025.9,8.4,20.2,0,0,2011,5,16,1,5.105088062083414,3.4203025281606574,0.7853981633974483,-33.8816671,150.7441627,0
767,2011-05-17,2.2,19.6,0.0,20.0,11.0,4.0,77.0,43.0,1030.7,1028.0,10.3,19.4,0,0,2011,5,17,1,5.890486225480862,3.9269908169872414,0.7853981633974483,-33.8816671,150.7441627,0
768,2011-05-18,2.9,20.4,0.0,17.0,4.0,9.0,86.0,45.0,1032.9,1029.4,10.5,20.2,0,0,2011,5,18,1,0.7853981633974483,1.5707963267948966,0.3926990816987241,-33.8816671,150.7441627,0
769,2011-05-19,5.1,21.3,0.0,26.0,2.0,13.0,100.0,55.0,1031.6,1027.8,9.6,20.6,0,0,2011,5,19,1,1.1780972450961724,2.356194490192345,1.5707963267948966,-33.8816671,150.7441627,0
770,2011-05-20,5.0,22.6,0.0,15.0,2.0,7.0,100.0,42.0,1028.6,1024.2,11.6,22.4,0,0,2011,5,20,1,0.3926990816987241,0.0,0.3926990816987241,-33.8816671,150.7441627,0
771,2011-05-21,5.7,24.1,0.0,17.0,0.0,9.0,80.0,42.0,1025.6,1021.2,13.2,23.4,0,0,2011,5,21,1,0.7853981633974483,3.4203025281606574,1.1780972450961724,-33.8816671,150.7441627,0
772,2011-05-22,5.9,22.6,0.0,20.0,0.0,11.0,100.0,50.0,1021.2,1015.0,10.8,21.7,0,1,2011,5,22,1,1.5707963267948966,3.4203025281606574,1.1780972450961724,-33.8816671,150.7441627,0
773,2011-05-23,10.8,22.6,3.0,56.0,17.0,26.0,92.0,41.0,1005.7,1001.4,15.1,20.5,1,0,2011,5,23,1,2.748893571891069,1.5707963267948966,2.356194490192345,-33.8816671,150.7441627,0
774,2011-05-24,6.5,19.3,0.0,31.0,2.0,11.0,56.0,67.0,1005.3,1004.7,15.3,15.6,0,1,2011,5,24,1,3.9269908169872414,1.9634954084936207,5.497787143782138,-33.8816671,150.7441627,0
775,2011-05-25,9.5,16.7,1.2,50.0,20.0,20.0,58.0,52.0,1011.9,1011.7,13.3,15.5,1,0,2011,5,25,1,9.42477796076938,3.9269908169872414,4.319689898685965,-33.8816671,150.7441627,0
776,2011-05-26,9.4,20.4,0.0,35.0,11.0,15.0,54.0,43.0,1017.1,1015.3,14.7,19.2,0,0,2011,5,26,1,3.9269908169872414,3.9269908169872414,3.5342917352885173,-33.8816671,150.7441627,0
777,2011-05-27,3.2,17.6,0.0,28.0,6.0,7.0,80.0,47.0,1019.3,1017.9,9.9,16.6,0,0,2011,5,27,1,3.9269908169872414,3.5342917352885173,9.42477796076938,-33.8816671,150.7441627,0
778,2011-05-28,2.9,19.0,0.0,17.0,7.0,11.0,79.0,58.0,1024.3,1022.5,10.9,17.4,0,0,2011,5,28,1,9.42477796076938,3.9269908169872414,5.497787143782138,-33.8816671,150.7441627,0
779,2011-05-29,7.3,18.6,0.0,20.0,15.0,6.0,93.0,72.0,1025.6,1022.2,10.8,15.9,0,1,2011,5,29,1,3.9269908169872414,3.5342917352885173,2.748893571891069,-33.8816671,150.7441627,0
780,2011-05-30,10.6,15.8,4.4,39.0,19.0,17.0,99.0,96.0,1022.0,1019.1,12.5,13.4,1,1,2011,5,30,1,4.319689898685965,3.9269908169872414,4.319689898685965,-33.8816671,150.7441627,0
781,2011-05-31,12.4,18.2,34.8,30.0,15.0,15.0,96.0,79.0,1020.4,1019.9,15.4,17.9,1,1,2011,5,31,1,5.497787143782138,5.105088062083414,5.497787143782138,-33.8816671,150.7441627,0
782,2011-06-01,12.3,18.8,32.8,33.0,9.0,17.0,86.0,75.0,1026.0,1025.3,15.3,17.0,1,1,2011,6,1,1,5.497787143782138,4.319689898685965,5.105088062083414,-33.8816671,150.7441627,0
783,2011-06-02,12.0,20.3,3.2,26.0,11.0,13.0,89.0,58.0,1026.0,1022.9,15.6,18.6,1,0,2011,6,2,1,5.497787143782138,3.9269908169872414,5.105088062083414,-33.8816671,150.7441627,0
784,2011-06-03,6.8,20.7,0.0,13.0,4.0,4.0,92.0,49.0,1019.7,1014.6,11.2,20.3,0,0,2011,6,3,1,1.9634954084936207,1.1780972450961724,2.356194490192345,-33.8816671,150.7441627,0
785,2011-06-04,6.2,17.9,0.0,17.0,2.0,0.0,98.0,69.0,1015.5,1013.9,10.0,17.1,0,0,2011,6,4,1,3.9269908169872414,0.7853981633974483,2.917968477725211,-33.8816671,150.7441627,0
786,2011-06-05,5.0,17.4,0.0,26.0,4.0,7.0,78.0,45.0,1018.3,1012.9,10.6,17.1,0,0,2011,6,5,1,3.9269908169872414,2.748893571891069,3.5342917352885173,-33.8816671,150.7441627,0
787,2011-06-06,2.9,17.6,0.0,26.0,4.0,19.0,63.0,46.0,1016.1,1015.9,12.9,15.5,0,0,2011,6,6,1,3.9269908169872414,3.141592653589793,3.9269908169872414,-33.8816671,150.7441627,0
788,2011-06-07,0.8,14.4,0.0,33.0,2.0,19.0,98.0,45.0,1017.8,1013.5,5.4,13.7,0,0,2011,6,7,1,2.748893571891069,2.356194490192345,2.748893571891069,-33.8816671,150.7441627,0
789,2011-06-08,3.2,13.5,0.0,54.0,13.0,31.0,53.0,39.0,1015.6,1013.3,9.5,11.8,0,0,2011,6,8,1,3.5342917352885173,3.141592653589793,3.5342917352885173,-33.8816671,150.7441627,0
790,2011-06-09,3.8,16.6,0.4,46.0,17.0,26.0,55.0,45.0,1014.1,1011.9,11.0,15.0,0,0,2011,6,9,1,3.5342917352885173,3.5342917352885173,3.5342917352885173,-33.8816671,150.7441627,0
791,2011-06-10,6.7,16.6,0.0,43.0,19.0,15.0,54.0,64.0,1016.3,1017.4,13.6,13.6,0,0,2011,6,10,1,3.5342917352885173,3.9269908169872414,3.9269908169872414,-33.8816671,150.7441627,0
792,2011-06-11,6.6,16.1,0.0,39.0,19.0,13.0,68.0,66.0,1025.0,1024.8,12.7,14.4,0,0,2011,6,11,1,9.42477796076938,3.9269908169872414,5.105088062083414,-33.8816671,150.7441627,0
793,2011-06-12,9.8,16.1,0.8,46.0,15.0,19.0,84.0,64.0,1026.1,1023.7,12.3,15.3,0,0,2011,6,12,1,9.42477796076938,3.9269908169872414,9.42477796076938,-33.8816671,150.7441627,0
794,2011-06-13,9.4,13.9,0.0,31.0,13.0,9.0,79.0,94.0,1024.7,1022.2,12.9,13.4,0,1,2011,6,13,1,5.105088062083414,3.9269908169872414,0.0,-33.8816671,150.7441627,0
795,2011-06-14,10.7,15.3,8.8,41.0,19.0,17.0,86.0,90.0,1022.1,1020.9,13.6,13.5,1,1,2011,6,14,1,4.319689898685965,4.319689898685965,9.42477796076938,-33.8816671,150.7441627,0
796,2011-06-15,10.8,16.8,7.8,48.0,15.0,17.0,80.0,77.0,1024.0,1022.2,14.1,15.2,1,1,2011,6,15,1,5.105088062083414,4.319689898685965,9.42477796076938,-33.8816671,150.7441627,0
797,2011-06-16,11.0,17.5,7.2,24.0,15.0,11.0,82.0,57.0,1022.0,1016.9,12.9,16.5,1,0,2011,6,16,1,9.42477796076938,3.9269908169872414,4.319689898685965,-33.8816671,150.7441627,0
798,2011-06-17,3.1,17.6,0.0,59.0,4.0,26.0,99.0,47.0,1008.3,1006.4,6.4,15.8,0,0,2011,6,17,1,3.5342917352885173,1.5707963267948966,3.141592653589793,-33.8816671,150.7441627,0
799,2011-06-18,6.0,17.5,0.0,54.0,7.0,19.0,56.0,47.0,1012.0,1010.6,11.9,16.2,0,0,2011,6,18,1,3.5342917352885173,2.748893571891069,3.5342917352885173,-33.8816671,150.7441627,0
800,2011-06-19,1.9,18.7,0.0,20.0,0.0,6.0,87.0,43.0,1016.6,1014.1,8.7,18.1,0,0,2011,6,19,1,3.9269908169872414,3.4203025281606574,2.748893571891069,-33.8816671,150.7441627,0
801,2011-06-20,1.8,19.1,0.0,37.0,4.0,24.0,88.0,45.0,1015.7,1012.3,8.6,17.7,0,0,2011,6,20,1,2.748893571891069,1.1780972450961724,2.748893571891069,-33.8816671,150.7441627,0
802,2011-06-21,6.6,20.5,0.0,63.0,17.0,37.0,71.0,60.0,1004.4,1003.2,11.5,12.2,0,0,2011,6,21,1,3.5342917352885173,1.5707963267948966,3.9269908169872414,-33.8816671,150.7441627,0
803,2011-06-22,2.9,15.8,0.0,52.0,4.0,19.0,64.0,42.0,1011.0,1011.0,10.4,14.6,0,0,2011,6,22,1,3.141592653589793,5.497787143782138,3.5342917352885173,-33.8816671,150.7441627,0
804,2011-06-23,2.4,19.4,0.0,37.0,4.0,22.0,75.0,42.0,1016.7,1017.6,11.5,18.3,0,0,2011,6,23,1,3.5342917352885173,1.9634954084936207,3.5342917352885173,-33.8816671,150.7441627,0
805,2011-06-24,0.8,17.7,0.0,22.0,2.0,7.0,90.0,48.0,1026.7,1024.6,8.5,17.1,0,0,2011,6,24,1,3.141592653589793,1.1780972450961724,3.9269908169872414,-33.8816671,150.7441627,0
806,2011-06-25,2.3,18.6,0.0,17.0,2.0,9.0,100.0,57.0,1031.4,1027.9,8.0,17.9,0,0,2011,6,25,1,1.1780972450961724,3.141592653589793,0.7853981633974483,-33.8816671,150.7441627,0
807,2011-06-26,-0.4,19.4,0.2,11.0,0.0,6.0,100.0,42.0,1026.9,1023.2,5.6,18.9,0,0,2011,6,26,1,1.1780972450961724,3.4203025281606574,1.1780972450961724,-33.8816671,150.7441627,0
