,Date,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
2504,2016-05-18,4.8,21.8,0.0,4.0,20.0,0.0,9.0,80.0,41.0,1019.3,1015.0,6.0,5.0,11.5,20.8,0,0,2016,5,18,9,1.1780972450961724,3.273915170249146,0.3926990816987241,-33.6009721,150.7496405,0
2505,2016-05-19,4.1,24.3,0.0,1.6,39.0,0.0,28.0,66.0,28.0,1018.4,1013.8,6.0,5.0,12.9,23.2,0,0,2016,5,19,9,3.141592653589793,3.273915170249146,3.141592653589793,-33.6009721,150.7496405,0
2506,2016-05-20,5.7,25.0,0.0,2.8,22.0,0.0,7.0,67.0,35.0,1021.3,1018.7,6.0,5.0,13.6,24.1,0,0,2016,5,20,9,5.890486225480862,3.273915170249146,1.5707963267948966,-33.6009721,150.7496405,0
2507,2016-05-21,6.8,22.3,0.0,5.2520076481835565,20.0,6.0,13.0,89.0,57.0,1027.8,1023.5,6.0,5.0,13.5,21.1,0,0,2016,5,21,9,0.3926990816987241,1.1780972450961724,0.3926990816987241,-33.6009721,150.7496405,0
2508,2016-05-22,8.0,26.2,0.0,5.2520076481835565,15.0,7.0,7.0,99.0,47.0,1024.7,1019.5,8.0,5.0,11.4,25.1,0,0,2016,5,22,9,5.890486225480862,5.890486225480862,9.42477796076938,-33.6009721,150.7496405,0
2509,2016-05-23,7.9,27.3,0.0,4.8,69.0,20.0,30.0,56.0,21.0,1013.8,1013.0,6.0,5.0,21.2,24.1,0,0,2016,5,23,9,3.141592653589793,1.1780972450961724,3.141592653589793,-33.6009721,150.7496405,0
2510,2016-05-24,2.2,23.0,0.0,4.4,35.0,6.0,26.0,71.0,23.0,1018.6,1014.1,6.0,5.0,10.0,22.1,0,0,2016,5,24,9,3.141592653589793,5.105088062083414,3.141592653589793,-33.6009721,150.7496405,0
2511,2016-05-25,0.5,21.7,0.0,2.4,26.0,6.0,7.0,80.0,32.0,1018.4,1012.8,6.0,5.0,9.4,20.5,0,0,2016,5,25,9,3.9269908169872414,0.0,0.0,-33.6009721,150.7496405,0
2512,2016-05-26,8.7,21.7,0.0,1.6,52.0,22.0,20.0,52.0,48.0,1006.3,1001.1,6.0,7.0,15.9,21.0,0,0,2016,5,26,9,1.9634954084936207,1.1780972450961724,2.356194490192345,-33.6009721,150.7496405,0
2513,2016-05-27,11.5,19.7,0.0,3.0,57.0,22.0,30.0,37.0,32.0,1003.9,1002.6,6.0,5.0,15.7,18.0,0,0,2016,5,27,9,3.5342917352885173,3.141592653589793,3.141592653589793,-33.6009721,150.7496405,0
2514,2016-05-28,5.1,17.3,0.6,5.2520076481835565,44.0,11.0,22.0,88.0,48.0,1007.4,1006.5,8.0,1.0,10.5,16.5,0,0,2016,5,28,9,3.141592653589793,1.5707963267948966,2.748893571891069,-33.6009721,150.7496405,0
2515,2016-05-29,-0.4,20.0,0.4,5.2520076481835565,20.0,6.0,13.0,87.0,31.0,1017.5,1016.1,6.0,5.0,9.2,19.3,0,0,2016,5,29,9,4.319689898685965,5.890486225480862,0.3926990816987241,-33.6009721,150.7496405,0
2516,2016-05-30,-2.1,18.7,0.0,7.2,20.0,7.0,7.0,84.0,34.0,1026.4,1024.0,6.0,5.0,4.9,17.9,0,0,2016,5,30,9,5.497787143782138,1.9634954084936207,0.0,-33.6009721,150.7496405,0
2517,2016-05-31,-0.3,19.8,0.0,1.6,31.0,2.0,19.0,82.0,64.0,1030.2,1027.0,6.0,5.0,7.0,17.7,0,1,2016,5,31,9,5.497787143782138,5.890486225480862,5.497787143782138,-33.6009721,150.7496405,0
2518,2016-06-01,7.0,17.7,1.6,0.5,19.0,0.0,9.0,98.0,70.0,1029.3,1026.1,6.0,8.0,12.8,16.7,1,0,2016,6,1,9,5.105088062083414,3.273915170249146,5.497787143782138,-33.6009721,150.7496405,0
2519,2016-06-02,6.3,19.4,0.0,1.0,17.0,9.0,6.0,99.0,58.0,1027.2,1024.0,4.0,1.0,10.4,18.0,0,0,2016,6,2,9,5.890486225480862,1.1780972450961724,5.497787143782138,-33.6009721,150.7496405,0
2520,2016-06-03,9.4,18.1,0.0,0.9,17.0,9.0,9.0,92.0,67.0,1026.0,1021.6,8.0,4.0,12.4,17.8,0,1,2016,6,3,9,4.319689898685965,0.7853981633974483,3.5342917352885173,-33.6009721,150.7496405,0
2521,2016-06-04,12.3,18.5,5.0,5.2520076481835565,44.0,7.0,22.0,99.0,87.0,1015.3,1008.5,8.0,8.0,14.3,18.0,1,1,2016,6,4,9,1.1780972450961724,5.890486225480862,1.1780972450961724,-33.6009721,150.7496405,0
2522,2016-06-05,14.3,17.8,70.6,5.2520076481835565,44.0,17.0,9.0,99.0,99.0,1001.3,996.4,8.0,8.0,16.2,17.6,1,1,2016,6,5,9,3.9269908169872414,3.9269908169872414,4.319689898685965,-33.6009721,150.7496405,0
2523,2016-06-06,13.1,19.7,78.4,5.2520076481835565,46.0,9.0,19.0,64.0,44.0,1000.8,999.0,7.0,5.0,15.1,18.5,1,0,2016,6,6,9,3.141592653589793,1.9634954084936207,3.9269908169872414,-33.6009721,150.7496405,0
2524,2016-06-07,10.5,19.9,0.0,3.6,50.0,17.0,20.0,62.0,44.0,1004.0,1003.2,6.0,8.0,15.7,18.7,0,0,2016,6,7,9,1.9634954084936207,1.1780972450961724,2.748893571891069,-33.6009721,150.7496405,0
2525,2016-06-08,6.1,20.8,0.0,2.3,44.0,7.0,11.0,71.0,46.0,1011.7,1010.1,6.0,5.0,13.7,18.5,0,0,2016,6,8,9,3.141592653589793,0.3926990816987241,3.5342917352885173,-33.6009721,150.7496405,0
2526,2016-06-09,12.9,22.4,0.0,2.4,59.0,22.0,24.0,65.0,36.0,1007.4,1006.4,7.0,5.0,17.8,21.7,0,0,2016,6,9,9,2.748893571891069,1.5707963267948966,2.748893571891069,-33.6009721,150.7496405,0
2527,2016-06-10,9.0,21.2,0.0,3.6,41.0,2.0,26.0,70.0,46.0,1017.8,1017.3,6.0,5.0,14.6,19.7,0,0,2016,6,10,9,2.748893571891069,3.5342917352885173,2.356194490192345,-33.6009721,150.7496405,0
2528,2016-06-11,5.9,20.4,0.0,5.2520076481835565,41.0,7.0,22.0,66.0,42.0,1023.2,1021.0,6.0,5.0,12.5,19.0,0,0,2016,6,11,9,3.141592653589793,1.5707963267948966,3.141592653589793,-33.6009721,150.7496405,0
2529,2016-06-12,1.8,17.8,0.0,5.2520076481835565,20.0,2.0,6.0,82.0,37.0,1037.0,1035.0,6.0,5.0,8.1,17.2,0,0,2016,6,12,9,4.319689898685965,0.7853981633974483,0.0,-33.6009721,150.7496405,0
2530,2016-06-13,4.0,18.8,0.0,7.0,20.0,6.0,13.0,85.0,60.0,1039.1,1035.1,8.0,5.0,9.1,17.8,0,0,2016,6,13,9,0.7853981633974483,5.497787143782138,0.3926990816987241,-33.6009721,150.7496405,0
2531,2016-06-14,3.4,22.0,0.0,1.2,17.0,4.0,6.0,98.0,44.0,1036.2,1031.3,6.0,5.0,7.7,21.1,0,0,2016,6,14,9,0.3926990816987241,5.497787143782138,5.890486225480862,-33.6009721,150.7496405,0
2532,2016-06-15,2.7,19.9,0.0,1.4,15.0,2.0,7.0,98.0,49.0,1033.9,1029.7,6.0,5.0,7.4,19.4,0,0,2016,6,15,9,1.9634954084936207,1.1780972450961724,2.356194490192345,-33.6009721,150.7496405,0
2533,2016-06-16,5.3,22.2,0.0,1.0,22.0,0.0,15.0,99.0,44.0,1025.7,1018.9,8.0,5.0,7.8,21.3,0,0,2016,6,16,9,1.5707963267948966,3.273915170249146,1.5707963267948966,-33.6009721,150.7496405,0
2534,2016-06-17,5.9,19.3,0.0,1.6,24.0,2.0,11.0,96.0,70.0,1018.0,1014.4,5.0,8.0,9.4,18.5,0,1,2016,6,17,9,1.1780972450961724,3.5342917352885173,0.0,-33.6009721,150.7496405,0
2535,2016-06-18,9.4,21.7,4.2,5.2520076481835565,19.0,0.0,11.0,99.0,76.0,1017.4,1015.4,8.0,5.0,13.3,19.5,1,0,2016,6,18,9,9.42477796076938,3.273915170249146,9.42477796076938,-33.6009721,150.7496405,0
2536,2016-06-19,12.5,15.4,0.0,5.2520076481835565,19.0,0.0,11.0,98.0,99.0,1017.2,1009.5,8.0,8.0,14.5,14.7,0,1,2016,6,19,9,4.319689898685965,3.273915170249146,3.9269908169872414,-33.6009721,150.7496405,0
2537,2016-06-20,13.0,19.5,27.8,7.2,48.0,9.0,22.0,94.0,60.0,999.3,995.2,7.0,8.0,14.7,16.4,1,0,2016,6,20,9,2.748893571891069,1.9634954084936207,2.356194490192345,-33.6009721,150.7496405,0
2538,2016-06-21,13.7,18.1,0.0,3.2,70.0,31.0,35.0,51.0,44.0,1003.8,1002.9,1.0,5.0,16.0,16.9,0,0,2016,6,21,9,3.141592653589793,2.748893571891069,3.141592653589793,-33.6009721,150.7496405,0
2539,2016-06-22,12.0,20.0,0.0,3.6,52.0,30.0,24.0,52.0,42.0,1004.5,1006.2,6.0,5.0,16.8,18.5,0,0,2016,6,22,9,2.748893571891069,2.748893571891069,2.748893571891069,-33.6009721,150.7496405,0
2540,2016-06-23,4.1,18.7,0.0,3.2,37.0,6.0,13.0,75.0,50.0,1012.8,1007.4,6.0,1.0,10.7,16.5,0,0,2016,6,23,9,1.9634954084936207,0.7853981633974483,1.5707963267948966,-33.6009721,150.7496405,0
2541,2016-06-24,10.7,16.6,0.0,1.9,74.0,11.0,41.0,55.0,39.0,1004.6,1003.7,7.0,5.0,15.1,14.2,0,0,2016,6,24,9,3.141592653589793,2.748893571891069,3.141592653589793,-33.6009721,150.7496405,0
2542,2016-06-25,2.4,14.7,0.0,5.2520076481835565,39.0,2.0,19.0,50.0,32.0,1019.0,1018.5,6.0,5.0,9.8,14.0,0,0,2016,6,25,9,4.319689898685965,2.356194490192345,9.42477796076938,-33.6009721,150.7496405,0
2543,2016-06-26,-1.2,14.5,0.0,5.2520076481835565,13.0,0.0,7.0,92.0,50.0,1021.7,1017.5,6.0,5.0,3.8,12.9,0,1,2016,6,26,9,0.7853981633974483,3.273915170249146,1.1780972450961724,-33.6009721,150.7496405,0
2544,2016-06-27,3.8,12.9,1.4,6.4,33.0,2.0,17.0,91.0,60.0,1015.9,1013.9,8.0,7.0,8.5,12.4,1,0,2016,6,27,9,3.9269908169872414,3.5342917352885173,3.9269908169872414,-33.6009721,150.7496405,0
2545,2016-06-28,5.4,17.1,0.2,1.0,33.0,6.0,20.0,70.0,43.0,1023.4,1023.2,6.0,5.0,9.4,16.2,0,0,2016,6,28,9,4.319689898685965,0.7853981633974483,4.319689898685965,-33.6009721,150.7496405,0
2546,2016-06-29,-1.2,17.4,0.0,1.8,13.0,6.0,9.0,88.0,38.0,1029.0,1025.3,6.0,5.0,5.0,16.8,0,0,2016,6,29,9,0.3926990816987241,1.1780972450961724,0.3926990816987241,-33.6009721,150.7496405,0
2547,2016-06-30,-1.4,15.0,0.0,1.4,33.0,0.0,19.0,98.0,39.0,1021.5,1014.9,6.0,8.0,3.4,14.5,0,0,2016,6,30,9,1.1780972450961724,3.273915170249146,1.1780972450961724,-33.6009721,150.7496405,0
2548,2016-07-01,3.4,17.2,0.0,1.2,39.0,9.0,19.0,52.0,36.0,1016.3,1016.6,6.0,5.0,12.1,16.7,0,0,2016,7,1,9,3.5342917352885173,1.9634954084936207,3.5342917352885173,-33.6009721,150.7496405,0
2549,2016-07-02,-0.3,17.6,0.0,5.2520076481835565,24.0,4.0,13.0,85.0,40.0,1026.0,1023.3,6.0,5.0,6.9,17.2,0,0,2016,7,2,9,4.319689898685965,0.7853981633974483,5.105088062083414,-33.6009721,150.7496405,0
2550,2016-07-03,-0.6,16.8,0.0,5.2520076481835565,15.0,2.0,7.0,92.0,47.0,1027.0,1022.3,6.0,5.0,6.0,16.4,0,0,2016,7,3,9,0.0,1.1780972450961724,0.0,-33.6009721,150.7496405,0
2551,2016-07-04,-1.0,14.2,0.0,4.8,13.0,6.0,0.0,98.0,60.0,1021.0,1016.1,7.0,5.0,2.4,14.0,0,1,2016,7,4,9,3.9269908169872414,5.890486225480862,2.9897061975328385,-33.6009721,150.7496405,0
2552,2016-07-05,2.3,17.9,4.8,0.6,37.0,9.0,24.0,98.0,56.0,1012.1,1006.0,8.0,1.0,8.1,17.6,1,0,2016,7,5,9,1.9634954084936207,1.1780972450961724,1.9634954084936207,-33.6009721,150.7496405,0
2553,2016-07-06,7.5,17.7,0.4,1.4,50.0,11.0,22.0,54.0,51.0,1005.3,1004.0,4.0,8.0,14.0,15.8,0,0,2016,7,6,9,3.141592653589793,2.748893571891069,3.141592653589793,-33.6009721,150.7496405,0
2554,2016-07-07,11.8,18.8,0.0,3.1,44.0,17.0,20.0,83.0,70.0,1016.1,1016.7,8.0,8.0,14.8,17.0,0,1,2016,7,7,9,3.9269908169872414,4.319689898685965,9.42477796076938,-33.6009721,150.7496405,0
2555,2016-07-08,11.9,16.7,3.6,1.7,24.0,6.0,11.0,98.0,98.0,1020.3,1018.5,8.0,8.0,12.9,13.7,1,1,2016,7,8,9,5.497787143782138,3.5342917352885173,5.105088062083414,-33.6009721,150.7496405,0
2556,2016-07-09,6.1,18.0,4.4,5.2520076481835565,20.0,4.0,13.0,98.0,60.0,1023.7,1022.0,3.0,8.0,11.1,16.6,1,0,2016,7,9,9,3.5342917352885173,1.9634954084936207,9.42477796076938,-33.6009721,150.7496405,0
2557,2016-07-10,9.9,18.0,0.2,5.2520076481835565,22.0,6.0,17.0,92.0,65.0,1025.3,1020.5,1.0,5.0,13.1,17.4,0,0,2016,7,10,9,0.7853981633974483,1.1780972450961724,0.7853981633974483,-33.6009721,150.7496405,0
2558,2016-07-11,10.6,19.4,0.0,4.0,54.0,17.0,24.0,86.0,59.0,1015.2,1010.5,8.0,7.0,13.1,18.5,0,0,2016,7,11,9,1.9634954084936207,1.1780972450961724,1.5707963267948966,-33.6009721,150.7496405,0
2559,2016-07-12,12.0,20.1,0.6,1.2,63.0,6.0,28.0,42.0,28.0,1010.5,1007.5,6.0,5.0,17.6,18.4,0,0,2016,7,12,9,2.356194490192345,0.0,2.356194490192345,-33.6009721,150.7496405,0
2560,2016-07-13,8.4,14.6,0.0,5.4,65.0,20.0,22.0,42.0,31.0,1019.6,1020.3,3.0,5.0,11.0,14.2,0,0,2016,7,13,9,3.141592653589793,3.141592653589793,3.141592653589793,-33.6009721,150.7496405,0
2561,2016-07-14,-1.5,16.9,0.0,3.1,22.0,9.0,7.0,89.0,37.0,1030.1,1025.8,6.0,5.0,4.7,16.7,0,0,2016,7,14,9,3.141592653589793,1.5707963267948966,1.1780972450961724,-33.6009721,150.7496405,0
2562,2016-07-15,-1.9,17.0,0.0,5.2520076481835565,17.0,4.0,4.0,86.0,37.0,1031.1,1027.6,6.0,5.0,4.3,16.6,0,0,2016,7,15,9,5.497787143782138,1.9634954084936207,9.42477796076938,-33.6009721,150.7496405,0
2563,2016-07-16,1.5,17.4,0.0,5.2520076481835565,13.0,2.0,6.0,94.0,56.0,1033.8,1030.3,8.0,8.0,6.1,16.5,0,0,2016,7,16,9,4.319689898685965,5.497787143782138,0.3926990816987241,-33.6009721,150.7496405,0
2564,2016-07-17,6.1,19.5,0.6,5.2520076481835565,19.0,2.0,9.0,99.0,73.0,1031.5,1026.9,8.0,4.0,12.3,18.4,0,0,2016,7,17,9,0.7853981633974483,5.105088062083414,0.3926990816987241,-33.6009721,150.7496405,0
2565,2016-07-18,6.3,24.9,0.0,4.2,35.0,4.0,20.0,99.0,46.0,1025.1,1019.9,8.0,5.0,8.9,24.7,0,0,2016,7,18,9,3.141592653589793,1.9634954084936207,3.141592653589793,-33.6009721,150.7496405,0
2566,2016-07-19,8.7,25.2,0.0,2.0,20.0,6.0,11.0,95.0,60.0,1021.8,1018.8,6.0,8.0,13.9,23.4,0,1,2016,7,19,9,0.7853981633974483,3.9269908169872414,0.3926990816987241,-33.6009721,150.7496405,0
2567,2016-07-20,13.9,16.4,24.4,0.6,30.0,9.0,6.0,99.0,98.0,1019.8,1018.6,8.0,7.0,16.2,16.2,1,1,2016,7,20,9,4.319689898685965,9.42477796076938,3.9269908169872414,-33.6009721,150.7496405,0
2568,2016-07-21,14.1,19.3,16.8,0.6,19.0,7.0,9.0,98.0,73.0,1020.2,1015.6,8.0,5.0,14.7,19.1,1,0,2016,7,21,9,3.9269908169872414,3.9269908169872414,0.7853981633974483,-33.6009721,150.7496405,0
2569,2016-07-22,8.5,25.7,0.2,1.1,57.0,22.0,33.0,75.0,48.0,1008.9,1001.3,1.0,5.0,18.8,25.5,0,1,2016,7,22,9,2.356194490192345,1.1780972450961724,2.356194490192345,-33.6009721,150.7496405,0
2570,2016-07-23,13.9,17.2,1.2,5.2520076481835565,76.0,24.0,28.0,41.0,41.0,1005.1,1005.2,6.0,5.0,14.7,16.3,1,0,2016,7,23,9,3.141592653589793,3.141592653589793,2.748893571891069,-33.6009721,150.7496405,0
2571,2016-07-24,2.3,14.2,0.0,5.2520076481835565,50.0,6.0,20.0,81.0,44.0,1016.3,1012.6,6.0,5.0,6.1,12.5,0,0,2016,7,24,9,9.42477796076938,1.5707963267948966,2.748893571891069,-33.6009721,150.7496405,0
2572,2016-07-25,5.6,17.4,0.0,10.8,57.0,20.0,30.0,49.0,39.0,1013.1,1012.4,6.0,5.0,13.7,16.2,0,0,2016,7,25,9,3.141592653589793,3.141592653589793,2.748893571891069,-33.6009721,150.7496405,0
2573,2016-07-26,6.9,19.7,0.0,3.1,54.0,13.0,26.0,51.0,36.0,1014.5,1013.0,6.0,5.0,15.1,18.6,0,0,2016,7,26,9,3.141592653589793,1.5707963267948966,3.5342917352885173,-33.6009721,150.7496405,0
2574,2016-07-27,4.4,19.0,0.0,3.2,70.0,20.0,31.0,54.0,41.0,1012.7,1014.5,6.0,1.0,15.4,17.4,0,0,2016,7,27,9,3.141592653589793,2.356194490192345,3.5342917352885173,-33.6009721,150.7496405,0
2575,2016-07-28,1.4,19.5,0.0,3.4,24.0,6.0,11.0,86.0,39.0,1025.0,1020.3,6.0,5.0,7.9,19.0,0,0,2016,7,28,9,2.356194490192345,1.5707963267948966,0.3926990816987241,-33.6009721,150.7496405,0
2576,2016-07-29,-0.9,18.3,0.0,2.0,30.0,4.0,7.0,85.0,42.0,1023.6,1018.1,6.0,5.0,6.0,17.3,0,0,2016,7,29,9,3.141592653589793,1.5707963267948966,1.5707963267948966,-33.6009721,150.7496405,0
2577,2016-07-30,0.4,18.9,0.0,5.2520076481835565,19.0,0.0,11.0,89.0,49.0,1023.8,1019.9,6.0,5.0,7.6,18.4,0,0,2016,7,30,9,0.0,3.273915170249146,0.0,-33.6009721,150.7496405,0
2578,2016-07-31,6.0,20.4,0.0,3.4,17.0,6.0,9.0,97.0,41.0,1018.2,1015.1,8.0,5.0,9.1,20.0,0,0,2016,7,31,9,3.9269908169872414,1.5707963267948966,5.105088062083414,-33.6009721,150.7496405,0
2579,2016-08-01,5.5,15.5,0.0,1.1,13.0,6.0,7.0,91.0,70.0,1017.5,1013.0,7.0,7.0,10.1,15.1,0,0,2016,8,1,9,5.890486225480862,0.7853981633974483,3.9269908169872414,-33.6009721,150.7496405,0
2580,2016-08-02,7.9,15.5,0.4,0.3,33.0,2.0,17.0,99.0,98.0,1014.0,1014.4,1.0,8.0,9.8,10.3,0,1,2016,8,2,9,4.319689898685965,5.105088062083414,4.319689898685965,-33.6009721,150.7496405,0
2581,2016-08-03,9.0,14.0,14.4,0.2,48.0,13.0,17.0,86.0,77.0,1018.9,1018.5,8.0,7.0,11.1,13.5,1,1,2016,8,3,9,4.319689898685965,9.42477796076938,9.42477796076938,-33.6009721,150.7496405,0
2582,2016-08-04,9.8,16.6,4.6,1.5,50.0,19.0,20.0,89.0,81.0,1024.9,1025.5,8.0,8.0,10.9,14.0,1,1,2016,8,4,9,5.497787143782138,4.319689898685965,5.105088062083414,-33.6009721,150.7496405,0
2583,2016-08-05,8.0,15.8,6.8,1.2,26.0,0.0,9.0,89.0,73.0,1031.1,1028.2,8.0,8.0,10.8,14.5,1,0,2016,8,5,9,5.890486225480862,3.273915170249146,5.497787143782138,-33.6009721,150.7496405,0
2584,2016-08-06,6.8,16.4,0.0,5.2520076481835565,22.0,2.0,7.0,98.0,59.0,1029.3,1026.3,7.0,7.0,10.2,15.9,0,0,2016,8,6,9,0.0,1.1780972450961724,1.9634954084936207,-33.6009721,150.7496405,0
2585,2016-08-07,8.5,18.2,0.0,5.2520076481835565,31.0,6.0,2.0,98.0,55.0,1027.4,1024.3,8.0,8.0,10.8,16.6,0,0,2016,8,7,9,3.5342917352885173,1.1780972450961724,0.0,-33.6009721,150.7496405,0
2586,2016-08-08,3.1,18.9,0.0,3.7,20.0,4.0,7.0,97.0,48.0,1026.8,1022.6,6.0,5.0,8.3,18.7,0,0,2016,8,8,9,0.7853981633974483,1.1780972450961724,0.7853981633974483,-33.6009721,150.7496405,0
2587,2016-08-09,2.9,19.4,0.0,1.8,48.0,2.0,6.0,97.0,56.0,1023.3,1017.5,6.0,5.0,8.0,18.9,0,0,2016,8,9,9,9.42477796076938,1.1780972450961724,0.3926990816987241,-33.6009721,150.7496405,0
2588,2016-08-10,7.9,24.9,0.2,1.6,44.0,11.0,19.0,57.0,35.0,1015.8,1011.2,6.0,4.0,17.5,24.3,0,0,2016,8,10,9,1.5707963267948966,1.1780972450961724,1.9634954084936207,-33.6009721,150.7496405,0
2589,2016-08-11,8.3,20.9,0.0,4.2,41.0,19.0,20.0,47.0,31.0,1019.1,1017.2,6.0,5.0,15.1,19.5,0,0,2016,8,11,9,2.748893571891069,2.356194490192345,2.748893571891069,-33.6009721,150.7496405,0
2590,2016-08-12,-0.3,18.6,0.0,3.8,31.0,6.0,20.0,78.0,35.0,1024.8,1019.2,6.0,5.0,7.3,18.2,0,0,2016,8,12,9,1.1780972450961724,0.0,1.1780972450961724,-33.6009721,150.7496405,0
2591,2016-08-13,2.8,20.3,0.0,5.2520076481835565,20.0,7.0,6.0,64.0,39.0,1022.9,1020.2,6.0,2.0,11.6,18.9,0,0,2016,8,13,9,2.356194490192345,0.7853981633974483,1.1780972450961724,-33.6009721,150.7496405,0
2592,2016-08-14,1.2,19.6,0.0,5.2520076481835565,22.0,0.0,9.0,76.0,43.0,1028.2,1026.9,6.0,1.0,10.8,19.2,0,0,2016,8,14,9,5.890486225480862,3.273915170249146,0.7853981633974483,-33.6009721,150.7496405,0
2593,2016-08-15,3.1,21.1,0.0,6.2,26.0,2.0,15.0,98.0,48.0,1033.2,1029.1,7.0,5.0,8.1,20.3,0,0,2016,8,15,9,0.7853981633974483,2.748893571891069,0.3926990816987241,-33.6009721,150.7496405,0
2594,2016-08-16,3.9,23.2,0.0,2.0,19.0,0.0,11.0,99.0,42.0,1031.3,1025.0,5.0,5.0,8.5,22.7,0,0,2016,8,16,9,0.7853981633974483,3.273915170249146,0.3926990816987241,-33.6009721,150.7496405,0
2595,2016-08-17,4.0,24.3,0.0,2.2,19.0,9.0,13.0,75.0,31.0,1026.3,1021.6,6.0,5.0,13.9,23.9,0,0,2016,8,17,9,2.748893571891069,0.3926990816987241,1.9634954084936207,-33.6009721,150.7496405,0
2596,2016-08-18,4.7,23.4,0.0,2.8,24.0,6.0,13.0,76.0,33.0,1024.5,1019.9,6.0,5.0,12.5,23.0,0,0,2016,8,18,9,0.7853981633974483,0.7853981633974483,0.7853981633974483,-33.6009721,150.7496405,0
2597,2016-08-19,3.8,23.4,0.0,2.8,48.0,0.0,19.0,74.0,45.0,1020.3,1013.8,6.0,8.0,12.0,21.8,0,0,2016,8,19,9,3.5342917352885173,3.273915170249146,1.9634954084936207,-33.6009721,150.7496405,0
2598,2016-08-20,8.7,18.0,0.0,5.2520076481835565,57.0,22.0,39.0,49.0,30.0,1015.7,1014.4,6.0,5.0,14.3,16.7,0,0,2016,8,20,9,3.141592653589793,3.5342917352885173,3.141592653589793,-33.6009721,150.7496405,0
2599,2016-08-21,0.9,19.2,0.0,5.2520076481835565,22.0,6.0,9.0,65.0,40.0,1020.2,1016.4,6.0,5.0,11.1,18.6,0,0,2016,8,21,9,5.890486225480862,0.3926990816987241,5.890486225480862,-33.6009721,150.7496405,0
2600,2016-08-22,5.2,12.7,0.0,10.8,26.0,6.0,6.0,91.0,86.0,1017.5,1015.2,6.0,8.0,8.6,11.3,0,1,2016,8,22,9,3.5342917352885173,1.5707963267948966,0.0,-33.6009721,150.7496405,0
2601,2016-08-23,4.2,17.5,3.0,1.0,26.0,2.0,9.0,99.0,52.0,1014.7,1013.3,2.0,7.0,9.5,17.0,1,0,2016,8,23,9,3.9269908169872414,1.9634954084936207,9.42477796076938,-33.6009721,150.7496405,0
2602,2016-08-24,9.4,12.6,0.6,1.6,37.0,11.0,17.0,98.0,98.0,1013.8,1007.4,8.0,8.0,11.3,11.9,0,1,2016,8,24,9,4.319689898685965,3.5342917352885173,4.319689898685965,-33.6009721,150.7496405,0
2603,2016-08-25,8.5,17.9,31.6,0.0,31.0,6.0,13.0,79.0,44.0,1011.2,1010.3,8.0,2.0,11.1,16.6,1,0,2016,8,25,9,3.141592653589793,2.356194490192345,4.319689898685965,-33.6009721,150.7496405,0
2604,2016-08-26,2.3,17.5,0.0,2.2,30.0,0.0,13.0,73.0,39.0,1019.2,1017.4,6.0,8.0,10.6,16.3,0,0,2016,8,26,9,9.42477796076938,3.273915170249146,5.105088062083414,-33.6009721,150.7496405,0
2605,2016-08-27,1.3,19.6,0.0,5.2520076481835565,28.0,6.0,13.0,80.0,40.0,1024.0,1019.5,6.0,5.0,8.8,19.1,0,0,2016,8,27,9,0.0,1.1780972450961724,0.7853981633974483,-33.6009721,150.7496405,0
2606,2016-08-28,0.3,20.2,0.0,5.2520076481835565,30.0,9.0,15.0,76.0,30.0,1023.3,1020.3,6.0,5.0,10.3,19.8,0,0,2016,8,28,9,5.105088062083414,0.0,4.319689898685965,-33.6009721,150.7496405,0
2607,2016-08-29,2.3,18.9,0.0,7.6,17.0,0.0,7.0,89.0,41.0,1027.6,1024.7,6.0,5.0,8.7,18.4,0,0,2016,8,29,9,0.7853981633974483,3.273915170249146,1.5707963267948966,-33.6009721,150.7496405,0
2608,2016-08-30,6.4,22.8,0.0,1.2,26.0,2.0,15.0,91.0,52.0,1026.8,1022.2,6.0,5.0,11.4,22.3,0,0,2016,8,30,9,1.1780972450961724,0.7853981633974483,0.7853981633974483,-33.6009721,150.7496405,0
2609,2016-08-31,10.9,24.1,0.0,1.6,46.0,15.0,28.0,75.0,59.0,1018.7,1014.3,1.0,4.0,17.1,21.8,0,0,2016,8,31,9,1.9634954084936207,0.7853981633974483,1.5707963267948966,-33.6009721,150.7496405,0
2610,2016-09-01,6.8,22.5,0.0,2.8,24.0,4.0,9.0,75.0,46.0,1020.4,1014.7,6.0,1.0,15.5,21.1,0,1,2016,9,1,9,0.3926990816987241,5.890486225480862,0.3926990816987241,-33.6009721,150.7496405,0
2611,2016-09-02,13.3,17.8,13.2,2.0,17.0,6.0,6.0,99.0,98.0,1011.7,1006.2,8.0,8.0,13.7,14.6,1,1,2016,9,2,9,3.141592653589793,9.42477796076938,3.141592653589793,-33.6009721,150.7496405,0
2612,2016-09-03,13.1,18.6,17.4,5.2520076481835565,67.0,26.0,28.0,57.0,52.0,999.9,1006.8,6.0,7.0,17.4,17.4,1,0,2016,9,3,9,2.748893571891069,2.748893571891069,2.748893571891069,-33.6009721,150.7496405,0
