,Date,MinTemp,MaxTemp,Rainfall,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum
280,2009-12-03,11.8,30.3,0.0,13.2,52.0,22.0,20.0,43.0,28.0,1022.1,1020.1,0.0,0.0,21.0,26.6,0,0,2009,12,3,38,5.890486225480862,5.497787143782138,5.890486225480862,-31.667778,116.015,5
281,2009-12-04,14.3,36.7,0.0,13.1,39.0,20.0,17.0,33.0,15.0,1018.5,1013.9,2.0,4.0,25.1,35.7,0,0,2009,12,4,38,5.890486225480862,0.0,9.42477796076938,-31.667778,116.015,5
282,2009-12-05,18.9,39.2,0.0,13.1,41.0,13.0,28.0,28.0,19.0,1013.8,1011.3,4.0,4.0,31.2,36.7,0,0,2009,12,5,38,5.890486225480862,0.3926990816987241,3.5342917352885173,-31.667778,116.015,5
283,2009-12-06,16.7,33.5,0.0,10.5,50.0,13.0,26.0,46.0,36.0,1014.4,1012.2,4.0,4.0,25.9,29.8,0,0,2009,12,6,38,5.890486225480862,9.42477796076938,3.9269908169872414,-31.667778,116.015,5
284,2009-12-07,17.8,29.0,0.0,11.2,54.0,24.0,22.0,50.0,28.0,1018.0,1015.9,3.0,1.0,21.6,28.0,0,0,2009,12,7,38,5.890486225480862,5.497787143782138,5.890486225480862,-31.667778,116.015,5
285,2009-12-08,13.2,29.1,0.0,12.7,50.0,19.0,31.0,39.0,32.0,1020.6,1016.2,3.0,2.0,20.4,26.8,0,0,2009,12,8,38,0.0,5.890486225480862,3.9269908169872414,-31.667778,116.015,5
286,2009-12-09,14.6,29.6,0.0,12.7,41.0,20.0,20.0,50.0,12.0,1019.8,1016.7,1.0,0.0,20.3,28.5,0,0,2009,12,9,38,5.105088062083414,5.890486225480862,5.105088062083414,-31.667778,116.015,5
287,2009-12-10,13.7,28.8,0.0,12.7,46.0,20.0,17.0,36.0,18.0,1023.5,1019.8,2.0,3.0,19.7,28.0,0,0,2009,12,10,38,5.890486225480862,0.0,5.105088062083414,-31.667778,116.015,5
288,2009-12-11,11.5,32.3,0.0,13.4,50.0,19.0,19.0,33.0,14.0,1021.1,1017.3,1.0,4.0,23.1,31.6,0,0,2009,12,11,38,0.0,0.0,5.890486225480862,-31.667778,116.015,5
289,2009-12-12,13.3,37.1,0.0,13.2,37.0,19.0,15.0,16.0,8.0,1016.8,1012.0,4.0,4.0,28.3,36.5,0,0,2009,12,12,38,0.3926990816987241,0.7853981633974483,0.0,-31.667778,116.015,5
290,2009-12-13,13.3,40.6,0.0,13.5,44.0,19.0,35.0,15.0,10.0,1011.3,1008.4,4.0,4.0,32.6,38.0,0,0,2009,12,13,38,3.5342917352885173,0.7853981633974483,3.9269908169872414,-31.667778,116.015,5
291,2009-12-14,12.0,32.4,0.0,12.8,37.0,7.0,24.0,57.0,33.0,1009.1,1009.3,4.0,4.0,25.0,28.7,0,0,2009,12,14,38,3.5342917352885173,4.319689898685965,3.5342917352885173,-31.667778,116.015,5
292,2009-12-15,9.8,28.6,0.0,8.7,44.0,13.0,31.0,60.0,43.0,1013.7,1011.5,4.0,4.0,17.9,26.8,0,0,2009,12,15,38,3.5342917352885173,9.42477796076938,3.9269908169872414,-31.667778,116.015,5
293,2009-12-16,12.7,26.4,0.0,10.1,56.0,19.0,28.0,48.0,30.0,1017.4,1015.6,1.0,4.0,18.6,25.4,0,0,2009,12,16,38,5.890486225480862,9.42477796076938,4.319689898685965,-31.667778,116.015,5
294,2009-12-17,13.6,29.3,0.0,13.3,57.0,26.0,19.0,41.0,18.0,1023.0,1018.8,4.0,4.0,18.6,27.7,0,0,2009,12,17,38,5.890486225480862,0.0,5.890486225480862,-31.667778,116.015,5
295,2009-12-18,16.1,35.0,0.0,12.7,63.0,24.0,15.0,32.0,13.0,1018.7,1014.4,4.0,4.0,23.5,34.0,0,0,2009,12,18,38,0.0,0.3926990816987241,0.0,-31.667778,116.015,5
296,2009-12-19,22.0,35.7,0.0,11.9,63.0,9.0,20.24304761904762,27.0,40.8921493902439,1012.5,1015.1678476190475,4.0,4.0,30.9,24.906704761904763,0,0,2009,12,19,38,1.5707963267948966,5.890486225480862,3.664044061444308,-31.667778,116.015,5
297,2009-12-20,18.6,37.8,0.0,13.1,39.0,6.0,26.0,36.0,26.0,1011.2,1008.8,4.0,4.0,30.9,35.3,0,0,2009,12,20,38,3.141592653589793,5.105088062083414,3.9269908169872414,-31.667778,116.015,5
298,2009-12-21,21.1,36.9,0.0,13.2,46.0,15.0,31.0,41.0,29.0,1009.3,1005.6,4.0,4.0,26.5,34.7,0,0,2009,12,21,38,4.319689898685965,5.497787143782138,3.9269908169872414,-31.667778,116.015,5
299,2009-12-22,18.6,35.0,0.0,11.7,41.0,13.0,28.0,41.0,34.0,1006.2,1002.9,4.0,4.0,25.6,30.2,0,0,2009,12,22,38,3.9269908169872414,0.3926990816987241,3.5342917352885173,-31.667778,116.015,5
300,2009-12-23,15.3,27.1,0.0,12.5,48.0,28.0,30.0,46.0,38.0,1012.0,1011.5,4.0,4.0,20.6,25.2,0,0,2009,12,23,38,4.319689898685965,4.319689898685965,4.319689898685965,-31.667778,116.015,5
301,2009-12-24,14.7,32.6,0.0,13.0,48.0,17.0,13.0,38.0,11.0,1019.0,1015.1,4.0,4.0,21.5,31.5,0,0,2009,12,24,38,4.319689898685965,0.0,4.319689898685965,-31.667778,116.015,5
302,2009-12-25,13.9,35.5,0.0,10.4,35.0,13.0,13.0,31.0,12.0,1016.0,1012.2,4.0,4.0,25.6,33.9,0,0,2009,12,25,38,4.319689898685965,0.0,5.890486225480862,-31.667778,116.015,5
303,2009-12-26,14.6,37.4,0.0,11.9,41.0,15.0,20.0,28.0,19.0,1012.1,1010.0,4.0,4.0,26.9,35.6,0,0,2009,12,26,38,3.5342917352885173,4.319689898685965,3.9269908169872414,-31.667778,116.015,5
304,2009-12-27,15.0,35.4,0.0,13.2,39.0,15.0,24.0,33.0,25.0,1016.0,1012.6,4.0,4.0,26.3,35.2,0,0,2009,12,27,38,3.5342917352885173,5.497787143782138,3.141592653589793,-31.667778,116.015,5
305,2009-12-28,14.8,40.8,0.0,9.7,59.0,31.0,39.0,28.0,14.0,1011.5,1008.1,4.0,4.0,30.0,38.2,0,0,2009,12,28,38,0.0,0.0,3.5342917352885173,-31.667778,116.015,5
306,2009-12-29,26.1,43.4,0.0,4.1,59.0,26.0,24.0,16.0,14.0,1002.8,1001.8,4.0,4.0,36.1,35.9,0,0,2009,12,29,38,1.9634954084936207,0.3926990816987241,3.141592653589793,-31.667778,116.015,5
307,2009-12-30,16.8,25.6,0.0,12.9,54.0,30.0,26.0,45.0,46.0,1013.4,1013.2,2.0,1.0,21.7,24.1,0,0,2009,12,30,38,3.9269908169872414,3.9269908169872414,3.5342917352885173,-31.667778,116.015,5
308,2009-12-31,15.0,29.7,0.0,12.1,43.0,24.0,30.0,44.0,30.0,1016.4,1012.4,4.0,4.0,20.6,28.3,0,0,2009,12,31,38,3.9269908169872414,0.0,3.9269908169872414,-31.667778,116.015,5
309,2010-01-01,12.0,32.4,0.0,13.1,41.0,19.0,11.0,37.0,15.0,1017.5,1015.1,4.0,4.0,22.5,31.8,0,0,2010,1,1,38,3.9269908169872414,5.497787143782138,9.42477796076938,-31.667778,116.015,5
310,2010-01-02,17.8,37.1,0.0,13.5,61.0,26.0,19.0,35.0,15.0,1018.3,1013.9,4.0,4.0,24.8,36.3,0,0,2010,1,2,38,0.0,0.0,5.890486225480862,-31.667778,116.015,5
311,2010-01-03,22.9,41.4,0.0,13.0,59.0,20.0,11.0,15.0,9.0,1012.2,1008.1,4.0,4.0,30.9,40.9,0,0,2010,1,3,38,0.0,0.3926990816987241,3.5342917352885173,-31.667778,116.015,5
312,2010-01-04,21.4,38.0,0.0,12.5,52.0,26.0,26.0,36.0,15.0,1009.1,1004.8,4.0,4.0,26.1,36.7,0,0,2010,1,4,38,5.497787143782138,5.890486225480862,5.497787143782138,-31.667778,116.015,5
313,2010-01-05,18.3,40.8,0.0,12.8,52.0,26.0,13.0,40.0,13.0,1007.9,1003.5,4.0,4.0,25.4,39.7,0,0,2010,1,5,38,0.0,5.890486225480862,4.319689898685965,-31.667778,116.015,5
314,2010-01-06,21.3,38.2,0.0,12.7,43.0,6.0,28.0,38.0,41.0,1004.0,1005.2,4.0,4.0,28.2,30.9,0,0,2010,1,6,38,5.890486225480862,1.1780972450961724,3.5342917352885173,-31.667778,116.015,5
315,2010-01-07,13.5,30.4,0.0,13.1,44.0,9.0,31.0,58.0,47.0,1011.1,1008.4,1.0,4.0,22.3,28.0,0,0,2010,1,7,38,3.5342917352885173,3.9269908169872414,3.9269908169872414,-31.667778,116.015,5
316,2010-01-08,13.9,36.1,0.0,13.2,43.0,19.0,28.0,45.0,34.0,1011.2,1007.3,4.0,4.0,25.5,32.9,0,0,2010,1,8,38,3.9269908169872414,5.497787143782138,3.9269908169872414,-31.667778,116.015,5
317,2010-01-09,16.3,35.5,0.0,13.2,44.0,13.0,35.0,33.0,32.0,1006.6,1005.9,4.0,4.0,28.3,30.7,0,0,2010,1,9,38,3.5342917352885173,0.7853981633974483,3.5342917352885173,-31.667778,116.015,5
318,2010-01-10,14.6,28.1,0.0,11.8,46.0,20.0,30.0,57.0,47.0,1010.9,1009.3,1.0,4.0,23.1,25.2,0,0,2010,1,10,38,3.9269908169872414,9.42477796076938,4.319689898685965,-31.667778,116.015,5
319,2010-01-11,12.9,26.3,0.0,12.3,50.0,26.0,24.0,40.0,37.0,1016.1,1013.5,1.0,1.0,20.6,24.7,0,0,2010,1,11,38,9.42477796076938,9.42477796076938,4.319689898685965,-31.667778,116.015,5
320,2010-01-12,13.1,31.5,0.0,13.2,43.0,22.0,11.0,38.0,19.0,1018.5,1013.7,0.0,0.0,21.7,30.1,0,0,2010,1,12,38,4.319689898685965,0.3926990816987241,9.42477796076938,-31.667778,116.015,5
321,2010-01-13,14.1,37.1,0.0,13.1,50.0,15.0,33.0,28.0,18.0,1014.4,1012.1,0.0,0.0,27.2,35.6,0,0,2010,1,13,38,3.9269908169872414,0.3926990816987241,3.9269908169872414,-31.667778,116.015,5
322,2010-01-14,20.0,40.9,0.0,13.1,44.0,13.0,30.0,19.0,13.0,1012.2,1009.1,0.0,1.0,32.2,38.1,0,0,2010,1,14,38,3.9269908169872414,0.7853981633974483,3.9269908169872414,-31.667778,116.015,5
323,2010-01-15,17.2,35.8,0.0,13.2,52.0,20.0,19.0,45.0,17.0,1016.0,1013.6,0.0,4.0,24.6,34.9,0,0,2010,1,15,38,0.0,5.497787143782138,5.497787143782138,-31.667778,116.015,5
324,2010-01-16,15.8,36.3,0.0,13.3,52.0,28.0,24.0,36.0,10.0,1018.9,1014.2,4.0,4.0,22.3,34.7,0,0,2010,1,16,38,0.0,5.890486225480862,0.0,-31.667778,116.015,5
325,2010-01-17,22.2,43.2,0.0,13.2,61.0,26.0,13.0,21.0,10.0,1014.4,1010.7,4.0,4.0,29.6,42.2,0,0,2010,1,17,38,0.3926990816987241,0.3926990816987241,5.890486225480862,-31.667778,116.015,5
326,2010-01-18,28.8,44.2,0.0,12.8,43.47347740667976,22.0,30.0,10.0,8.0,1011.6,1007.9,1.0,4.0,35.9,43.5,0,0,2010,1,18,38,2.896869375171649,1.5707963267948966,3.5342917352885173,-31.667778,116.015,5
327,2010-01-19,24.9,43.3,0.0,8.4,50.0,13.0,19.0,17.0,9.0,1008.9,1006.1,5.0,3.0,33.0,42.7,0,0,2010,1,19,38,0.0,0.0,3.5342917352885173,-31.667778,116.015,5
328,2010-01-20,19.8,31.6,0.0,11.0,50.0,9.0,35.0,62.0,39.0,1008.5,1007.4,4.0,1.0,24.4,30.1,0,0,2010,1,20,38,3.5342917352885173,3.5342917352885173,3.5342917352885173,-31.667778,116.015,5
329,2010-01-21,18.8,30.4,0.0,10.0,46.0,19.0,31.0,54.0,33.0,1015.6,1012.1,5.0,0.0,20.7,28.6,0,0,2010,1,21,38,5.497787143782138,5.890486225480862,3.5342917352885173,-31.667778,116.015,5
330,2010-01-22,16.7,33.2,0.0,13.1,44.0,19.0,20.0,38.0,17.0,1014.9,1010.9,0.0,4.0,23.1,32.2,0,0,2010,1,22,38,0.3926990816987241,0.0,5.890486225480862,-31.667778,116.015,5
331,2010-01-23,15.5,37.9,0.0,11.3,44.0,20.0,24.0,30.0,25.0,1009.6,1004.8,4.0,4.0,27.1,35.3,0,0,2010,1,23,38,3.5342917352885173,0.0,3.9269908169872414,-31.667778,116.015,5
332,2010-01-24,22.1,36.1,0.0,13.0,50.0,26.0,24.0,31.0,31.0,1004.1,1003.4,4.0,4.0,30.5,32.7,0,0,2010,1,24,38,0.0,0.0,3.141592653589793,-31.667778,116.015,5
333,2010-01-25,19.7,32.2,0.0,6.0,50.0,4.0,11.0,69.0,42.0,1009.0,1007.2,8.0,2.0,23.3,30.8,0,0,2010,1,25,38,5.890486225480862,1.1780972450961724,3.9269908169872414,-31.667778,116.015,5
334,2010-01-26,20.6,35.6,0.0,13.2,67.0,20.0,15.0,50.0,25.0,1012.2,1008.7,4.0,4.0,25.2,35.0,0,0,2010,1,26,38,0.0,5.890486225480862,9.42477796076938,-31.667778,116.015,5
335,2010-01-27,19.7,37.5,0.0,12.7,67.0,20.0,9.0,47.0,22.0,1012.5,1009.6,0.0,0.0,26.9,35.6,0,0,2010,1,27,38,0.0,0.0,0.3926990816987241,-31.667778,116.015,5
336,2010-01-28,19.6,37.2,0.0,13.0,67.0,26.0,22.0,47.0,23.0,1013.8,1009.7,0.0,0.0,25.8,35.8,0,0,2010,1,28,38,5.890486225480862,5.890486225480862,5.497787143782138,-31.667778,116.015,5
337,2010-01-29,21.5,41.0,0.0,13.0,67.0,15.0,17.0,33.0,18.0,1009.9,1005.0,3.0,3.0,28.3,39.7,0,0,2010,1,29,38,0.0,0.0,9.42477796076938,-31.667778,116.015,5
338,2010-01-30,21.7,33.6,0.0,13.1,46.0,22.0,31.0,40.0,34.0,1008.0,1008.1,4.0,4.0,27.1,31.3,0,0,2010,1,30,38,4.319689898685965,9.42477796076938,3.9269908169872414,-31.667778,116.015,5
339,2010-01-31,16.1,31.9,0.0,12.5,48.0,28.0,22.0,42.0,17.0,1016.9,1012.5,4.0,4.0,20.8,30.4,0,0,2010,1,31,38,5.890486225480862,5.890486225480862,5.497787143782138,-31.667778,116.015,5
340,2010-02-01,16.9,35.8,0.0,12.7,48.0,15.0,30.0,33.0,26.0,1009.9,1006.1,3.0,1.0,25.3,33.6,0,0,2010,2,1,38,3.9269908169872414,0.0,3.9269908169872414,-31.667778,116.015,5
341,2010-02-02,16.5,31.1,0.0,11.2,50.0,19.0,33.0,51.0,42.0,1008.9,1007.6,4.0,0.0,20.7,28.7,0,0,2010,2,2,38,4.319689898685965,5.105088062083414,3.9269908169872414,-31.667778,116.015,5
342,2010-02-03,10.3,28.0,0.0,12.9,44.0,26.0,20.0,33.0,14.0,1017.9,1015.1,1.0,1.0,18.6,26.8,0,0,2010,2,3,38,4.319689898685965,5.105088062083414,5.497787143782138,-31.667778,116.015,5
343,2010-02-04,14.6,29.3,0.0,12.5,61.0,22.0,15.0,36.0,14.0,1018.7,1013.2,4.0,5.0,19.9,28.0,0,0,2010,2,4,38,5.890486225480862,0.0,5.890486225480862,-31.667778,116.015,5
344,2010-02-08,16.9,37.9,0.2,10.1,46.0,13.0,30.0,32.0,23.0,1014.6,1010.3,5.0,5.0,28.5,34.8,0,0,2010,2,8,38,4.319689898685965,0.3926990816987241,3.9269908169872414,-31.667778,116.015,5
345,2010-02-09,15.5,37.5,0.0,12.2,48.0,20.0,24.0,30.0,33.0,1010.5,1011.1,1.0,1.0,32.9,32.1,0,0,2010,2,9,38,3.141592653589793,1.1780972450961724,2.748893571891069,-31.667778,116.015,5
346,2010-02-10,19.9,26.7,0.0,3.8,37.0,13.0,19.0,81.0,59.0,1016.1,1014.2,8.0,6.0,21.2,26.2,0,0,2010,2,10,38,3.9269908169872414,3.141592653589793,3.5342917352885173,-31.667778,116.015,5
347,2010-02-11,19.4,28.1,0.0,7.4,35.0,6.0,19.0,80.0,57.0,1016.0,1013.8,8.0,3.0,21.6,27.4,0,0,2010,2,11,38,3.9269908169872414,5.105088062083414,3.141592653589793,-31.667778,116.015,5
348,2010-02-12,16.5,35.0,0.0,12.3,44.0,13.0,33.0,61.0,35.0,1013.7,1010.3,2.0,4.0,25.4,33.5,0,0,2010,2,12,38,3.5342917352885173,4.319689898685965,3.9269908169872414,-31.667778,116.015,5
349,2010-02-13,18.8,34.6,0.0,12.9,52.0,22.0,15.0,46.0,20.0,1012.7,1008.8,4.0,4.0,24.1,33.2,0,0,2010,2,13,38,0.0,0.0,5.497787143782138,-31.667778,116.015,5
350,2010-02-14,15.6,38.5,0.0,11.5,44.0,30.0,30.0,34.0,19.0,1009.4,1006.2,4.0,4.0,28.5,37.8,0,0,2010,2,14,38,0.0,0.3926990816987241,3.9269908169872414,-31.667778,116.015,5
351,2010-02-15,15.5,34.9,0.0,11.5,41.0,9.0,28.0,45.0,33.0,1008.2,1007.4,6.0,5.0,26.0,31.1,0,0,2010,2,15,38,3.5342917352885173,9.42477796076938,3.5342917352885173,-31.667778,116.015,5
352,2010-02-16,17.8,32.7,0.0,10.6,50.0,13.0,22.0,57.0,37.0,1014.1,1012.2,5.0,6.0,23.5,31.8,0,0,2010,2,16,38,0.0,4.319689898685965,3.141592653589793,-31.667778,116.015,5
353,2010-02-17,20.8,35.7,0.0,10.0,52.0,20.0,13.0,57.0,24.0,1014.8,1011.6,5.0,1.0,24.5,34.7,0,0,2010,2,17,38,0.0,0.0,3.5342917352885173,-31.667778,116.015,5
354,2010-02-18,14.2,39.5,0.0,11.6,39.0,7.0,28.0,47.0,31.0,1013.4,1011.3,4.0,3.0,28.4,34.0,0,0,2010,2,18,38,3.9269908169872414,0.0,3.5342917352885173,-31.667778,116.015,5
355,2010-02-19,15.9,30.5,0.0,6.4,37.0,9.0,28.0,69.0,39.0,1015.9,1014.0,5.0,7.0,22.5,28.6,0,0,2010,2,19,38,3.9269908169872414,3.141592653589793,3.5342917352885173,-31.667778,116.015,5
356,2010-02-20,15.2,31.7,0.0,9.3,43.0,17.0,28.0,49.0,41.0,1016.8,1014.6,4.0,4.0,23.9,28.5,0,0,2010,2,20,38,3.9269908169872414,5.890486225480862,3.9269908169872414,-31.667778,116.015,5
357,2010-02-21,15.2,32.2,0.0,12.1,44.0,17.0,11.0,53.0,26.0,1017.7,1014.1,4.0,4.0,23.4,31.4,0,0,2010,2,21,38,0.0,0.0,9.42477796076938,-31.667778,116.015,5
358,2010-02-22,17.7,34.8,0.0,12.1,54.0,20.0,20.0,38.0,21.0,1018.1,1014.2,4.0,3.0,24.4,34.1,0,0,2010,2,22,38,0.0,0.0,5.497787143782138,-31.667778,116.015,5
359,2010-02-23,17.1,37.2,0.0,10.9,61.0,13.0,15.0,35.0,15.0,1016.6,1012.5,4.0,4.0,27.2,36.4,0,0,2010,2,23,38,5.890486225480862,5.890486225480862,5.890486225480862,-31.667778,116.015,5
360,2010-02-24,22.1,39.4,0.0,12.2,65.0,35.0,20.0,34.0,17.0,1013.2,1009.2,0.0,4.0,27.4,38.7,0,0,2010,2,24,38,5.890486225480862,0.0,0.0,-31.667778,116.015,5
361,2010-02-25,25.7,41.8,0.0,12.0,46.0,13.0,13.0,27.0,14.0,1012.5,1008.5,1.0,2.0,31.4,40.8,0,0,2010,2,25,38,0.0,0.7853981633974483,0.0,-31.667778,116.015,5
362,2010-02-26,26.4,39.9,0.0,7.3,63.0,35.0,31.0,31.0,22.0,1010.6,1008.8,1.0,4.0,31.4,37.6,0,0,2010,2,26,38,0.0,0.0,5.105088062083414,-31.667778,116.015,5
363,2010-02-27,22.4,38.7,0.0,11.5,70.0,37.0,31.0,42.0,17.0,1013.4,1011.6,4.0,4.0,27.4,37.9,0,0,2010,2,27,38,0.0,0.0,0.0,-31.667778,116.015,5
364,2010-02-28,21.4,36.8,0.0,12.0,65.0,24.0,22.0,38.0,14.0,1016.6,1012.5,4.0,4.0,25.4,36.2,0,0,2010,2,28,38,0.0,0.3926990816987241,0.3926990816987241,-31.667778,116.015,5
365,2010-03-01,20.4,39.9,0.0,11.6,54.0,26.0,7.0,31.0,13.0,1014.6,1010.9,4.0,4.0,29.2,39.5,0,0,2010,3,1,38,0.3926990816987241,0.7853981633974483,9.42477796076938,-31.667778,116.015,5
366,2010-03-02,23.2,39.2,0.0,11.4,41.0,13.0,19.0,18.0,20.0,1013.4,1011.1,0.0,3.0,31.4,36.2,0,0,2010,3,2,38,2.748893571891069,1.9634954084936207,3.141592653589793,-31.667778,116.015,5
367,2010-03-03,15.9,33.8,0.0,11.4,39.0,13.0,30.0,55.0,35.0,1014.0,1011.1,0.0,0.0,24.5,32.1,0,0,2010,3,3,38,3.5342917352885173,9.42477796076938,3.5342917352885173,-31.667778,116.015,5
368,2010-03-04,16.6,28.9,0.0,11.3,46.0,24.0,28.0,52.0,38.0,1017.7,1014.5,4.0,1.0,20.2,27.1,0,0,2010,3,4,38,3.5342917352885173,5.497787143782138,3.5342917352885173,-31.667778,116.015,5
369,2010-03-05,11.2,27.5,0.0,11.1,43.0,28.0,24.0,46.0,22.0,1023.5,1019.7,4.0,5.0,17.9,26.2,0,0,2010,3,5,38,5.890486225480862,5.497787143782138,5.497787143782138,-31.667778,116.015,5
370,2010-03-06,14.5,29.5,0.0,11.4,43.0,31.0,26.0,43.0,27.0,1024.5,1020.7,4.0,4.0,20.1,28.2,0,0,2010,3,6,38,5.890486225480862,5.890486225480862,5.497787143782138,-31.667778,116.015,5
371,2010-03-07,18.7,32.1,0.0,11.2,46.0,22.0,17.0,49.0,23.0,1021.4,1017.0,4.0,4.0,22.5,31.1,0,0,2010,3,7,38,0.0,0.0,0.0,-31.667778,116.015,5
372,2010-03-08,17.8,32.4,0.0,10.8,54.0,22.0,19.0,51.0,24.0,1020.6,1017.1,4.0,2.0,21.9,31.2,0,0,2010,3,8,38,0.0,0.0,0.0,-31.667778,116.015,5
373,2010-03-09,18.9,32.7,0.0,10.5,67.0,39.0,20.0,48.0,23.0,1020.7,1018.3,5.0,4.0,22.8,32.2,0,0,2010,3,9,38,0.0,0.0,0.0,-31.667778,116.015,5
374,2010-03-10,21.3,34.3,0.0,11.1,56.0,39.0,15.0,33.0,17.0,1021.1,1017.6,4.0,5.0,24.8,34.0,0,0,2010,3,10,38,0.3926990816987241,0.3926990816987241,0.7853981633974483,-31.667778,116.015,5
375,2010-03-11,24.8,38.8,0.0,10.1,52.0,22.0,15.0,26.0,12.0,1019.2,1015.3,4.0,5.0,28.2,37.8,0,0,2010,3,11,38,0.3926990816987241,0.7853981633974483,2.356194490192345,-31.667778,116.015,5
376,2010-03-12,28.1,41.2,0.0,7.7,43.47347740667976,15.0,17.0,19.0,12.0,1017.5,1013.8,8.0,4.0,31.7,39.0,0,0,2010,3,12,38,2.896869375171649,1.1780972450961724,1.9634954084936207,-31.667778,116.015,5
377,2010-03-13,19.3,33.3,0.0,0.4,37.0,16.112462006079028,20.0,59.80311668567085,38.0,1017.7629657794675,1014.4,4.0,4.0,19.08271933156096,30.9,0,0,2010,3,13,38,3.5342917352885173,2.8411854961502243,3.5342917352885173,-31.667778,116.015,5
378,2010-03-14,19.6,32.8,0.0,9.2,37.0,4.0,22.0,58.0,46.0,1015.1,1011.4,4.0,4.0,25.8,30.6,0,0,2010,3,14,38,3.9269908169872414,3.9269908169872414,3.5342917352885173,-31.667778,116.015,5
379,2010-03-15,16.9,28.9,0.0,10.4,43.0,11.0,28.0,73.0,45.0,1012.3,1010.6,5.0,3.0,23.4,26.9,0,0,2010,3,15,38,3.9269908169872414,4.319689898685965,3.5342917352885173,-31.667778,116.015,5
380,2010-03-16,15.4,27.1,0.0,10.4,46.0,26.0,17.0,47.0,26.0,1018.8,1016.9,2.0,1.0,20.6,25.8,0,0,2010,3,16,38,3.5342917352885173,5.105088062083414,4.319689898685965,-31.667778,116.015,5
381,2010-03-17,14.4,29.8,0.0,11.1,41.0,20.0,11.0,41.0,28.0,1023.0,1017.7,0.0,0.0,19.5,28.7,0,0,2010,3,17,38,0.0,0.0,0.7853981633974483,-31.667778,116.015,5
382,2010-03-18,11.8,31.3,0.0,9.2,37.0,7.0,24.0,47.0,27.0,1019.2,1016.3,3.0,3.0,20.4,29.8,0,0,2010,3,18,38,4.319689898685965,4.319689898685965,4.319689898685965,-31.667778,116.015,5
383,2010-03-19,11.3,25.8,0.0,1.0,31.0,9.0,20.0,56.0,51.0,1016.8,1014.7,7.0,8.0,20.1,23.6,0,0,2010,3,19,38,3.5342917352885173,4.319689898685965,3.9269908169872414,-31.667778,116.015,5
384,2010-03-20,10.4,30.7,0.0,9.9,37.0,13.0,15.0,60.0,27.0,1016.8,1014.0,4.0,4.0,21.2,29.1,0,0,2010,3,20,38,5.890486225480862,5.890486225480862,5.105088062083414,-31.667778,116.015,5
385,2010-03-21,19.0,33.9,0.0,8.1,56.0,24.0,26.0,56.0,31.0,1017.1,1012.7,4.0,4.0,24.0,31.8,0,0,2010,3,21,38,1.9634954084936207,0.0,5.497787143782138,-31.667778,116.015,5
386,2010-03-22,21.5,33.6,0.0,5.0,43.47347740667976,15.0,6.0,59.0,34.0,1015.0,1009.9,4.0,8.0,26.3,32.0,0,1,2010,3,22,38,2.896869375171649,0.3926990816987241,0.0,-31.667778,116.015,5
387,2010-03-23,18.9,33.4,11.8,6.5,63.0,35.0,26.0,65.0,50.0,1012.6,1010.7,5.0,6.0,24.8,31.0,1,1,2010,3,23,38,0.3926990816987241,0.3926990816987241,3.141592653589793,-31.667778,116.015,5
388,2010-03-24,18.5,28.5,3.2,9.8,39.0,11.0,24.0,82.0,50.0,1015.9,1014.2,4.0,3.0,22.1,27.2,1,0,2010,3,24,38,3.9269908169872414,9.42477796076938,3.5342917352885173,-31.667778,116.015,5
389,2010-03-25,18.3,30.6,0.0,7.3,43.47347740667976,24.0,19.0,63.0,41.0,1017.7629657794675,1013.4,5.0,5.0,23.6,30.2,0,0,2010,3,25,38,2.896869375171649,5.105088062083414,5.890486225480862,-31.667778,116.015,5
390,2010-03-26,18.8,29.9,0.0,6.0,56.0,24.0,13.0,64.0,38.0,1013.9,1010.3,4.0,4.0,21.7,29.7,0,0,2010,3,26,38,0.0,0.0,5.497787143782138,-31.667778,116.015,5
391,2010-03-27,19.4,25.6,0.0,2.5,46.0,19.0,31.0,66.0,58.0,1011.1,1011.7,4.0,4.0,22.6,23.3,0,0,2010,3,27,38,4.319689898685965,4.319689898685965,4.319689898685965,-31.667778,116.015,5
392,2010-03-28,14.7,26.7,0.0,11.0,46.0,20.0,19.0,51.0,27.0,1020.6,1017.7,4.0,4.0,19.4,25.9,0,0,2010,3,28,38,9.42477796076938,5.497787143782138,5.105088062083414,-31.667778,116.015,5
393,2010-03-29,13.7,29.6,0.0,11.0,46.0,30.0,19.0,50.0,23.0,1021.5,1017.8,0.0,0.0,20.6,29.3,0,0,2010,3,29,38,0.0,0.0,0.0,-31.667778,116.015,5
394,2010-03-30,17.9,33.5,0.0,10.2,39.0,17.0,28.0,30.0,14.0,1016.4,1012.3,1.0,2.0,24.2,32.7,0,0,2010,3,30,38,0.3926990816987241,1.1780972450961724,3.5342917352885173,-31.667778,116.015,5
395,2010-03-31,10.0,30.6,0.0,10.6,54.0,15.0,20.0,64.0,28.0,1017.0,1013.2,2.0,0.0,19.5,30.5,0,0,2010,3,31,38,5.497787143782138,9.42477796076938,9.42477796076938,-31.667778,116.015,5
