,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegionNum,NonMesNum
1081,2012-03-21,10.5,17.7,16.4,9.8,9.4,50.0,11.0,26.0,91.0,67.0,1008.3,1010.9,11.0,16.9,1,0,2012,3,21,27,3.141592653589793,2.356194490192345,3.5342917352885173,-37.9225444,141.2766551,2,6
1082,2012-03-22,8.1,17.5,0.4,4.0,4.0,41.0,7.0,19.0,99.0,94.0,1011.9,1009.2,10.7,13.3,0,1,2012,3,22,27,2.748893571891069,1.9634954084936207,3.5342917352885173,-37.9225444,141.2766551,2,6
1083,2012-03-23,8.9,16.2,9.0,1.0,6.3,59.0,17.0,33.0,87.0,62.0,1008.7,1009.7,10.4,16.1,1,1,2012,3,23,27,3.9269908169872414,3.5342917352885173,3.141592653589793,-37.9225444,141.2766551,2,6
1084,2012-03-24,9.6,18.1,5.8,1.8,6.2,33.0,0.0,17.0,100.0,68.0,1015.9,1018.2,12.9,17.2,1,0,2012,3,24,27,4.319689898685965,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1085,2012-03-25,11.2,17.7,0.0,3.2,2.0,17.0,0.0,2.0,95.0,66.0,1024.3,1023.2,12.6,16.7,0,0,2012,3,25,27,4.319689898685965,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1086,2012-03-26,4.3,19.3,0.0,1.2,7.7,26.0,0.0,6.0,100.0,60.0,1024.4,1022.6,8.0,18.9,0,0,2012,3,26,27,9.42477796076938,2.9154882952564827,4.319689898685965,-37.9225444,141.2766551,2,6
1087,2012-03-27,7.2,20.3,0.0,2.4,2.4,33.0,0.0,15.0,100.0,55.0,1025.1,1023.0,8.9,19.6,0,0,2012,3,27,27,5.890486225480862,2.9154882952564827,5.497787143782138,-37.9225444,141.2766551,2,6
1088,2012-03-28,8.6,25.4,0.0,3.4,9.6,22.0,6.0,7.0,99.0,46.0,1020.6,1017.5,11.3,23.9,0,0,2012,3,28,27,2.356194490192345,0.0,2.748893571891069,-37.9225444,141.2766551,2,6
1089,2012-03-29,6.9,25.6,0.0,4.0,10.7,22.0,0.0,6.0,100.0,46.0,1019.1,1016.9,9.5,24.2,0,0,2012,3,29,27,5.890486225480862,2.9154882952564827,3.141592653589793,-37.9225444,141.2766551,2,6
1090,2012-03-30,9.0,28.1,0.0,2.4,7.2,33.0,0.0,19.0,100.0,38.0,1014.6,1011.3,11.2,27.6,0,0,2012,3,30,27,1.9634954084936207,2.9154882952564827,1.9634954084936207,-37.9225444,141.2766551,2,6
1091,2012-03-31,11.1,21.8,0.0,7.0,8.1,39.0,22.0,24.0,79.0,51.0,1012.7,1014.5,16.9,19.7,0,0,2012,3,31,27,2.748893571891069,3.141592653589793,3.141592653589793,-37.9225444,141.2766551,2,6
1092,2012-04-01,9.9,21.9,0.0,3.6,6.8,22.0,0.0,7.0,87.0,42.0,1019.8,1017.5,15.1,21.6,0,0,2012,4,1,27,4.319689898685965,2.9154882952564827,1.9634954084936207,-37.9225444,141.2766551,2,6
1093,2012-04-02,7.4,27.6,0.0,3.8,6.6,41.0,17.0,15.0,66.0,36.0,1012.8,1008.3,16.8,26.6,0,0,2012,4,2,27,1.9634954084936207,1.1780972450961724,1.9634954084936207,-37.9225444,141.2766551,2,6
1094,2012-04-03,13.2,24.8,0.0,4.6,9.6,30.0,6.0,19.0,100.0,49.0,1014.3,1013.4,15.9,24.1,0,0,2012,4,3,27,3.141592653589793,2.356194490192345,2.748893571891069,-37.9225444,141.2766551,2,6
1095,2012-04-04,10.9,26.9,0.0,3.6,8.2,28.0,7.0,15.0,100.0,48.0,1017.3,1014.7,14.9,26.3,0,0,2012,4,4,27,1.9634954084936207,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,2,6
1096,2012-04-05,9.3,29.7,0.0,3.6,9.0,26.0,0.0,4.0,100.0,32.0,1018.9,1015.3,16.1,29.2,0,0,2012,4,5,27,3.9269908169872414,2.9154882952564827,2.748893571891069,-37.9225444,141.2766551,2,6
1097,2012-04-06,13.6,31.3,0.2,2.8,7.2,81.0,26.0,41.0,43.0,58.0,1010.1,1007.8,25.4,22.8,0,1,2012,4,6,27,2.748893571891069,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,2,6
1098,2012-04-07,10.2,17.1,2.4,8.2,0.4,37.0,7.0,17.0,79.0,53.0,1023.6,1021.9,12.8,16.0,1,0,2012,4,7,27,3.5342917352885173,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,2,6
1099,2012-04-08,10.1,19.1,0.0,2.6,6.6,43.0,13.0,24.0,85.0,62.0,1018.9,1016.1,12.2,17.5,0,1,2012,4,8,27,3.141592653589793,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,2,6
1100,2012-04-09,11.1,15.4,4.8,3.8,8.3,63.0,22.0,30.0,83.0,55.0,1022.3,1025.3,12.8,14.1,1,1,2012,4,9,27,3.9269908169872414,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,2,6
1101,2012-04-10,9.4,15.2,1.8,3.8,0.6,35.0,2.0,17.0,81.0,59.0,1035.2,1035.0,11.8,14.8,1,0,2012,4,10,27,9.42477796076938,3.9269908169872414,5.105088062083414,-37.9225444,141.2766551,2,6
1102,2012-04-11,11.1,18.4,0.0,0.8,6.8,30.0,6.0,11.0,69.0,55.0,1036.9,1033.9,14.0,17.9,0,0,2012,4,11,27,9.42477796076938,5.890486225480862,4.319689898685965,-37.9225444,141.2766551,2,6
1103,2012-04-12,3.3,23.3,0.0,3.2,9.5,28.0,0.0,11.0,99.0,34.0,1033.6,1030.5,9.6,22.7,0,0,2012,4,12,27,2.356194490192345,2.9154882952564827,3.141592653589793,-37.9225444,141.2766551,2,6
1104,2012-04-13,2.6,25.6,0.0,1.8,10.1,41.0,0.0,19.0,98.0,21.0,1029.3,1024.9,10.6,25.2,0,0,2012,4,13,27,2.356194490192345,2.9154882952564827,2.356194490192345,-37.9225444,141.2766551,2,6
1105,2012-04-14,4.5,27.2,0.0,6.2,10.0,43.0,6.0,22.0,53.0,22.0,1022.4,1017.9,15.6,26.8,0,0,2012,4,14,27,2.356194490192345,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,2,6
1106,2012-04-15,6.2,26.6,0.0,6.4,8.9,35.0,7.0,22.0,58.0,58.0,1021.6,1019.0,15.1,23.9,0,0,2012,4,15,27,3.9269908169872414,1.9634954084936207,4.319689898685965,-37.9225444,141.2766551,2,6
1107,2012-04-16,6.0,21.2,0.0,4.0,9.2,33.0,0.0,15.0,100.0,55.0,1026.6,1024.6,12.4,20.6,0,0,2012,4,16,27,5.497787143782138,2.9154882952564827,5.890486225480862,-37.9225444,141.2766551,2,6
1108,2012-04-17,6.2,23.3,0.0,2.6,9.2,39.0,7.0,11.0,92.0,47.0,1026.1,1022.6,12.1,22.4,0,0,2012,4,17,27,0.0,5.890486225480862,5.105088062083414,-37.9225444,141.2766551,2,6
1109,2012-04-18,10.7,27.8,0.2,3.0,9.2,31.0,9.0,11.0,86.0,28.0,1022.0,1017.8,15.7,27.1,0,0,2012,4,18,27,1.1780972450961724,0.0,1.5707963267948966,-37.9225444,141.2766551,2,6
1110,2012-04-19,9.9,28.3,0.0,4.2,9.6,24.0,0.0,7.0,72.0,33.0,1017.0,1013.5,16.7,27.9,0,0,2012,4,19,27,0.3926990816987241,2.9154882952564827,1.9634954084936207,-37.9225444,141.2766551,2,6
1111,2012-04-20,9.7,24.1,0.0,3.8,6.5,26.0,0.0,11.0,97.0,62.0,1017.8,1015.6,15.1,23.3,0,0,2012,4,20,27,4.319689898685965,2.9154882952564827,3.141592653589793,-37.9225444,141.2766551,2,6
1112,2012-04-21,13.2,27.1,0.0,3.4,3.2,54.0,9.0,15.0,100.0,39.0,1013.8,1009.1,15.3,26.1,0,1,2012,4,21,27,2.356194490192345,0.3926990816987241,1.9634954084936207,-37.9225444,141.2766551,2,6
1113,2012-04-22,15.2,21.0,3.4,6.6,8.0,57.0,19.0,19.0,87.0,91.0,1005.3,1003.9,16.6,14.3,1,1,2012,4,22,27,2.748893571891069,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,2,6
1114,2012-04-23,10.8,13.4,5.4,4.0,2.9,39.0,13.0,17.0,100.0,78.0,1007.1,1008.1,11.3,12.1,1,1,2012,4,23,27,3.141592653589793,2.356194490192345,3.5342917352885173,-37.9225444,141.2766551,2,6
1115,2012-04-24,5.0,14.1,11.6,1.6,1.6,46.0,15.0,26.0,85.0,90.0,1017.1,1018.6,10.4,10.2,1,1,2012,4,24,27,4.319689898685965,3.9269908169872414,9.42477796076938,-37.9225444,141.2766551,2,6
1116,2012-04-25,8.0,16.4,5.0,0.6,2.9,35.0,0.0,11.0,99.0,83.0,1022.3,1021.2,12.1,14.9,1,1,2012,4,25,27,4.319689898685965,2.9154882952564827,4.319689898685965,-37.9225444,141.2766551,2,6
1117,2012-04-26,10.1,16.9,1.2,0.8,1.5,28.0,11.0,11.0,100.0,72.0,1024.1,1022.1,12.4,16.2,1,0,2012,4,26,27,3.9269908169872414,2.356194490192345,3.5342917352885173,-37.9225444,141.2766551,2,6
1118,2012-04-27,9.9,18.5,0.0,0.2,3.0,22.0,0.0,9.0,100.0,75.0,1024.8,1022.9,12.6,17.3,0,0,2012,4,27,27,3.9269908169872414,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1119,2012-04-28,7.9,19.0,0.2,1.6,6.7,50.0,13.0,24.0,100.0,78.0,1022.0,1020.5,11.7,16.6,0,1,2012,4,28,27,3.5342917352885173,2.356194490192345,3.141592653589793,-37.9225444,141.2766551,2,6
1120,2012-04-29,6.8,15.4,1.6,2.2,3.8,22.0,0.0,13.0,99.0,71.0,1026.9,1025.2,10.0,14.4,1,0,2012,4,29,27,9.42477796076938,2.9154882952564827,9.42477796076938,-37.9225444,141.2766551,2,6
1121,2012-04-30,4.6,17.1,0.0,2.8,3.6,30.0,0.0,13.0,99.0,61.0,1023.1,1019.4,7.2,15.4,0,0,2012,4,30,27,1.5707963267948966,2.9154882952564827,1.9634954084936207,-37.9225444,141.2766551,2,6
1122,2012-05-01,7.1,17.7,0.0,3.6,0.6,37.0,22.0,20.0,66.0,92.0,1016.0,1015.9,14.3,14.5,0,1,2012,5,1,27,4.319689898685965,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,2,6
1123,2012-05-02,6.7,14.4,8.0,0.2,6.9,44.0,6.0,22.0,90.0,61.0,1028.3,1027.9,9.9,13.1,1,1,2012,5,2,27,4.319689898685965,4.319689898685965,4.319689898685965,-37.9225444,141.2766551,2,6
1124,2012-05-03,6.7,15.2,6.2,1.6,6.1,39.0,0.0,19.0,100.0,76.0,1024.9,1022.5,9.9,13.9,1,1,2012,5,3,27,3.9269908169872414,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1125,2012-05-04,8.3,14.0,2.4,0.2,3.8,31.0,7.0,13.0,100.0,87.0,1023.9,1022.5,11.2,13.1,1,1,2012,5,4,27,3.9269908169872414,3.141592653589793,4.319689898685965,-37.9225444,141.2766551,2,6
1126,2012-05-05,7.8,14.6,1.8,1.6,7.1,26.0,0.0,15.0,100.0,77.0,1023.6,1020.9,10.1,13.2,1,0,2012,5,5,27,3.9269908169872414,2.9154882952564827,4.319689898685965,-37.9225444,141.2766551,2,6
1127,2012-05-06,3.1,14.7,0.4,1.2,2.0,19.0,0.0,7.0,100.0,75.0,1019.9,1016.6,6.4,13.9,0,0,2012,5,6,27,1.9634954084936207,2.9154882952564827,1.5707963267948966,-37.9225444,141.2766551,2,6
1128,2012-05-07,6.3,19.7,0.0,1.8,4.1,39.0,17.0,20.0,83.0,59.0,1012.6,1009.6,12.9,18.1,0,0,2012,5,7,27,1.5707963267948966,0.7853981633974483,1.9634954084936207,-37.9225444,141.2766551,2,6
1129,2012-05-08,12.7,22.3,0.0,2.2,6.2,39.0,11.0,24.0,100.0,55.0,1012.4,1008.0,14.7,21.5,0,0,2012,5,8,27,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,2,6
1130,2012-05-09,12.9,18.7,0.2,3.2,3.8,44.0,15.0,22.0,100.0,75.0,1014.2,1014.1,14.2,18.3,0,1,2012,5,9,27,2.356194490192345,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,2,6
1131,2012-05-10,5.4,17.8,2.0,1.4,9.3,41.0,9.0,17.0,100.0,57.0,1021.6,1017.6,9.5,17.5,1,1,2012,5,10,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,2,6
1132,2012-05-11,7.1,15.2,1.8,1.4,6.7,43.0,15.0,22.0,88.0,57.0,1019.4,1019.5,10.9,14.7,1,1,2012,5,11,27,3.141592653589793,2.748893571891069,3.5342917352885173,-37.9225444,141.2766551,2,6
1133,2012-05-12,2.1,14.1,1.2,3.0,6.8,39.0,6.0,15.0,100.0,86.0,1022.8,1020.6,7.3,12.4,1,1,2012,5,12,27,3.9269908169872414,1.9634954084936207,3.5342917352885173,-37.9225444,141.2766551,2,6
1134,2012-05-13,7.3,14.8,8.8,2.4,5.1,39.0,17.0,15.0,94.0,97.0,1022.4,1023.5,11.3,12.4,1,1,2012,5,13,27,4.319689898685965,3.9269908169872414,4.319689898685965,-37.9225444,141.2766551,2,6
1135,2012-05-14,6.7,15.7,1.2,0.8,5.7,31.0,0.0,17.0,100.0,81.0,1030.1,1029.7,8.9,14.4,1,1,2012,5,14,27,4.319689898685965,2.9154882952564827,9.42477796076938,-37.9225444,141.2766551,2,6
1136,2012-05-15,8.8,14.9,1.4,1.2,0.6,22.0,0.0,13.0,100.0,82.0,1030.8,1028.3,10.8,14.2,1,0,2012,5,15,27,9.42477796076938,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1137,2012-05-16,6.1,16.3,0.0,0.4,6.9,22.0,0.0,9.0,100.0,62.0,1026.9,1023.5,8.6,15.7,0,0,2012,5,16,27,2.356194490192345,2.9154882952564827,3.5342917352885173,-37.9225444,141.2766551,2,6
1138,2012-05-17,1.8,17.7,0.0,2.4,4.4,30.0,0.0,9.0,100.0,59.0,1022.7,1019.1,5.0,16.0,0,0,2012,5,17,27,1.9634954084936207,2.9154882952564827,1.5707963267948966,-37.9225444,141.2766551,2,6
1139,2012-05-18,4.8,18.4,0.0,1.0,7.4,31.0,11.0,17.0,69.0,65.0,1019.6,1018.5,13.0,17.2,0,1,2012,5,18,27,2.748893571891069,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,2,6
1140,2012-05-19,7.4,14.4,1.8,2.4,8.3,37.0,0.0,17.0,100.0,58.0,1026.0,1026.1,9.1,13.5,1,0,2012,5,19,27,4.319689898685965,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1141,2012-05-20,4.8,14.1,0.2,2.4,0.7,20.0,0.0,7.0,100.0,73.0,1028.3,1025.2,6.4,13.1,0,0,2012,5,20,27,1.9634954084936207,2.9154882952564827,1.5707963267948966,-37.9225444,141.2766551,2,6
1142,2012-05-21,6.4,15.5,0.0,1.2,4.2,43.0,19.0,22.0,77.0,66.0,1021.4,1018.3,9.4,14.9,0,1,2012,5,21,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,2,6
1143,2012-05-22,9.4,16.5,3.2,0.4,4.5,44.0,13.0,20.0,100.0,87.0,1016.6,1014.1,12.4,15.4,1,1,2012,5,22,27,1.9634954084936207,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,2,6
1144,2012-05-23,11.8,20.1,5.8,2.4,7.4,76.0,26.0,52.0,92.0,39.0,1009.7,1004.4,13.0,19.6,1,1,2012,5,23,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,2,6
1145,2012-05-24,7.2,11.3,1.6,3.8,0.0,41.0,15.0,15.0,92.0,98.0,1016.9,1014.8,9.7,10.4,1,1,2012,5,24,27,5.105088062083414,5.105088062083414,5.497787143782138,-37.9225444,141.2766551,2,6
1146,2012-05-25,7.9,12.5,41.6,1.0,5.6,44.0,19.0,17.0,75.0,72.0,1014.5,1013.1,9.8,11.6,1,1,2012,5,25,27,3.9269908169872414,3.9269908169872414,3.5342917352885173,-37.9225444,141.2766551,2,6
1147,2012-05-26,8.4,14.8,2.4,4.4,4.5,41.0,0.0,22.0,100.0,88.0,1016.2,1017.9,10.9,13.2,1,1,2012,5,26,27,4.319689898685965,2.9154882952564827,4.319689898685965,-37.9225444,141.2766551,2,6
1148,2012-05-27,5.4,13.6,1.2,1.4,1.9,28.0,0.0,17.0,99.0,77.0,1027.5,1027.7,7.2,12.9,1,0,2012,5,27,27,4.319689898685965,2.9154882952564827,4.319689898685965,-37.9225444,141.2766551,2,6
1149,2012-05-28,7.2,14.7,0.2,2.0,6.409923969587835,28.0,0.0,13.0,99.0,95.0,1031.8,1030.9,10.5,13.4,0,1,2012,5,28,27,4.319689898685965,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1150,2012-05-29,8.4,14.6,2.8,3.353041074249605,3.5,24.0,4.0,4.0,100.0,93.0,1034.8,1034.0,9.2,14.1,1,1,2012,5,29,27,4.319689898685965,1.5707963267948966,9.42477796076938,-37.9225444,141.2766551,2,6
1151,2012-05-30,9.2,15.2,2.6,1.0,0.7,17.0,0.0,0.0,100.0,99.0,1036.7,1034.0,11.8,14.4,1,0,2012,5,30,27,5.890486225480862,2.9154882952564827,3.603504103560375,-37.9225444,141.2766551,2,6
1152,2012-05-31,3.8,15.3,0.2,0.2,9.3,22.0,0.0,9.0,100.0,76.0,1032.0,1028.9,7.5,15.1,0,0,2012,5,31,27,1.5707963267948966,2.9154882952564827,1.9634954084936207,-37.9225444,141.2766551,2,6
1153,2012-06-01,2.2,17.4,0.0,1.0,8.8,11.0,0.0,2.0,100.0,68.0,1028.8,1026.2,5.8,16.6,0,0,2012,6,1,27,3.141592653589793,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1154,2012-06-02,1.5,13.0,0.2,1.0,4.2,33.0,0.0,13.0,100.0,79.0,1025.5,1023.8,3.3,12.5,0,1,2012,6,2,27,9.42477796076938,2.9154882952564827,4.319689898685965,-37.9225444,141.2766551,2,6
1155,2012-06-03,3.2,12.1,2.8,1.0,2.7,24.0,7.0,6.0,100.0,86.0,1020.4,1015.0,7.6,11.5,1,1,2012,6,3,27,5.497787143782138,4.319689898685965,4.319689898685965,-37.9225444,141.2766551,2,6
1156,2012-06-04,2.3,12.5,15.6,0.4,0.0,46.0,17.0,22.0,100.0,100.0,1013.6,1012.4,11.2,11.8,1,1,2012,6,4,27,5.105088062083414,9.42477796076938,9.42477796076938,-37.9225444,141.2766551,2,6
1157,2012-06-05,10.3,12.3,8.8,0.6,0.9,59.0,28.0,26.0,73.0,85.0,1019.1,1020.2,11.2,11.6,1,0,2012,6,5,27,5.105088062083414,9.42477796076938,5.105088062083414,-37.9225444,141.2766551,2,6
1158,2012-06-06,9.5,12.6,0.8,2.0,2.0,39.0,19.0,13.0,84.0,75.0,1026.8,1026.4,10.5,12.2,0,0,2012,6,6,27,5.105088062083414,9.42477796076938,5.105088062083414,-37.9225444,141.2766551,2,6
1159,2012-06-07,9.0,14.0,0.0,0.6,6.6,30.0,0.0,17.0,91.0,69.0,1028.8,1027.9,9.8,12.4,0,0,2012,6,7,27,4.319689898685965,2.9154882952564827,4.319689898685965,-37.9225444,141.2766551,2,6
1160,2012-06-08,4.9,12.8,0.0,0.8,0.2,35.0,0.0,13.0,99.0,80.0,1030.4,1029.1,8.0,11.4,0,1,2012,6,8,27,3.9269908169872414,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1161,2012-06-09,8.0,11.9,1.4,0.8,1.3,11.0,0.0,0.0,100.0,80.0,1030.2,1028.3,8.4,11.3,1,0,2012,6,9,27,5.890486225480862,2.9154882952564827,3.603504103560375,-37.9225444,141.2766551,2,6
1162,2012-06-10,7.1,12.4,0.0,2.0,0.2,24.0,2.0,17.0,99.0,84.0,1029.6,1027.0,8.0,11.3,0,0,2012,6,10,27,5.497787143782138,1.9634954084936207,5.497787143782138,-37.9225444,141.2766551,2,6
1163,2012-06-11,-0.7,14.2,0.2,0.4,9.1,20.0,0.0,13.0,100.0,64.0,1026.3,1021.8,1.2,13.2,0,0,2012,6,11,27,0.7853981633974483,2.9154882952564827,0.3926990816987241,-37.9225444,141.2766551,2,6
1164,2012-06-12,1.1,14.0,0.0,1.0,3.4,43.0,15.0,15.0,87.0,73.0,1019.5,1016.4,8.2,12.8,0,0,2012,6,12,27,1.1780972450961724,1.1780972450961724,1.1780972450961724,-37.9225444,141.2766551,2,6
1165,2012-06-13,8.0,14.6,0.0,2.2,1.9,44.0,17.0,13.0,70.0,82.0,1016.1,1012.8,11.2,11.9,0,1,2012,6,13,27,0.7853981633974483,1.5707963267948966,1.1780972450961724,-37.9225444,141.2766551,2,6
1166,2012-06-14,8.8,14.5,8.2,2.2,3.1,56.0,26.0,17.0,89.0,76.0,1005.5,1004.8,10.2,13.5,1,1,2012,6,14,27,1.5707963267948966,1.1780972450961724,1.9634954084936207,-37.9225444,141.2766551,2,6
1167,2012-06-15,7.0,14.0,2.4,1.0,4.3,41.0,15.0,22.0,99.0,78.0,1009.6,1008.7,8.0,13.0,1,1,2012,6,15,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,2,6
1168,2012-06-16,8.0,14.4,4.0,2.2,3.3,37.0,15.0,19.0,100.0,94.0,1011.4,1010.6,9.9,13.0,1,1,2012,6,16,27,1.9634954084936207,1.9634954084936207,2.356194490192345,-37.9225444,141.2766551,2,6
1169,2012-06-17,8.5,14.5,9.0,1.4,7.6,37.0,11.0,11.0,100.0,96.0,1020.2,1021.4,9.6,12.9,1,1,2012,6,17,27,3.9269908169872414,2.356194490192345,3.5342917352885173,-37.9225444,141.2766551,2,6
1170,2012-06-18,7.8,15.8,2.0,0.6,4.1,33.0,9.0,19.0,100.0,93.0,1023.1,1020.2,9.8,14.9,1,1,2012,6,18,27,2.748893571891069,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,2,6
1171,2012-06-19,1.6,12.5,4.0,1.0,8.4,28.0,0.0,9.0,100.0,69.0,1026.1,1023.0,3.9,11.9,1,0,2012,6,19,27,0.7853981633974483,2.9154882952564827,1.5707963267948966,-37.9225444,141.2766551,2,6
1172,2012-06-20,3.8,13.7,0.0,3.2,1.0,50.0,26.0,22.0,77.0,67.0,1011.3,1005.4,9.8,13.5,0,1,2012,6,20,27,1.5707963267948966,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,2,6
1173,2012-06-21,8.5,10.6,5.2,0.4,0.0,24.0,0.0,7.0,100.0,100.0,1005.4,1000.9,8.6,10.3,1,1,2012,6,21,27,1.9634954084936207,2.9154882952564827,1.5707963267948966,-37.9225444,141.2766551,2,6
1174,2012-06-22,6.4,11.7,23.6,1.2,5.8,43.0,9.0,17.0,99.0,68.0,1009.9,1014.5,7.6,10.5,1,0,2012,6,22,27,4.319689898685965,9.42477796076938,4.319689898685965,-37.9225444,141.2766551,2,6
1175,2012-06-23,4.5,13.6,0.6,1.0,6.8,35.0,11.0,22.0,99.0,90.0,1022.2,1022.3,6.5,11.9,0,1,2012,6,23,27,3.141592653589793,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,2,6
1176,2012-06-24,6.5,14.8,2.0,1.2,6.1,33.0,11.0,19.0,100.0,81.0,1028.3,1027.9,9.7,14.4,1,1,2012,6,24,27,2.356194490192345,2.356194490192345,2.748893571891069,-37.9225444,141.2766551,2,6
1177,2012-06-25,8.6,14.5,1.6,1.4,4.4,37.0,0.0,17.0,100.0,93.0,1029.7,1029.6,9.0,12.5,1,0,2012,6,25,27,3.141592653589793,2.9154882952564827,9.42477796076938,-37.9225444,141.2766551,2,6
1178,2012-06-26,4.4,12.1,0.8,0.8,3.3,11.0,0.0,7.0,100.0,68.0,1033.8,1031.7,5.9,10.7,0,0,2012,6,26,27,5.497787143782138,2.9154882952564827,5.497787143782138,-37.9225444,141.2766551,2,6
1179,2012-06-27,1.8,11.5,0.0,1.8,9.0,19.0,4.0,2.0,100.0,62.0,1030.9,1025.9,3.9,11.2,0,0,2012,6,27,27,0.7853981633974483,0.3926990816987241,0.0,-37.9225444,141.2766551,2,6
1180,2012-06-28,1.1,11.7,0.0,1.0,2.3,41.0,17.0,20.0,80.0,73.0,1017.7,1010.8,5.8,11.1,0,1,2012,6,28,27,1.1780972450961724,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,2,6
1181,2012-06-29,5.7,12.9,11.4,2.0,4.3,46.0,13.0,20.0,99.0,89.0,1002.9,1001.0,8.5,10.1,1,1,2012,6,29,27,1.9634954084936207,1.9634954084936207,2.356194490192345,-37.9225444,141.2766551,2,6
1182,2012-06-30,6.6,10.3,11.6,2.4,3.5,37.0,15.0,11.0,100.0,97.0,1008.2,1009.2,6.8,9.4,1,1,2012,6,30,27,3.5342917352885173,1.5707963267948966,3.141592653589793,-37.9225444,141.2766551,2,6
1183,2012-07-01,6.7,12.2,35.0,1.4,5.5,48.0,20.0,22.0,99.0,83.0,1016.4,1018.1,9.0,10.7,1,1,2012,7,1,27,4.319689898685965,4.319689898685965,4.319689898685965,-37.9225444,141.2766551,2,6
1184,2012-07-02,5.9,12.9,1.8,0.6,3.0,28.0,4.0,9.0,99.0,88.0,1025.0,1024.6,8.1,11.3,1,1,2012,7,2,27,4.319689898685965,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,2,6
1185,2012-07-03,6.8,13.8,2.6,0.6,6.1,20.0,0.0,11.0,100.0,77.0,1026.6,1025.5,7.1,13.4,1,0,2012,7,3,27,3.9269908169872414,2.9154882952564827,3.9269908169872414,-37.9225444,141.2766551,2,6
1186,2012-07-04,5.1,13.5,0.0,0.8,6.6,17.0,0.0,7.0,100.0,72.0,1032.0,1032.1,7.4,11.8,0,0,2012,7,4,27,0.0,2.9154882952564827,9.42477796076938,-37.9225444,141.2766551,2,6
1187,2012-07-05,1.0,13.9,0.2,1.4,7.5,15.0,0.0,0.0,100.0,76.0,1037.2,1035.6,3.8,12.3,0,0,2012,7,5,27,9.42477796076938,2.9154882952564827,3.603504103560375,-37.9225444,141.2766551,2,6
1188,2012-07-06,-0.8,13.2,0.0,0.2,5.9,17.0,0.0,4.0,100.0,79.0,1036.3,1032.8,1.0,11.2,0,0,2012,7,6,27,1.1780972450961724,2.9154882952564827,1.5707963267948966,-37.9225444,141.2766551,2,6
1189,2012-07-07,-2.7,13.8,0.0,0.6,8.7,35.0,0.0,19.0,100.0,58.0,1031.0,1027.8,-0.3,13.3,0,0,2012,7,7,27,1.5707963267948966,2.9154882952564827,1.5707963267948966,-37.9225444,141.2766551,2,6
1190,2012-07-08,-0.3,14.4,0.2,1.4,5.4,28.0,9.0,9.0,73.0,66.0,1026.2,1022.5,7.0,13.1,0,0,2012,7,8,27,1.1780972450961724,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,2,6
1191,2012-07-09,7.0,14.3,0.0,2.4,1.1,28.0,15.0,13.0,78.0,82.0,1022.0,1018.5,10.7,14.1,0,1,2012,7,9,27,0.7853981633974483,1.1780972450961724,1.1780972450961724,-37.9225444,141.2766551,2,6
