,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
15438,15438,2011-05-22,Newcastle,8.5,23.0,0.0,N,,2.0,0.0,82.0,52.0,6.0,6.0,13.6,21.8,0,1,2011,5,22,5,1.5707963267948966,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15439,15439,2011-05-23,Newcastle,12.6,23.2,4.6,NW,NW,2.0,6.0,96.0,44.0,8.0,2.0,14.4,21.8,1,0,2011,5,23,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15440,15440,2011-05-24,Newcastle,10.5,21.2,0.0,NW,SE,2.0,6.0,78.0,51.0,2.0,6.0,14.3,18.0,0,1,2011,5,24,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15441,15441,2011-05-25,Newcastle,10.2,15.3,55.8,SE,SW,37.0,28.0,94.0,88.0,8.0,6.0,11.0,13.4,1,0,2011,5,25,5,5.497787143782138,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15442,15442,2011-05-26,Newcastle,9.9,17.2,0.0,SE,,7.0,0.0,88.0,65.0,6.0,8.0,12.2,15.9,0,1,2011,5,26,5,5.497787143782138,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15443,15443,2011-05-27,Newcastle,6.7,18.0,2.6,,,0.0,0.0,76.0,53.0,1.0,2.0,12.0,16.8,1,0,2011,5,27,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15444,15444,2011-05-28,Newcastle,5.9,16.4,1.0,NW,SW,2.0,2.0,77.0,81.0,5.0,8.0,12.4,16.0,0,1,2011,5,28,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15445,15445,2011-05-29,Newcastle,7.2,17.8,5.8,,,0.0,0.0,97.0,79.0,7.0,6.0,13.5,16.2,1,0,2011,5,29,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15446,15446,2011-05-30,Newcastle,9.3,18.6,0.0,NE,,2.0,0.0,97.0,98.0,8.0,8.0,13.0,15.2,0,1,2011,5,30,5,0.7853981633974483,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15447,15447,2011-05-31,Newcastle,11.5,19.3,31.2,SE,SE,9.0,2.0,87.0,96.0,8.0,7.0,16.8,16.4,1,1,2011,5,31,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15448,15448,2011-06-01,Newcastle,,21.2,6.0,SE,SE,15.0,15.0,66.0,68.0,7.0,7.0,19.1,19.5,1,1,2011,6,1,5,5.497787143782138,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15449,15449,2011-06-02,Newcastle,,20.2,4.0,,SW,0.0,6.0,87.0,66.0,6.0,4.0,16.4,18.6,1,0,2011,6,2,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15450,15450,2011-06-03,Newcastle,10.7,20.2,0.4,NW,,2.0,0.0,87.0,62.0,2.0,2.0,14.6,18.5,0,0,2011,6,3,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15451,15451,2011-06-04,Newcastle,9.4,20.4,0.0,NW,,2.0,0.0,71.0,70.0,1.0,7.0,14.5,18.1,0,1,2011,6,4,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15452,15452,2011-06-05,Newcastle,9.6,18.8,3.0,,NW,0.0,6.0,70.0,52.0,1.0,4.0,14.4,17.7,1,0,2011,6,5,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15453,15453,2011-06-06,Newcastle,8.2,19.5,0.0,NW,W,4.0,2.0,72.0,52.0,0.0,5.0,12.2,16.9,0,0,2011,6,6,5,2.356194490192345,3.141592653589793,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15454,15454,2011-06-07,Newcastle,5.6,16.7,0.0,NW,W,6.0,28.0,79.0,33.0,5.0,3.0,10.1,16.2,0,0,2011,6,7,5,2.356194490192345,3.141592653589793,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15455,15455,2011-06-08,Newcastle,8.7,15.2,0.0,W,SW,6.0,7.0,50.0,28.0,1.0,1.0,11.5,14.0,0,0,2011,6,8,5,3.141592653589793,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15456,15456,2011-06-09,Newcastle,5.5,15.6,0.0,NW,NW,7.0,7.0,63.0,43.0,1.0,1.0,8.8,14.8,0,0,2011,6,9,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15457,15457,2011-06-10,Newcastle,7.3,17.2,0.0,NW,SE,6.0,4.0,63.0,48.0,1.0,5.0,10.2,16.0,0,1,2011,6,10,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15458,15458,2011-06-11,Newcastle,10.1,17.0,4.0,SE,S,4.0,15.0,94.0,73.0,8.0,7.0,12.0,16.4,1,1,2011,6,11,5,5.497787143782138,9.42477796076938,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15459,15459,2011-06-12,Newcastle,10.0,18.3,36.4,,,0.0,,97.0,,8.0,,13.8,,1,1,2011,6,12,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15460,15460,2011-06-13,Newcastle,,18.5,35.6,SE,,37.0,,98.0,,6.0,,18.0,,1,1,2011,6,13,5,5.497787143782138,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15461,15461,2011-06-14,Newcastle,,18.7,26.5,SE,S,9.0,28.0,75.0,62.0,7.0,8.0,16.7,18.0,1,1,2011,6,14,5,5.497787143782138,9.42477796076938,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15462,15462,2011-06-15,Newcastle,,18.5,12.4,SE,,65.0,,66.0,,8.0,,18.1,,1,1,2011,6,15,5,5.497787143782138,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15463,15463,2011-06-16,Newcastle,,18.6,21.8,SW,,4.0,0.0,76.0,80.0,6.0,7.0,16.5,16.4,1,0,2011,6,16,5,3.9269908169872414,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15464,15464,2011-06-17,Newcastle,8.4,18.5,0.4,NW,NW,4.0,6.0,79.0,52.0,1.0,2.0,12.5,16.6,0,0,2011,6,17,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15465,15465,2011-06-18,Newcastle,6.7,17.7,0.0,NW,SW,6.0,7.0,62.0,50.0,0.0,0.0,11.1,16.5,0,0,2011,6,18,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15466,15466,2011-06-19,Newcastle,6.5,18.1,0.0,NW,,4.0,0.0,72.0,49.0,1.0,0.0,11.5,16.2,0,0,2011,6,19,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15467,15467,2011-06-20,Newcastle,6.9,18.8,0.0,,NW,0.0,6.0,71.0,51.0,0.0,5.0,11.6,17.6,0,0,2011,6,20,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15468,15468,2011-06-21,Newcastle,6.2,19.9,0.0,,NW,0.0,56.0,64.0,37.0,1.0,1.0,13.5,19.4,0,0,2011,6,21,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15469,15469,2011-06-22,Newcastle,6.8,15.7,0.8,NW,NW,11.0,7.0,68.0,44.0,0.0,1.0,10.0,14.5,0,0,2011,6,22,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15470,15470,2011-06-23,Newcastle,7.5,18.2,0.0,NW,NW,11.0,7.0,64.0,55.0,0.0,1.0,12.0,17.0,0,0,2011,6,23,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15471,15471,2011-06-24,Newcastle,5.6,18.2,0.0,,,0.0,0.0,78.0,50.0,0.0,0.0,11.2,16.6,0,0,2011,6,24,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15472,15472,2011-06-25,Newcastle,4.9,18.8,0.0,,,,0.0,91.0,59.0,0.0,3.0,9.6,17.6,0,0,2011,6,25,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15473,15473,2011-06-26,Newcastle,6.0,20.0,0.0,,,0.0,,85.0,,0.0,,11.0,,0,0,2011,6,26,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15474,15474,2011-06-27,Newcastle,6.3,20.0,0.0,,SE,0.0,2.0,70.0,58.0,0.0,5.0,12.6,18.8,0,0,2011,6,27,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15475,15475,2011-06-28,Newcastle,10.0,18.0,0.4,,,0.0,0.0,72.0,75.0,6.0,7.0,14.4,15.4,0,0,2011,6,28,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15476,15476,2011-06-29,Newcastle,12.4,19.6,0.0,S,NE,2.0,4.0,61.0,70.0,7.0,8.0,16.7,16.8,0,0,2011,6,29,5,9.42477796076938,0.7853981633974483,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15477,15477,2011-06-30,Newcastle,13.4,17.2,0.6,,SE,0.0,6.0,87.0,65.0,7.0,6.0,14.2,16.3,0,0,2011,6,30,5,,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15478,15478,2011-07-01,Newcastle,11.2,17.0,0.6,,W,0.0,4.0,87.0,84.0,5.0,5.0,13.6,15.4,0,1,2011,7,1,5,,3.141592653589793,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15479,15479,2011-07-02,Newcastle,7.0,18.4,2.4,,,0.0,0.0,99.0,69.0,8.0,4.0,9.4,16.5,1,0,2011,7,2,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15480,15480,2011-07-03,Newcastle,5.9,18.4,0.2,NW,,2.0,0.0,100.0,64.0,5.0,4.0,9.5,17.2,0,0,2011,7,3,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15481,15481,2011-07-04,Newcastle,7.5,21.6,0.0,NW,NW,4.0,19.0,78.0,49.0,2.0,3.0,12.5,20.5,0,0,2011,7,4,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15482,15482,2011-07-05,Newcastle,8.8,17.2,0.0,NW,NW,11.0,46.0,55.0,31.0,1.0,1.0,12.8,16.2,0,0,2011,7,5,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15483,15483,2011-07-06,Newcastle,9.4,17.2,0.0,NW,NW,11.0,15.0,51.0,36.0,5.0,5.0,13.5,15.5,0,0,2011,7,6,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15484,15484,2011-07-07,Newcastle,10.4,18.9,0.0,NW,NW,28.0,19.0,55.0,39.0,1.0,2.0,13.0,16.9,0,0,2011,7,7,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15485,15485,2011-07-08,Newcastle,4.8,15.2,0.0,NW,,7.0,,67.0,,0.0,,9.0,,0,0,2011,7,8,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15486,15486,2011-07-09,Newcastle,6.6,15.3,0.0,NW,NW,37.0,9.0,60.0,45.0,0.0,0.0,8.6,14.0,0,0,2011,7,9,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15487,15487,2011-07-10,Newcastle,7.0,15.5,0.0,NW,W,37.0,46.0,54.0,39.0,0.0,0.0,10.5,14.4,0,0,2011,7,10,5,2.356194490192345,3.141592653589793,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15488,15488,2011-07-11,Newcastle,9.4,17.8,0.0,W,NW,9.0,6.0,58.0,43.0,0.0,0.0,12.5,16.2,0,0,2011,7,11,5,3.141592653589793,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15489,15489,2011-07-12,Newcastle,4.7,17.7,0.0,NW,NW,11.0,6.0,62.0,44.0,0.0,0.0,9.4,16.3,0,0,2011,7,12,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15490,15490,2011-07-13,Newcastle,4.4,14.8,0.0,,W,0.0,4.0,59.0,41.0,8.0,8.0,11.5,12.9,0,0,2011,7,13,5,,3.141592653589793,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15491,15491,2011-07-14,Newcastle,6.4,16.0,0.0,NW,,2.0,0.0,70.0,43.0,1.0,3.0,10.0,14.5,0,1,2011,7,14,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15492,15492,2011-07-15,Newcastle,8.0,13.8,1.2,,,0.0,0.0,92.0,85.0,7.0,7.0,9.0,12.5,1,1,2011,7,15,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15493,15493,2011-07-16,Newcastle,8.6,16.8,4.9,,,0.0,0.0,97.0,73.0,7.0,7.0,12.0,15.1,1,0,2011,7,16,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15494,15494,2011-07-17,Newcastle,10.5,17.0,0.0,,,0.0,0.0,96.0,75.0,7.0,6.0,13.4,16.4,0,0,2011,7,17,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15495,15495,2011-07-18,Newcastle,7.1,19.7,0.2,NW,,4.0,0.0,94.0,58.0,1.0,5.0,11.4,18.0,0,0,2011,7,18,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15496,15496,2011-07-19,Newcastle,6.0,,0.1,,NW,0.0,4.0,70.0,45.0,1.0,4.0,9.9,14.3,0,1,2011,7,19,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15497,15497,2011-07-20,Newcastle,,17.2,49.0,,SW,,9.0,,91.0,,8.0,,14.8,1,1,2011,7,20,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15498,15498,2011-07-21,Newcastle,8.0,15.2,43.8,SW,SW,6.0,9.0,96.0,99.0,8.0,8.0,12.5,11.4,1,1,2011,7,21,5,3.9269908169872414,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15499,15499,2011-07-22,Newcastle,10.3,15.7,56.8,SW,S,4.0,6.0,91.0,96.0,7.0,8.0,13.4,12.5,1,1,2011,7,22,5,3.9269908169872414,9.42477796076938,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15500,15500,2011-07-23,Newcastle,9.3,14.2,33.9,,SW,0.0,4.0,92.0,92.0,7.0,7.0,10.4,12.6,1,1,2011,7,23,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15501,15501,2011-07-24,Newcastle,8.5,17.5,9.2,,NW,0.0,4.0,83.0,55.0,4.0,5.0,11.4,16.0,1,0,2011,7,24,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15502,15502,2011-07-25,Newcastle,7.1,19.3,0.7,,NW,0.0,9.0,67.0,46.0,7.0,3.0,10.0,19.0,0,0,2011,7,25,5,,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15503,15503,2011-07-26,Newcastle,8.0,18.2,0.0,SW,N,4.0,6.0,74.0,54.0,0.0,6.0,12.0,17.2,0,0,2011,7,26,5,3.9269908169872414,1.5707963267948966,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15504,15504,2011-07-27,Newcastle,5.0,17.2,0.6,,SW,0.0,2.0,86.0,62.0,5.0,5.0,9.5,15.8,0,0,2011,7,27,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15505,15505,2011-07-28,Newcastle,6.0,18.9,0.2,,,0.0,0.0,87.0,51.0,1.0,1.0,10.9,17.9,0,0,2011,7,28,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15506,15506,2011-07-29,Newcastle,4.9,19.8,0.1,,,0.0,0.0,81.0,47.0,0.0,1.0,10.5,19.4,0,0,2011,7,29,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15507,15507,2011-07-30,Newcastle,4.2,19.9,0.0,NW,,2.0,0.0,78.0,42.0,0.0,0.0,9.5,19.0,0,0,2011,7,30,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15508,15508,2011-07-31,Newcastle,5.4,21.5,0.0,NW,,2.0,,73.0,,1.0,,11.4,,0,0,2011,7,31,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15509,15509,2011-08-01,Newcastle,7.4,22.5,0.0,,,0.0,,70.0,,1.0,,13.4,,0,0,2011,8,1,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15510,15510,2011-08-02,Newcastle,8.2,23.7,0.0,NW,NW,2.0,2.0,72.0,35.0,1.0,1.0,15.0,23.2,0,0,2011,8,2,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15511,15511,2011-08-03,Newcastle,7.8,22.5,0.0,NW,NW,4.0,4.0,70.0,42.0,7.0,3.0,11.5,21.5,0,0,2011,8,3,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15512,15512,2011-08-04,Newcastle,8.2,24.6,0.4,NW,,2.0,0.0,75.0,41.0,0.0,0.0,13.0,24.0,0,0,2011,8,4,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15513,15513,2011-08-05,Newcastle,8.1,23.2,0.0,,W,0.0,78.0,86.0,41.0,0.0,0.0,12.2,22.6,0,0,2011,8,5,5,,3.141592653589793,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15514,15514,2011-08-06,Newcastle,6.8,23.7,0.0,N,NW,2.0,6.0,71.0,40.0,1.0,1.0,14.1,22.9,0,0,2011,8,6,5,1.5707963267948966,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15515,15515,2011-08-07,Newcastle,,17.8,0.2,,,,0.0,,75.0,,7.0,,17.4,0,1,2011,8,7,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15516,15516,2011-08-08,Newcastle,7.7,17.7,2.0,NW,,2.0,,65.0,,0.0,,13.3,,1,0,2011,8,8,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15517,15517,2011-08-09,Newcastle,6.2,16.4,0.0,NW,,6.0,0.0,82.0,55.0,7.0,6.0,10.4,15.2,0,0,2011,8,9,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15518,15518,2011-08-10,Newcastle,5.1,17.2,0.2,NW,,4.0,0.0,73.0,47.0,1.0,6.0,10.1,15.9,0,0,2011,8,10,5,2.356194490192345,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15519,15519,2011-08-11,Newcastle,4.9,18.2,0.0,NW,SE,4.0,4.0,70.0,47.0,1.0,5.0,10.4,16.4,0,1,2011,8,11,5,2.356194490192345,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15520,15520,2011-08-12,Newcastle,7.6,18.2,3.0,SW,SE,4.0,9.0,93.0,54.0,6.0,4.0,13.0,17.0,1,0,2011,8,12,5,3.9269908169872414,5.497787143782138,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15521,15521,2011-08-13,Newcastle,8.2,18.2,0.6,,,0.0,0.0,88.0,69.0,1.0,7.0,12.0,16.5,0,0,2011,8,13,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15522,15522,2011-08-14,Newcastle,9.4,17.2,0.0,,SW,,4.0,91.0,74.0,7.0,6.0,13.8,15.5,0,1,2011,8,14,5,,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15523,15523,2011-08-15,Newcastle,7.2,,2.6,,,0.0,,96.0,,6.0,,11.6,,1,0,2011,8,15,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15524,15524,2011-08-16,Newcastle,,19.2,0.0,,,,,,,,,,,0,0,2011,8,16,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15525,15525,2011-08-17,Newcastle,,16.5,0.0,,,0.0,0.0,93.0,82.0,6.0,8.0,13.0,15.5,0,1,2011,8,17,5,,,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15526,15526,2011-08-18,Newcastle,9.8,17.8,5.4,NW,SW,46.0,4.0,76.0,42.0,6.0,6.0,12.6,17.2,1,0,2011,8,18,5,2.356194490192345,3.9269908169872414,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
15527,15527,2011-08-19,Newcastle,7.2,16.6,0.0,NW,NW,4.0,4.0,71.0,92.0,5.0,7.0,11.5,12.5,0,1,2011,8,19,5,2.356194490192345,2.356194490192345,-32.9192953,151.7795348,NSW,Evaporation_Sunshine_WindGustDir_WindGustSpeed_Pressure9am_Pressure3pm,0,3
