,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
28028,28028,2014-05-14,Richmond,7.7,22.7,0.0,,NE,28.0,,NE,0.0,13.0,100.0,48.0,1029.6,1025.4,3.0,,11.3,22.0,0,0,2014,5,14,9,0.7853981633974483,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28029,28029,2014-05-15,Richmond,5.6,22.8,0.2,,ENE,17.0,,NE,0.0,9.0,100.0,47.0,1029.2,1024.9,7.0,,9.8,22.4,0,0,2014,5,15,9,0.3926990816987241,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28030,28030,2014-05-16,Richmond,5.8,24.7,0.0,,NE,15.0,,ENE,0.0,6.0,98.0,32.0,1029.8,1026.7,,,11.6,24.1,0,0,2014,5,16,9,0.7853981633974483,,0.3926990816987241,-33.6009721,150.7496405,NSW,Sunshine,0,5
28031,28031,2014-05-17,Richmond,5.5,24.9,0.2,,NNE,11.0,,NE,0.0,4.0,90.0,36.0,1030.7,1026.3,,4.0,11.9,23.4,0,0,2014,5,17,9,1.1780972450961724,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28032,28032,2014-05-18,Richmond,7.1,24.3,0.0,,ENE,13.0,,N,0.0,2.0,99.0,44.0,1028.6,1025.1,,,12.2,22.2,0,0,2014,5,18,9,0.3926990816987241,,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28033,28033,2014-05-19,Richmond,6.9,24.5,0.0,,N,20.0,,N,0.0,13.0,100.0,44.0,1026.6,1022.3,8.0,1.0,11.2,23.3,0,0,2014,5,19,9,1.5707963267948966,,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28034,28034,2014-05-20,Richmond,8.0,23.7,0.0,,NNW,19.0,,NNW,0.0,13.0,100.0,46.0,1023.4,1019.5,,,12.8,23.6,0,0,2014,5,20,9,1.9634954084936207,,1.9634954084936207,-33.6009721,150.7496405,NSW,Sunshine,0,5
28035,28035,2014-05-21,Richmond,6.8,23.0,0.0,,SSW,17.0,WNW,N,4.0,2.0,92.0,45.0,1025.1,1022.2,,,14.3,22.6,0,0,2014,5,21,9,4.319689898685965,2.748893571891069,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28036,28036,2014-05-22,Richmond,5.8,24.6,0.0,,NE,22.0,,NE,0.0,17.0,98.0,38.0,1023.8,1018.4,,,12.3,23.8,0,0,2014,5,22,9,0.7853981633974483,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28037,28037,2014-05-23,Richmond,5.5,24.8,0.0,,WNW,28.0,,WNW,0.0,17.0,95.0,35.0,1018.1,1012.8,,,12.8,24.6,0,0,2014,5,23,9,2.748893571891069,,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28038,28038,2014-05-24,Richmond,11.4,24.5,0.0,,NNW,31.0,NNW,WNW,20.0,19.0,52.0,44.0,1015.2,1013.6,,7.0,20.3,23.0,0,0,2014,5,24,9,1.9634954084936207,1.9634954084936207,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28039,28039,2014-05-25,Richmond,10.4,24.1,0.0,,SSE,19.0,,SSE,0.0,7.0,100.0,47.0,1018.7,1017.0,8.0,3.0,14.3,23.5,0,0,2014,5,25,9,5.105088062083414,,5.105088062083414,-33.6009721,150.7496405,NSW,Sunshine,0,5
28040,28040,2014-05-26,Richmond,7.1,24.8,0.0,,E,15.0,,E,0.0,9.0,91.0,44.0,1023.7,1020.1,,,13.6,24.4,0,0,2014,5,26,9,0.0,,0.0,-33.6009721,150.7496405,NSW,Sunshine,0,5
28041,28041,2014-05-27,Richmond,8.6,22.3,0.0,,NNE,39.0,,NNE,0.0,20.0,100.0,51.0,1018.3,1010.3,,,13.8,21.4,0,0,2014,5,27,9,1.1780972450961724,,1.1780972450961724,-33.6009721,150.7496405,NSW,Sunshine,0,5
28042,28042,2014-05-28,Richmond,11.7,21.2,0.0,,WNW,52.0,N,WNW,13.0,26.0,62.0,36.0,1013.9,1013.9,,,16.4,20.2,0,0,2014,5,28,9,2.748893571891069,1.5707963267948966,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28043,28043,2014-05-29,Richmond,1.5,19.3,0.0,,SE,28.0,,N,0.0,7.0,81.0,46.0,1023.6,1021.8,,4.0,11.9,18.6,0,0,2014,5,29,9,5.497787143782138,,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28044,28044,2014-05-30,Richmond,11.8,19.9,0.0,,SSW,17.0,,SE,0.0,7.0,71.0,61.0,1027.2,1024.6,8.0,8.0,15.3,17.9,0,0,2014,5,30,9,4.319689898685965,,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28045,28045,2014-05-31,Richmond,5.9,18.3,0.0,,NE,19.0,,ENE,0.0,6.0,99.0,70.0,1026.9,1022.5,2.0,8.0,13.5,16.8,0,0,2014,5,31,9,0.7853981633974483,,0.3926990816987241,-33.6009721,150.7496405,NSW,Sunshine,0,5
28046,28046,2014-06-01,Richmond,9.2,16.0,0.0,,WNW,30.0,,,0.0,0.0,100.0,100.0,1020.7,1018.7,8.0,8.0,13.3,11.5,0,1,2014,6,1,9,2.748893571891069,,,-33.6009721,150.7496405,NSW,Sunshine,0,5
28047,28047,2014-06-02,Richmond,8.6,20.7,9.4,,NNE,20.0,,,0.0,0.0,100.0,45.0,1017.4,1014.5,,,11.7,18.5,1,0,2014,6,2,9,1.1780972450961724,,,-33.6009721,150.7496405,NSW,Sunshine,0,5
28048,28048,2014-06-03,Richmond,4.2,17.5,0.0,,W,31.0,,WNW,0.0,17.0,93.0,44.0,1018.6,1016.6,,,10.5,16.6,0,0,2014,6,3,9,3.141592653589793,,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28049,28049,2014-06-06,Richmond,,,0.0,,SW,37.0,SSW,SSW,20.0,20.0,,,1027.1,1025.1,8.0,7.0,,,0,0,2014,6,6,9,3.9269908169872414,4.319689898685965,4.319689898685965,-33.6009721,150.7496405,NSW,Sunshine,0,5
28050,28050,2014-06-07,Richmond,,,0.0,,S,26.0,,SSW,0.0,6.0,,,1027.8,1024.7,,,,,0,0,2014,6,7,9,9.42477796076938,,4.319689898685965,-33.6009721,150.7496405,NSW,Sunshine,0,5
28051,28051,2014-06-08,Richmond,,,0.0,,S,30.0,,S,0.0,15.0,,,1027.4,1025.7,,7.0,,,0,0,2014,6,8,9,9.42477796076938,,9.42477796076938,-33.6009721,150.7496405,NSW,Sunshine,0,5
28052,28052,2014-06-09,Richmond,,,0.0,,SE,46.0,,SSE,0.0,19.0,,,1028.9,1027.8,1.0,8.0,,,0,1,2014,6,9,9,5.497787143782138,,5.105088062083414,-33.6009721,150.7496405,NSW,Sunshine,0,5
28053,28053,2014-06-10,Richmond,,15.4,3.4,,,,SSE,W,2.0,9.0,,,1031.2,1027.6,8.0,8.0,,,1,0,2014,6,10,9,,5.105088062083414,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28054,28054,2014-06-11,Richmond,6.0,19.1,0.8,,ESE,17.0,,SSE,0.0,2.0,100.0,58.0,1027.0,1022.4,4.0,,9.3,18.4,0,0,2014,6,11,9,5.890486225480862,,5.105088062083414,-33.6009721,150.7496405,NSW,Sunshine,0,5
28055,28055,2014-06-12,Richmond,6.2,19.7,0.2,,,,,NE,0.0,17.0,100.0,53.0,1022.2,1018.5,,,9.4,19.1,0,0,2014,6,12,9,,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28056,28056,2014-06-13,Richmond,6.3,17.8,0.0,,W,17.0,,E,0.0,2.0,98.0,70.0,1019.7,1014.9,8.0,,8.9,17.8,0,1,2014,6,13,9,3.141592653589793,,0.0,-33.6009721,150.7496405,NSW,Sunshine,0,5
28057,28057,2014-06-14,Richmond,8.9,20.3,2.8,,SW,22.0,ENE,NE,9.0,11.0,97.0,61.0,1012.4,1009.0,8.0,1.0,13.8,19.0,1,0,2014,6,14,9,3.9269908169872414,0.3926990816987241,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28058,28058,2014-06-15,Richmond,6.9,18.8,0.0,,SW,46.0,NNW,WSW,11.0,22.0,70.0,45.0,1009.5,1009.5,8.0,8.0,13.1,18.4,0,0,2014,6,15,9,3.9269908169872414,1.9634954084936207,3.5342917352885173,-33.6009721,150.7496405,NSW,Sunshine,0,5
28059,28059,2014-06-16,Richmond,1.7,19.5,0.0,,W,33.0,SE,ENE,4.0,7.0,90.0,46.0,1021.2,1018.6,,,7.7,19.0,0,0,2014,6,16,9,3.141592653589793,5.497787143782138,0.3926990816987241,-33.6009721,150.7496405,NSW,Sunshine,0,5
28060,28060,2014-06-17,Richmond,6.6,19.8,0.0,,W,50.0,NW,SW,2.0,15.0,59.0,42.0,1024.0,1024.3,,4.0,14.9,18.7,0,0,2014,6,17,9,3.141592653589793,2.356194490192345,3.9269908169872414,-33.6009721,150.7496405,NSW,Sunshine,0,5
28061,28061,2014-06-18,Richmond,5.8,19.6,0.0,,ESE,19.0,E,NE,6.0,7.0,74.0,48.0,1030.7,1027.8,,,12.6,19.0,0,0,2014,6,18,9,5.890486225480862,0.0,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28062,28062,2014-06-19,Richmond,5.7,20.6,0.0,,NNE,28.0,,NE,0.0,15.0,86.0,56.0,1027.9,1022.5,,,11.8,19.7,0,0,2014,6,19,9,1.1780972450961724,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28063,28063,2014-06-20,Richmond,7.1,21.9,0.0,,N,33.0,,SE,0.0,11.0,97.0,59.0,1019.7,1015.7,,1.0,9.9,19.6,0,0,2014,6,20,9,1.5707963267948966,,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28064,28064,2014-06-21,Richmond,3.4,20.7,0.0,,S,20.0,N,SSW,6.0,9.0,94.0,32.0,1020.7,1018.2,,6.0,9.7,20.5,0,1,2014,6,21,9,9.42477796076938,1.5707963267948966,4.319689898685965,-33.6009721,150.7496405,NSW,Sunshine,0,5
28065,28065,2014-06-22,Richmond,8.0,18.7,2.4,,S,13.0,SSE,ENE,6.0,6.0,95.0,56.0,1023.4,1019.8,8.0,,10.5,17.7,1,0,2014,6,22,9,9.42477796076938,5.105088062083414,0.3926990816987241,-33.6009721,150.7496405,NSW,Sunshine,0,5
28066,28066,2014-06-23,Richmond,4.0,17.1,0.0,,W,50.0,NE,N,7.0,24.0,91.0,55.0,1015.4,1008.3,,,11.6,16.8,0,0,2014,6,23,9,3.141592653589793,0.7853981633974483,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28067,28067,2014-06-24,Richmond,9.5,16.8,0.0,,W,72.0,NW,WNW,20.0,37.0,45.0,40.0,1008.1,1005.3,3.0,1.0,13.2,16.0,0,0,2014,6,24,9,3.141592653589793,2.356194490192345,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28068,28068,2014-06-25,Richmond,10.2,18.4,0.0,,WNW,61.0,W,W,22.0,33.0,44.0,43.0,1013.4,1014.0,,3.0,15.5,16.3,0,0,2014,6,25,9,2.748893571891069,3.141592653589793,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28069,28069,2014-06-26,Richmond,8.1,20.9,0.0,,W,50.0,NNW,WNW,11.0,26.0,49.0,41.0,1019.7,1018.6,,,16.3,18.9,0,0,2014,6,26,9,3.141592653589793,1.9634954084936207,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28070,28070,2014-06-27,Richmond,5.7,20.9,0.0,,NNE,30.0,SE,NNE,2.0,11.0,79.0,38.0,1021.0,1014.5,,,10.3,20.6,0,0,2014,6,27,9,1.1780972450961724,5.497787143782138,1.1780972450961724,-33.6009721,150.7496405,NSW,Sunshine,0,5
28071,28071,2014-06-28,Richmond,2.0,21.6,0.0,,WSW,89.0,NE,NW,19.0,33.0,54.0,32.0,1007.1,1000.2,,,12.8,20.3,0,0,2014,6,28,9,3.5342917352885173,0.7853981633974483,2.356194490192345,-33.6009721,150.7496405,NSW,Sunshine,0,5
28072,28072,2014-06-29,Richmond,8.8,16.6,0.0,,W,57.0,WNW,W,26.0,33.0,44.0,48.0,1005.5,1005.8,,,12.8,13.7,0,0,2014,6,29,9,3.141592653589793,2.748893571891069,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28073,28073,2014-06-30,Richmond,5.7,16.2,0.0,,W,39.0,,WSW,0.0,24.0,57.0,32.0,1015.6,1016.4,,,11.7,15.1,0,0,2014,6,30,9,3.141592653589793,,3.5342917352885173,-33.6009721,150.7496405,NSW,Sunshine,0,5
28074,28074,2014-07-01,Richmond,-0.7,18.0,0.0,,SSW,24.0,N,ESE,2.0,9.0,83.0,37.0,1025.5,1023.7,,,6.1,17.4,0,0,2014,7,1,9,4.319689898685965,1.5707963267948966,5.890486225480862,-33.6009721,150.7496405,NSW,Sunshine,0,5
28075,28075,2014-07-02,Richmond,-0.8,18.8,0.0,,SSE,22.0,E,SE,4.0,2.0,85.0,39.0,1028.3,1025.2,,,5.8,18.4,0,0,2014,7,2,9,5.105088062083414,0.0,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28076,28076,2014-07-03,Richmond,-1.4,18.4,0.0,,ESE,11.0,E,N,4.0,4.0,98.0,37.0,1027.9,1023.3,5.0,,3.8,17.7,0,0,2014,7,3,9,5.890486225480862,0.0,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28077,28077,2014-07-04,Richmond,-3.3,22.2,0.0,,W,30.0,,WNW,0.0,13.0,90.0,24.0,1021.7,1016.2,,,3.7,21.7,0,0,2014,7,4,9,3.141592653589793,,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28078,28078,2014-07-05,Richmond,0.0,18.5,0.0,,WNW,48.0,NE,WNW,2.0,24.0,74.0,39.0,1016.6,1013.2,,,8.2,16.9,0,0,2014,7,5,9,2.748893571891069,0.7853981633974483,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28079,28079,2014-07-06,Richmond,1.4,17.8,0.0,,W,39.0,NNE,W,9.0,22.0,66.0,39.0,1014.2,1011.3,,5.0,11.1,16.4,0,0,2014,7,6,9,3.141592653589793,1.1780972450961724,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28080,28080,2014-07-07,Richmond,-1.2,18.9,0.0,,W,33.0,,WSW,0.0,15.0,82.0,42.0,1015.1,1012.4,,1.0,5.3,17.4,0,0,2014,7,7,9,3.141592653589793,,3.5342917352885173,-33.6009721,150.7496405,NSW,Sunshine,0,5
28081,28081,2014-07-08,Richmond,-1.2,17.3,0.0,,NNE,31.0,,SE,0.0,4.0,86.0,45.0,1016.9,1011.9,,,5.6,17.2,0,0,2014,7,8,9,1.1780972450961724,,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28082,28082,2014-07-09,Richmond,-2.7,21.7,0.0,,WSW,65.0,,N,0.0,24.0,84.0,20.0,1007.9,998.8,,,5.9,21.3,0,0,2014,7,9,9,3.5342917352885173,,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28083,28083,2014-07-10,Richmond,5.9,17.6,0.2,,W,56.0,NNW,W,11.0,31.0,61.0,39.0,1006.8,1006.9,1.0,,11.6,16.2,0,0,2014,7,10,9,3.141592653589793,1.9634954084936207,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28084,28084,2014-07-11,Richmond,5.9,18.0,0.0,,WSW,33.0,NW,WNW,13.0,20.0,56.0,36.0,1017.7,1016.3,,,13.2,16.9,0,0,2014,7,11,9,3.5342917352885173,2.356194490192345,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28085,28085,2014-07-12,Richmond,-2.2,18.6,0.0,,WSW,46.0,,W,0.0,30.0,76.0,36.0,1020.1,1017.7,,3.0,6.9,17.5,0,0,2014,7,12,9,3.5342917352885173,,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28086,28086,2014-07-13,Richmond,0.9,16.5,0.2,,SSW,41.0,SW,SE,24.0,17.0,53.0,38.0,1028.1,1027.0,,4.0,10.5,15.9,0,0,2014,7,13,9,4.319689898685965,3.9269908169872414,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28087,28087,2014-07-14,Richmond,-2.3,18.0,0.0,,SSE,20.0,NNE,SE,4.0,9.0,83.0,47.0,1032.4,1028.8,,8.0,5.0,16.7,0,0,2014,7,14,9,5.105088062083414,1.1780972450961724,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28088,28088,2014-07-15,Richmond,5.0,14.8,0.2,,ENE,15.0,NNW,ENE,6.0,6.0,92.0,76.0,1025.8,1021.1,2.0,8.0,10.0,14.5,0,0,2014,7,15,9,0.3926990816987241,1.9634954084936207,0.3926990816987241,-33.6009721,150.7496405,NSW,Sunshine,0,5
28089,28089,2014-07-16,Richmond,8.9,19.3,1.0,,W,54.0,NNW,W,6.0,30.0,98.0,42.0,1014.1,1010.9,8.0,4.0,10.4,17.8,0,0,2014,7,16,9,3.141592653589793,1.9634954084936207,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28090,28090,2014-07-17,Richmond,6.2,18.9,0.6,,W,57.0,NW,W,11.0,31.0,56.0,42.0,1013.3,1009.8,1.0,3.0,14.3,17.4,0,0,2014,7,17,9,3.141592653589793,2.356194490192345,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28091,28091,2014-07-18,Richmond,2.3,16.5,0.2,,W,50.0,SSW,W,7.0,37.0,57.0,39.0,1012.6,1012.8,1.0,,9.9,14.0,0,0,2014,7,18,9,3.141592653589793,4.319689898685965,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28092,28092,2014-07-19,Richmond,1.5,16.6,0.0,,SSW,46.0,SW,SSW,24.0,26.0,47.0,43.0,1022.2,1021.5,,7.0,11.8,15.3,0,0,2014,7,19,9,4.319689898685965,3.9269908169872414,4.319689898685965,-33.6009721,150.7496405,NSW,Sunshine,0,5
28093,28093,2014-07-20,Richmond,5.0,16.5,0.0,,SSW,33.0,SSW,ENE,17.0,7.0,55.0,52.0,1026.2,1024.9,8.0,8.0,13.3,15.8,0,0,2014,7,20,9,4.319689898685965,4.319689898685965,0.3926990816987241,-33.6009721,150.7496405,NSW,Sunshine,0,5
28094,28094,2014-07-21,Richmond,2.9,17.9,0.0,,ESE,15.0,,NE,0.0,7.0,87.0,52.0,1027.2,1023.1,3.0,1.0,8.5,16.1,0,0,2014,7,21,9,5.890486225480862,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28095,28095,2014-07-22,Richmond,2.8,18.8,0.0,,ESE,20.0,,NE,0.0,9.0,91.0,46.0,1025.2,1021.8,,,8.6,17.9,0,0,2014,7,22,9,5.890486225480862,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28096,28096,2014-07-23,Richmond,2.1,18.6,0.0,,ESE,20.0,,NE,0.0,13.0,95.0,48.0,1026.0,1021.1,,,8.7,17.6,0,0,2014,7,23,9,5.890486225480862,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28097,28097,2014-07-24,Richmond,3.1,16.1,0.0,,NE,24.0,NE,NE,2.0,13.0,98.0,69.0,1023.2,1018.8,7.0,8.0,6.5,15.8,0,0,2014,7,24,9,0.7853981633974483,0.7853981633974483,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28098,28098,2014-07-27,Richmond,1.5,20.4,1.6,,SE,20.0,,NE,0.0,11.0,87.0,39.0,1025.0,1021.0,,,8.6,19.8,1,0,2014,7,27,9,5.497787143782138,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28099,28099,2014-07-28,Richmond,4.1,19.6,0.0,,NW,31.0,NNW,W,6.0,17.0,92.0,39.0,1021.9,1017.8,1.0,,8.2,18.7,0,0,2014,7,28,9,2.356194490192345,1.9634954084936207,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28100,28100,2014-07-29,Richmond,8.2,23.4,0.0,,W,50.0,NW,WNW,22.0,28.0,48.0,26.0,1018.7,1013.6,,,15.4,22.6,0,0,2014,7,29,9,3.141592653589793,2.356194490192345,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28101,28101,2014-07-30,Richmond,7.0,23.0,0.0,,WNW,57.0,NW,W,17.0,30.0,45.0,36.0,1018.2,1015.1,,,18.5,22.2,0,0,2014,7,30,9,2.748893571891069,2.356194490192345,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28102,28102,2014-07-31,Richmond,9.8,25.2,0.0,,NW,57.0,NNE,NW,20.0,39.0,44.0,19.0,1014.4,1007.6,,,17.9,24.5,0,0,2014,7,31,9,2.356194490192345,1.1780972450961724,2.356194490192345,-33.6009721,150.7496405,NSW,Sunshine,0,5
28103,28103,2014-08-01,Richmond,14.0,18.1,0.0,,WSW,65.0,W,WNW,19.0,41.0,46.0,27.0,1008.1,1009.8,1.0,,15.8,15.5,0,0,2014,8,1,9,3.5342917352885173,3.141592653589793,2.748893571891069,-33.6009721,150.7496405,NSW,Sunshine,0,5
28104,28104,2014-08-02,Richmond,-0.4,16.1,0.0,,S,35.0,ENE,S,6.0,15.0,59.0,29.0,1025.3,1026.4,,1.0,9.2,15.5,0,0,2014,8,2,9,9.42477796076938,0.3926990816987241,9.42477796076938,-33.6009721,150.7496405,NSW,Sunshine,0,5
28105,28105,2014-08-03,Richmond,-1.5,16.8,0.0,,E,22.0,E,N,4.0,6.0,76.0,37.0,1034.6,1031.8,,1.0,6.2,15.9,0,0,2014,8,3,9,0.0,0.0,1.5707963267948966,-33.6009721,150.7496405,NSW,Sunshine,0,5
28106,28106,2014-08-04,Richmond,1.0,19.8,0.0,,NE,30.0,,NE,0.0,17.0,84.0,43.0,1034.8,1029.5,,,6.7,19.4,0,0,2014,8,4,9,0.7853981633974483,,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28107,28107,2014-08-05,Richmond,0.7,20.0,0.0,,SE,30.0,,SE,0.0,13.0,86.0,33.0,1032.2,1029.3,,,7.3,19.8,0,0,2014,8,5,9,5.497787143782138,,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28108,28108,2014-08-06,Richmond,-0.4,22.4,0.0,,NW,30.0,NNE,NNE,2.0,15.0,91.0,26.0,1033.2,1025.6,,,5.4,21.4,0,0,2014,8,6,9,2.356194490192345,1.1780972450961724,1.1780972450961724,-33.6009721,150.7496405,NSW,Sunshine,0,5
28109,28109,2014-08-07,Richmond,-0.6,19.2,0.0,,SSW,30.0,NE,S,7.0,6.0,70.0,36.0,1030.4,1027.4,8.0,,8.3,18.2,0,0,2014,8,7,9,4.319689898685965,0.7853981633974483,9.42477796076938,-33.6009721,150.7496405,NSW,Sunshine,0,5
28110,28110,2014-08-08,Richmond,0.1,18.9,0.0,,E,22.0,S,ENE,2.0,13.0,88.0,49.0,1032.7,1029.1,4.0,,7.1,18.3,0,0,2014,8,8,9,0.0,9.42477796076938,0.3926990816987241,-33.6009721,150.7496405,NSW,Sunshine,0,5
28111,28111,2014-08-09,Richmond,3.4,22.9,0.0,,NE,22.0,NNE,NNE,4.0,9.0,98.0,32.0,1030.3,1023.9,8.0,,6.5,22.4,0,0,2014,8,9,9,0.7853981633974483,1.1780972450961724,1.1780972450961724,-33.6009721,150.7496405,NSW,Sunshine,0,5
28112,28112,2014-08-10,Richmond,4.2,22.6,0.0,,WNW,44.0,NE,W,2.0,22.0,68.0,28.0,1022.9,1018.1,8.0,,11.2,22.3,0,0,2014,8,10,9,2.748893571891069,0.7853981633974483,3.141592653589793,-33.6009721,150.7496405,NSW,Sunshine,0,5
28113,28113,2014-08-11,Richmond,-0.2,15.3,0.0,,SE,35.0,,SE,0.0,7.0,75.0,36.0,1026.0,1024.7,8.0,8.0,6.9,14.3,0,0,2014,8,11,9,5.497787143782138,,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28114,28114,2014-08-12,Richmond,5.7,15.5,0.0,,SE,33.0,SW,SSE,11.0,22.0,61.0,61.0,1030.5,1028.3,8.0,8.0,10.8,13.8,0,1,2014,8,12,9,5.497787143782138,3.9269908169872414,5.105088062083414,-33.6009721,150.7496405,NSW,Sunshine,0,5
28115,28115,2014-08-13,Richmond,6.9,17.6,2.0,,SSW,31.0,SSW,S,17.0,4.0,66.0,44.0,1033.9,1031.4,8.0,2.0,11.2,15.6,1,0,2014,8,13,9,4.319689898685965,4.319689898685965,9.42477796076938,-33.6009721,150.7496405,NSW,Sunshine,0,5
28116,28116,2014-08-14,Richmond,0.1,18.8,0.0,,ESE,20.0,ESE,NNW,6.0,6.0,83.0,40.0,1035.6,1032.2,,2.0,7.6,18.4,0,0,2014,8,14,9,5.890486225480862,5.890486225480862,1.9634954084936207,-33.6009721,150.7496405,NSW,Sunshine,0,5
28117,28117,2014-08-15,Richmond,2.2,19.7,0.0,,ESE,28.0,NNE,NE,6.0,2.0,84.0,40.0,1031.8,1025.6,,,9.2,19.1,0,0,2014,8,15,9,5.890486225480862,1.1780972450961724,0.7853981633974483,-33.6009721,150.7496405,NSW,Sunshine,0,5
28118,28118,2014-08-16,Richmond,3.9,17.2,0.0,,ESE,28.0,ESE,SE,6.0,9.0,93.0,65.0,1024.1,1018.6,8.0,8.0,9.4,16.7,0,1,2014,8,16,9,5.890486225480862,5.890486225480862,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
28119,28119,2014-08-17,Richmond,9.4,19.5,23.8,,SSW,31.0,S,SSW,6.0,22.0,98.0,56.0,1010.2,1004.6,8.0,4.0,13.5,18.4,1,1,2014,8,17,9,4.319689898685965,9.42477796076938,4.319689898685965,-33.6009721,150.7496405,NSW,Sunshine,0,5
28120,28120,2014-08-18,Richmond,9.8,16.5,11.4,,SSW,56.0,W,S,22.0,26.0,98.0,71.0,1003.7,1006.1,8.0,8.0,12.0,16.0,1,1,2014,8,18,9,4.319689898685965,3.141592653589793,9.42477796076938,-33.6009721,150.7496405,NSW,Sunshine,0,5
28121,28121,2014-08-19,Richmond,12.0,19.0,12.6,,S,61.0,SSW,ESE,22.0,20.0,71.0,76.0,1015.9,1016.8,6.0,8.0,15.2,15.1,1,1,2014,8,19,9,9.42477796076938,4.319689898685965,5.890486225480862,-33.6009721,150.7496405,NSW,Sunshine,0,5
28122,28122,2014-08-20,Richmond,10.0,17.9,2.2,,S,31.0,SW,ESE,17.0,17.0,62.0,53.0,1025.4,1024.1,7.0,8.0,13.5,16.4,1,0,2014,8,20,9,9.42477796076938,3.9269908169872414,5.890486225480862,-33.6009721,150.7496405,NSW,Sunshine,0,5
28123,28123,2014-08-21,Richmond,5.8,18.8,0.2,,SSE,37.0,SW,SE,11.0,24.0,83.0,55.0,1029.7,1026.6,8.0,3.0,12.5,16.7,0,1,2014,8,21,9,5.105088062083414,3.9269908169872414,5.497787143782138,-33.6009721,150.7496405,NSW,Sunshine,0,5
