,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
105346,105346,2010-04-20,Albany,15.2,21.5,0.0,3.0,6.3,WSW,WSW,6.0,22.0,90.0,81.0,1013.8,1012.3,7.0,3.0,18.5,20.5,0,0,2010,4,20,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105347,105347,2010-04-21,Albany,13.8,19.4,0.0,2.2,2.5,NNW,SW,6.0,19.0,88.0,84.0,1016.5,1017.5,6.0,8.0,17.4,17.0,0,1,2010,4,21,36,1.9634954084936207,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105348,105348,2010-04-22,Albany,14.3,18.0,9.6,1.8,1.7,NNE,ESE,4.0,6.0,76.0,74.0,1021.0,1017.8,8.0,5.0,16.8,16.3,1,0,2010,4,22,36,1.1780972450961724,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105349,105349,2010-04-23,Albany,11.5,17.0,0.6,1.8,8.1,WSW,SW,41.0,24.0,66.0,59.0,1019.2,1019.5,7.0,7.0,16.2,16.4,0,0,2010,4,23,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105350,105350,2010-04-24,Albany,10.0,18.5,0.0,3.0,9.9,NNW,ESE,2.0,17.0,70.0,58.0,1024.7,1022.6,6.0,2.0,14.8,18.0,0,0,2010,4,24,36,1.9634954084936207,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105351,105351,2010-04-25,Albany,8.4,23.0,0.0,2.4,7.0,WSW,SW,4.0,19.0,81.0,64.0,1019.5,1015.4,7.0,1.0,12.1,20.0,0,1,2010,4,25,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105352,105352,2010-04-26,Albany,12.0,17.8,1.8,2.6,7.9,SSW,SW,22.0,19.0,63.0,63.0,1025.9,1027.5,5.0,5.0,17.2,17.2,1,0,2010,4,26,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105353,105353,2010-04-27,Albany,7.9,18.9,0.0,2.4,9.9,NNW,SW,7.0,19.0,73.0,67.0,1030.0,1026.2,1.0,1.0,13.5,17.8,0,0,2010,4,27,36,1.9634954084936207,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105354,105354,2010-04-28,Albany,8.2,18.7,0.0,3.2,9.2,N,ESE,4.0,19.0,93.0,77.0,1026.4,1022.4,0.0,0.0,12.2,18.3,0,0,2010,4,28,36,1.5707963267948966,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105355,105355,2010-04-29,Albany,12.3,23.0,0.0,2.0,7.0,NNW,ESE,6.0,4.0,93.0,67.0,1019.3,1015.7,6.0,1.0,15.1,22.0,0,0,2010,4,29,36,1.9634954084936207,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105356,105356,2010-04-30,Albany,13.7,24.0,0.0,2.6,8.7,NNW,W,13.0,11.0,76.0,51.0,1019.1,1016.5,1.0,5.0,17.4,23.3,0,1,2010,4,30,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105357,105357,2010-05-01,Albany,16.0,17.5,4.0,4.4,0.1,SSW,SSW,19.0,15.0,60.0,69.0,1027.0,1027.4,8.0,8.0,16.5,16.0,1,0,2010,5,1,36,4.319689898685965,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105358,105358,2010-05-02,Albany,9.2,19.9,0.2,1.2,8.3,NNW,W,4.0,13.0,83.0,54.0,1025.7,1020.4,1.0,6.0,13.2,18.9,0,1,2010,5,2,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105359,105359,2010-05-03,Albany,13.0,16.8,3.2,3.2,3.6,SW,WSW,41.0,39.0,58.0,63.0,1019.9,1021.3,6.0,8.0,16.2,16.0,1,0,2010,5,3,36,3.9269908169872414,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105360,105360,2010-05-04,Albany,14.1,17.2,0.0,3.4,1.4,ESE,SSE,2.0,9.0,64.0,56.0,1028.7,1026.8,7.0,5.0,15.0,16.1,0,0,2010,5,4,36,5.890486225480862,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105361,105361,2010-05-05,Albany,7.1,18.5,0.0,1.6,8.8,WSW,SSW,4.0,9.0,81.0,62.0,1028.1,1024.6,1.0,2.0,11.0,17.7,0,0,2010,5,5,36,3.5342917352885173,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105362,105362,2010-05-06,Albany,8.0,20.4,0.0,2.4,5.9,WSW,WSW,15.0,11.0,94.0,87.0,1024.8,1023.0,3.0,8.0,11.5,18.5,0,0,2010,5,6,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105363,105363,2010-05-07,Albany,11.5,21.6,0.6,0.6,9.4,NNW,S,4.0,9.0,93.0,72.0,1024.7,1021.4,5.0,0.0,14.6,20.0,0,0,2010,5,7,36,1.9634954084936207,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105364,105364,2010-05-08,Albany,9.7,20.5,0.2,2.4,5.3,N,SW,2.0,19.0,97.0,76.0,1020.0,1017.5,7.0,7.0,13.0,19.0,0,1,2010,5,8,36,1.5707963267948966,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105365,105365,2010-05-09,Albany,13.0,17.5,2.2,1.6,4.1,,WSW,0.0,31.0,94.0,61.0,1017.2,1015.2,8.0,8.0,15.0,17.0,1,1,2010,5,9,36,,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105366,105366,2010-05-10,Albany,12.0,15.4,2.8,2.4,6.5,S,SE,17.0,15.0,62.0,62.0,1024.2,1024.3,6.0,7.0,14.0,14.5,1,0,2010,5,10,36,9.42477796076938,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105367,105367,2010-05-11,Albany,10.0,18.1,0.0,2.0,8.6,N,NE,7.0,11.0,70.0,44.0,1025.6,1020.2,4.0,0.0,12.9,17.8,0,0,2010,5,11,36,1.5707963267948966,0.7853981633974483,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105368,105368,2010-05-12,Albany,8.2,21.6,0.0,2.4,8.6,NNW,SW,19.0,17.0,56.0,64.0,1012.9,1009.0,2.0,5.0,15.1,19.6,0,1,2010,5,12,36,1.9634954084936207,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105369,105369,2010-05-13,Albany,12.5,15.8,1.4,3.2,0.0,S,SSE,22.0,30.0,67.0,74.0,1012.6,1011.6,8.0,8.0,14.8,15.0,1,1,2010,5,13,36,9.42477796076938,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105370,105370,2010-05-14,Albany,12.6,15.4,2.6,2.4,0.8,S,S,26.0,19.0,59.0,57.0,1019.3,1019.6,8.0,7.0,14.2,14.0,1,0,2010,5,14,36,9.42477796076938,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105371,105371,2010-05-15,Albany,12.2,17.3,0.0,3.2,2.8,WSW,W,6.0,6.0,79.0,64.0,1019.9,1017.4,8.0,7.0,13.0,16.2,0,0,2010,5,15,36,3.5342917352885173,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105372,105372,2010-05-16,Albany,12.0,20.5,0.0,1.0,7.6,NW,SSW,7.0,6.0,78.0,60.0,1017.8,1015.7,2.0,6.0,14.5,19.2,0,0,2010,5,16,36,2.356194490192345,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105373,105373,2010-05-17,Albany,12.0,19.0,0.6,1.6,3.7,N,ESE,4.0,11.0,94.0,76.0,1019.6,1016.5,5.0,6.0,14.4,18.1,0,0,2010,5,17,36,1.5707963267948966,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105374,105374,2010-05-18,Albany,12.0,20.8,0.0,1.0,8.2,NE,ESE,6.0,7.0,68.0,49.0,1013.6,1009.7,8.0,2.0,15.0,19.8,0,0,2010,5,18,36,0.7853981633974483,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105375,105375,2010-05-19,Albany,7.6,19.0,0.0,2.4,7.6,N,SW,7.0,19.0,97.0,79.0,1012.7,1012.7,3.0,3.0,11.0,18.4,0,0,2010,5,19,36,1.5707963267948966,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105376,105376,2010-05-20,Albany,9.5,19.1,0.0,0.6,9.3,WNW,ESE,2.0,15.0,96.0,79.0,1018.2,1015.2,2.0,4.0,11.9,18.8,0,0,2010,5,20,36,2.748893571891069,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105377,105377,2010-05-21,Albany,11.8,25.8,0.0,3.2,7.3,NNE,NNE,7.0,7.0,55.0,28.0,1013.4,1008.8,7.0,2.0,17.6,24.4,0,0,2010,5,21,36,1.1780972450961724,1.1780972450961724,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105378,105378,2010-05-22,Albany,14.2,18.6,0.6,2.6,0.1,NNE,NNW,2.0,4.0,86.0,75.0,999.2,994.6,8.0,8.0,14.5,17.2,0,1,2010,5,22,36,1.1780972450961724,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105379,105379,2010-05-23,Albany,11.6,15.5,8.2,3.8,2.5,WSW,WSW,43.0,69.0,65.0,80.0,1003.2,1005.0,6.0,8.0,13.3,14.8,1,1,2010,5,23,36,3.5342917352885173,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105380,105380,2010-05-24,Albany,11.5,16.1,4.6,2.4,5.2,SSW,SW,19.0,19.0,65.0,67.0,1016.5,1016.9,7.0,6.0,14.9,15.6,1,0,2010,5,24,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105381,105381,2010-05-25,Albany,11.2,20.0,0.0,0.8,5.1,E,NNW,2.0,2.0,68.0,49.0,1019.4,1016.4,6.0,2.0,13.4,19.4,0,0,2010,5,25,36,0.0,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105382,105382,2010-05-26,Albany,13.0,20.5,0.0,2.6,6.3,W,NNW,4.0,15.0,67.0,49.0,1012.1,1006.6,7.0,3.0,13.4,20.0,0,1,2010,5,26,36,3.141592653589793,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105383,105383,2010-05-27,Albany,11.9,17.7,5.2,3.0,5.5,N,SW,2.0,33.0,94.0,72.0,1003.7,1005.5,7.0,6.0,13.2,17.0,1,1,2010,5,27,36,1.5707963267948966,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105384,105384,2010-05-28,Albany,12.4,17.9,5.2,2.8,7.6,SSW,SW,19.0,13.0,65.0,58.0,1020.3,1020.8,4.0,2.0,15.6,16.8,1,0,2010,5,28,36,4.319689898685965,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105385,105385,2010-05-29,Albany,9.6,20.4,0.0,0.8,8.7,NE,NNE,9.0,13.0,77.0,52.0,1023.3,1021.0,2.0,4.0,13.5,19.4,0,0,2010,5,29,36,0.7853981633974483,1.1780972450961724,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105386,105386,2010-05-30,Albany,9.4,20.6,0.0,1.8,7.6,NNW,WSW,6.0,7.0,76.0,51.0,1020.1,1017.2,4.0,6.0,11.7,20.0,0,1,2010,5,30,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105387,105387,2010-05-31,Albany,11.8,18.4,9.2,1.6,0.3,,SE,0.0,13.0,80.0,73.0,1018.7,1018.2,7.0,7.0,13.5,16.0,1,1,2010,5,31,36,,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105388,105388,2010-06-01,Albany,10.4,17.8,7.4,1.4,6.5,NNW,WSW,2.0,4.0,91.0,68.0,1021.9,1020.6,7.0,3.0,11.7,16.2,1,0,2010,6,1,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105389,105389,2010-06-02,Albany,7.9,19.8,0.0,1.4,8.9,N,NNW,6.0,7.0,76.0,51.0,1022.1,1019.0,1.0,4.0,11.9,18.9,0,0,2010,6,2,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105390,105390,2010-06-03,Albany,9.8,17.2,0.0,1.8,2.0,NNW,SSW,11.0,9.0,81.0,76.0,1021.5,1022.1,3.0,7.0,13.2,16.8,0,1,2010,6,3,36,1.9634954084936207,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105391,105391,2010-06-04,Albany,10.8,16.5,6.8,1.0,4.5,SE,ESE,19.0,31.0,79.0,78.0,1029.0,1027.7,5.0,7.0,15.0,15.5,1,1,2010,6,4,36,5.497787143782138,5.890486225480862,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105392,105392,2010-06-05,Albany,13.0,16.5,19.2,2.4,0.2,ENE,E,31.0,13.0,83.0,89.0,1028.7,1026.4,8.0,8.0,14.0,15.0,1,1,2010,6,5,36,0.3926990816987241,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105393,105393,2010-06-06,Albany,12.9,18.8,2.0,1.2,9.0,W,SE,4.0,11.0,96.0,78.0,1027.1,1023.6,2.0,1.0,13.1,17.9,1,0,2010,6,6,36,3.141592653589793,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105394,105394,2010-06-07,Albany,10.4,15.5,0.0,2.0,0.6,NNW,S,4.0,35.0,77.0,83.0,1023.6,1023.6,7.0,7.0,13.2,15.0,0,1,2010,6,7,36,1.9634954084936207,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105395,105395,2010-06-08,Albany,11.4,14.5,2.6,5.0,1.7,S,SSE,9.0,11.0,74.0,58.0,1032.6,1031.4,7.0,7.0,12.2,13.3,1,0,2010,6,8,36,9.42477796076938,5.105088062083414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105396,105396,2010-06-09,Albany,10.1,14.6,0.4,1.8,0.4,NNW,ENE,4.0,6.0,79.0,63.0,1033.2,1030.1,8.0,8.0,11.5,14.0,0,0,2010,6,9,36,1.9634954084936207,0.3926990816987241,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105397,105397,2010-06-10,Albany,5.5,16.6,0.0,,9.4,N,E,4.0,15.0,88.0,51.0,1030.7,1027.1,1.0,6.0,8.4,15.6,0,0,2010,6,10,36,1.5707963267948966,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105398,105398,2010-06-11,Albany,6.6,16.6,0.0,0.6,7.4,NNE,E,4.0,6.0,80.0,55.0,1028.3,1025.0,6.0,7.0,8.5,16.2,0,0,2010,6,11,36,1.1780972450961724,0.0,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105399,105399,2010-06-12,Albany,6.2,20.8,0.0,0.8,9.3,N,NE,6.0,6.0,70.0,40.0,1024.7,1021.9,1.0,1.0,9.5,20.0,0,0,2010,6,12,36,1.5707963267948966,0.7853981633974483,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105400,105400,2010-06-13,Albany,7.8,21.9,0.0,2.4,7.7,N,N,4.0,9.0,57.0,31.0,1020.3,1015.8,0.0,2.0,10.5,21.5,0,1,2010,6,13,36,1.5707963267948966,1.5707963267948966,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105401,105401,2010-06-14,Albany,8.9,17.4,2.8,2.6,4.4,NNW,WSW,15.0,6.0,83.0,74.0,1014.2,1016.5,4.0,7.0,14.8,15.9,1,0,2010,6,14,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105402,105402,2010-06-15,Albany,9.5,14.2,0.4,2.0,0.0,N,NW,11.0,6.0,92.0,94.0,1011.8,1009.3,7.0,8.0,12.5,13.5,0,1,2010,6,15,36,1.5707963267948966,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105403,105403,2010-06-16,Albany,10.4,17.2,10.2,1.6,7.8,NNW,WNW,11.0,6.0,79.0,82.0,1014.9,1015.6,4.0,8.0,11.2,13.9,1,1,2010,6,16,36,1.9634954084936207,2.748893571891069,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105404,105404,2010-06-17,Albany,10.4,18.6,8.2,1.2,7.8,NNW,WNW,22.0,11.0,84.0,72.0,1020.9,1019.8,1.0,4.0,12.9,17.4,1,0,2010,6,17,36,1.9634954084936207,2.748893571891069,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105405,105405,2010-06-18,Albany,9.2,19.0,0.0,2.0,5.0,NNW,WSW,4.0,17.0,88.0,66.0,1023.5,1022.8,1.0,5.0,13.4,17.5,0,0,2010,6,18,36,1.9634954084936207,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105406,105406,2010-06-19,Albany,12.3,19.9,0.0,1.0,6.4,W,W,4.0,6.0,88.0,58.0,1026.3,1023.9,6.0,5.0,13.3,19.5,0,0,2010,6,19,36,3.141592653589793,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105407,105407,2010-06-20,Albany,8.2,20.7,0.0,2.2,9.3,NW,SW,7.0,4.0,87.0,54.0,1025.2,1022.1,3.0,2.0,11.0,18.8,0,0,2010,6,20,36,2.356194490192345,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105408,105408,2010-06-21,Albany,7.8,20.0,0.0,1.2,8.0,,SE,0.0,9.0,97.0,63.0,1021.8,1018.5,1.0,1.0,8.6,18.4,0,0,2010,6,21,36,,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105409,105409,2010-06-22,Albany,8.5,19.5,0.0,1.4,6.7,NW,NW,9.0,17.0,81.0,56.0,1018.6,1015.1,2.0,6.0,13.4,18.8,0,1,2010,6,22,36,2.356194490192345,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105410,105410,2010-06-23,Albany,12.4,14.5,18.4,2.8,1.0,WSW,SW,9.0,33.0,78.0,62.0,1016.5,1019.1,8.0,7.0,14.0,12.3,1,1,2010,6,23,36,3.5342917352885173,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105411,105411,2010-06-24,Albany,7.6,13.2,19.2,2.6,5.2,S,W,19.0,17.0,68.0,57.0,1028.3,1027.4,6.0,5.0,11.0,12.8,1,1,2010,6,24,36,9.42477796076938,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105412,105412,2010-06-25,Albany,5.5,16.0,2.6,1.4,9.4,NNW,W,7.0,6.0,70.0,53.0,1028.5,1025.4,1.0,2.0,8.2,15.1,1,0,2010,6,25,36,1.9634954084936207,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105413,105413,2010-06-26,Albany,6.5,17.2,0.0,1.2,9.5,NW,NNW,15.0,19.0,52.0,55.0,1026.3,1023.2,1.0,1.0,9.8,16.8,0,1,2010,6,26,36,2.356194490192345,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105414,105414,2010-06-27,Albany,9.5,16.9,1.4,2.6,5.8,NW,WSW,4.0,30.0,92.0,69.0,1023.4,1022.3,7.0,6.0,10.8,15.5,1,1,2010,6,27,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105415,105415,2010-06-28,Albany,10.5,15.3,4.8,1.4,2.6,,SW,0.0,19.0,91.0,64.0,1027.7,1026.8,7.0,7.0,11.8,14.9,1,1,2010,6,28,36,,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105416,105416,2010-06-29,Albany,10.6,14.5,1.6,1.2,2.9,SSE,S,19.0,17.0,68.0,58.0,1031.4,1031.5,7.0,7.0,13.4,13.8,1,0,2010,6,29,36,5.105088062083414,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105417,105417,2010-06-30,Albany,10.8,14.4,0.0,2.2,0.6,E,S,9.0,6.0,61.0,74.0,1034.9,1032.7,7.0,6.0,13.0,13.5,0,0,2010,6,30,36,0.0,9.42477796076938,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105418,105418,2010-07-01,Albany,8.0,16.0,0.0,1.4,8.0,N,NNW,13.0,7.0,72.0,59.0,1030.5,1025.3,1.0,4.0,10.8,15.5,0,1,2010,7,1,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105419,105419,2010-07-02,Albany,10.2,13.5,15.4,4.4,5.8,SSW,WSW,24.0,31.0,59.0,67.0,1024.9,1024.4,4.0,4.0,12.8,11.8,1,1,2010,7,2,36,4.319689898685965,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105420,105420,2010-07-03,Albany,6.9,14.2,17.4,1.8,6.3,NW,SW,11.0,35.0,84.0,57.0,1025.9,1023.9,6.0,4.0,8.2,13.4,1,0,2010,7,3,36,2.356194490192345,3.9269908169872414,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105421,105421,2010-07-04,Albany,8.2,14.9,0.6,0.8,5.3,SW,SSW,19.0,17.0,67.0,67.0,1027.9,1026.6,5.0,5.0,13.4,14.5,0,0,2010,7,4,36,3.9269908169872414,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105422,105422,2010-07-05,Albany,6.5,16.2,0.0,1.2,5.4,N,NW,9.0,2.0,80.0,66.0,1026.2,1023.8,5.0,7.0,9.0,15.2,0,0,2010,7,5,36,1.5707963267948966,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105423,105423,2010-07-06,Albany,9.0,17.2,0.0,2.0,3.1,NW,N,2.0,6.0,68.0,56.0,1024.2,1021.5,7.0,7.0,12.0,16.4,0,0,2010,7,6,36,2.356194490192345,1.5707963267948966,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105424,105424,2010-07-07,Albany,6.7,18.1,0.0,1.4,8.4,NNW,NNW,2.0,9.0,77.0,39.0,1018.8,1013.1,6.0,5.0,9.8,17.8,0,0,2010,7,7,36,1.9634954084936207,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105425,105425,2010-07-08,Albany,8.0,17.0,0.0,3.4,0.1,N,NW,4.0,9.0,52.0,54.0,1003.3,997.3,5.0,8.0,11.0,16.9,0,1,2010,7,8,36,1.5707963267948966,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105426,105426,2010-07-09,Albany,9.2,13.9,2.2,2.0,0.9,WNW,WSW,15.0,52.0,83.0,64.0,992.8,995.7,8.0,8.0,9.9,12.9,1,1,2010,7,9,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105427,105427,2010-07-10,Albany,7.2,16.5,11.4,2.0,8.9,WNW,NW,15.0,11.0,82.0,82.0,1013.0,1012.0,3.0,2.0,9.6,9.6,1,0,2010,7,10,36,2.748893571891069,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105428,105428,2010-07-11,Albany,8.8,19.2,1.0,1.4,7.2,NNW,NW,19.0,17.0,79.0,57.0,1008.8,1002.5,1.0,2.0,13.2,18.0,0,1,2010,7,11,36,1.9634954084936207,2.356194490192345,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105429,105429,2010-07-12,Albany,6.0,14.2,22.2,5.4,0.4,NW,WNW,19.0,11.0,99.0,86.0,1002.3,1002.6,8.0,7.0,6.0,7.5,1,1,2010,7,12,36,2.356194490192345,2.748893571891069,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105430,105430,2010-07-13,Albany,5.6,15.4,21.0,1.8,5.8,W,W,11.0,24.0,81.0,66.0,1016.8,1017.8,6.0,7.0,12.6,15.0,1,1,2010,7,13,36,3.141592653589793,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105431,105431,2010-07-14,Albany,9.8,18.2,2.2,0.4,7.1,WNW,WSW,4.0,13.0,92.0,66.0,1023.3,1021.4,1.0,7.0,11.6,17.0,1,0,2010,7,14,36,2.748893571891069,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105432,105432,2010-07-15,Albany,9.5,19.0,0.0,1.4,9.0,N,NNW,11.0,6.0,82.0,51.0,1020.9,1016.6,1.0,2.0,12.1,18.6,0,0,2010,7,15,36,1.5707963267948966,1.9634954084936207,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105433,105433,2010-07-16,Albany,10.6,16.6,0.0,3.0,3.9,NNW,SSW,11.0,13.0,76.0,93.0,1014.3,1014.6,2.0,7.0,13.1,12.8,0,1,2010,7,16,36,1.9634954084936207,4.319689898685965,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105434,105434,2010-07-17,Albany,8.8,15.1,18.0,1.0,5.4,NW,W,11.0,6.0,87.0,87.0,1024.1,1024.1,7.0,8.0,9.5,11.0,1,1,2010,7,17,36,2.356194490192345,3.141592653589793,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105435,105435,2010-07-18,Albany,8.1,15.3,10.6,3.2,6.0,NW,WSW,6.0,11.0,91.0,86.0,1027.2,1025.9,7.0,6.0,10.2,13.4,1,1,2010,7,18,36,2.356194490192345,3.5342917352885173,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105436,105436,2010-07-19,Albany,9.9,15.0,9.8,1.2,7.7,,SE,0.0,11.0,93.0,64.0,1030.6,1029.7,5.0,7.0,12.1,14.3,1,0,2010,7,19,36,,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
105437,105437,2010-07-20,Albany,6.5,15.0,0.0,1.4,3.8,,SE,0.0,7.0,86.0,81.0,1032.4,1029.9,2.0,3.0,8.5,14.1,0,0,2010,7,20,36,,5.497787143782138,-35.0247822,117.883608,WA,WindGustDir_WindGustSpeed,5,7
