,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
24507,24507,2012-06-12,Penrith,11.6,17.7,23.0,S,31.0,S,SW,11.0,7.0,98.0,95.0,13.4,14.8,1,1,2012,6,12,8,9.42477796076938,9.42477796076938,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24508,24508,2012-06-13,Penrith,12.2,18.1,1.2,SSW,24.0,SSW,S,15.0,9.0,80.0,68.0,14.9,16.7,1,0,2012,6,13,8,4.319689898685965,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24509,24509,2012-06-14,Penrith,9.9,18.5,1.0,NNE,19.0,,NE,0.0,11.0,100.0,71.0,12.1,17.6,0,0,2012,6,14,8,1.1780972450961724,,0.7853981633974483,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24510,24510,2012-06-15,Penrith,8.7,19.7,0.2,WSW,9.0,,SW,0.0,4.0,100.0,70.0,10.6,18.9,0,0,2012,6,15,8,3.5342917352885173,,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24511,24511,2012-06-16,Penrith,7.2,12.0,0.2,S,17.0,N,SSE,7.0,6.0,99.0,99.0,9.9,11.7,0,1,2012,6,16,8,9.42477796076938,1.5707963267948966,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24512,24512,2012-06-17,Penrith,5.6,18.6,3.8,W,41.0,,W,0.0,17.0,99.0,46.0,9.8,17.0,1,0,2012,6,17,8,3.141592653589793,,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24513,24513,2012-06-18,Penrith,4.7,19.4,0.2,WNW,19.0,,NNW,0.0,6.0,98.0,46.0,8.7,18.6,0,0,2012,6,18,8,2.748893571891069,,1.9634954084936207,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24514,24514,2012-06-19,Penrith,3.6,19.7,0.2,W,37.0,S,WSW,4.0,17.0,99.0,43.0,6.6,18.7,0,0,2012,6,19,8,3.141592653589793,9.42477796076938,3.5342917352885173,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24515,24515,2012-06-20,Penrith,2.9,15.8,0.0,NW,9.0,S,WSW,4.0,2.0,98.0,57.0,6.7,15.3,0,0,2012,6,20,8,2.356194490192345,9.42477796076938,3.5342917352885173,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24516,24516,2012-06-21,Penrith,2.3,18.2,0.2,N,22.0,SSE,WSW,2.0,2.0,98.0,69.0,5.6,15.3,0,0,2012,6,21,8,1.5707963267948966,5.105088062083414,3.5342917352885173,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24517,24517,2012-06-22,Penrith,5.5,17.5,0.0,NNW,50.0,NW,NW,20.0,9.0,41.0,63.0,17.5,14.0,0,0,2012,6,22,8,1.9634954084936207,2.356194490192345,2.356194490192345,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24518,24518,2012-06-23,Penrith,3.5,18.0,0.0,WNW,15.0,,,0.0,0.0,85.0,32.0,8.9,17.5,0,0,2012,6,23,8,2.748893571891069,,,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24519,24519,2012-06-24,Penrith,1.0,17.8,0.2,S,15.0,NNE,NNW,2.0,6.0,93.0,48.0,5.3,17.4,0,0,2012,6,24,8,9.42477796076938,1.1780972450961724,1.9634954084936207,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24520,24520,2012-06-25,Penrith,1.7,17.3,0.2,SW,15.0,,NNW,0.0,7.0,99.0,54.0,4.7,17.1,0,0,2012,6,25,8,3.9269908169872414,,1.9634954084936207,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24521,24521,2012-06-26,Penrith,4.6,13.5,0.2,SE,24.0,SSW,S,9.0,6.0,82.0,98.0,11.6,11.2,0,0,2012,6,26,8,5.497787143782138,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24522,24522,2012-06-27,Penrith,9.2,16.9,0.6,SSE,15.0,SW,SW,6.0,9.0,98.0,68.0,11.9,15.6,0,0,2012,6,27,8,5.105088062083414,3.9269908169872414,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24523,24523,2012-06-28,Penrith,8.7,17.3,0.0,S,9.0,,NW,0.0,2.0,98.0,66.0,10.3,16.9,0,0,2012,6,28,8,9.42477796076938,,2.356194490192345,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24524,24524,2012-06-29,Penrith,9.1,20.3,0.0,SW,11.0,,W,0.0,4.0,99.0,64.0,10.5,19.5,0,0,2012,6,29,8,3.9269908169872414,,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24525,24525,2012-06-30,Penrith,4.9,20.0,0.2,NW,31.0,SSW,W,2.0,11.0,99.0,38.0,8.4,18.9,0,0,2012,6,30,8,2.356194490192345,4.319689898685965,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24526,24526,2012-07-01,Penrith,5.5,16.5,0.0,WSW,37.0,WNW,WSW,9.0,17.0,73.0,37.0,11.1,14.4,0,0,2012,7,1,8,3.5342917352885173,2.748893571891069,3.5342917352885173,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24527,24527,2012-07-02,Penrith,1.8,16.6,0.0,SW,35.0,ESE,SW,4.0,22.0,94.0,40.0,7.3,15.6,0,0,2012,7,2,8,3.9269908169872414,5.890486225480862,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24528,24528,2012-07-03,Penrith,2.1,16.1,0.0,SSW,28.0,,S,0.0,11.0,91.0,41.0,6.9,15.6,0,0,2012,7,3,8,4.319689898685965,,9.42477796076938,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24529,24529,2012-07-04,Penrith,5.7,16.7,0.0,SW,39.0,SW,SSW,19.0,13.0,52.0,41.0,12.2,15.3,0,0,2012,7,4,8,3.9269908169872414,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24530,24530,2012-07-05,Penrith,8.8,15.4,0.0,SSW,33.0,SSW,SSW,17.0,13.0,62.0,59.0,12.1,14.1,0,1,2012,7,5,8,4.319689898685965,4.319689898685965,4.319689898685965,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24531,24531,2012-07-06,Penrith,9.6,16.1,2.6,SW,28.0,SSW,SSW,13.0,11.0,70.0,52.0,12.3,16.0,1,0,2012,7,6,8,3.9269908169872414,4.319689898685965,4.319689898685965,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24532,24532,2012-07-07,Penrith,5.9,16.5,0.0,S,15.0,SE,SW,4.0,2.0,77.0,56.0,11.5,15.7,0,0,2012,7,7,8,9.42477796076938,5.497787143782138,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24533,24533,2012-07-08,Penrith,6.2,18.0,0.0,NE,17.0,,ENE,0.0,7.0,98.0,55.0,10.4,17.6,0,0,2012,7,8,8,0.7853981633974483,,0.3926990816987241,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24534,24534,2012-07-09,Penrith,4.2,17.7,0.4,NNE,19.0,,NNE,0.0,13.0,100.0,63.0,6.3,17.2,0,0,2012,7,9,8,1.1780972450961724,,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24535,24535,2012-07-10,Penrith,4.4,13.6,0.0,NW,11.0,,,0.0,0.0,100.0,97.0,6.7,12.8,0,1,2012,7,10,8,2.356194490192345,,,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24536,24536,2012-07-11,Penrith,6.6,20.9,7.2,NW,22.0,N,NW,2.0,7.0,94.0,41.0,13.4,20.5,1,0,2012,7,11,8,2.356194490192345,1.5707963267948966,2.356194490192345,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24537,24537,2012-07-12,Penrith,8.1,13.2,0.0,NE,13.0,E,WNW,2.0,2.0,98.0,99.0,10.5,12.8,0,1,2012,7,12,8,0.7853981633974483,0.0,2.748893571891069,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24538,24538,2012-07-13,Penrith,8.7,23.5,2.8,N,24.0,SW,N,4.0,11.0,100.0,63.0,11.0,22.7,1,0,2012,7,13,8,1.5707963267948966,3.9269908169872414,1.5707963267948966,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24539,24539,2012-07-14,Penrith,7.4,19.6,0.0,NW,37.0,,NW,0.0,20.0,98.0,38.0,11.6,18.7,0,0,2012,7,14,8,2.356194490192345,,2.356194490192345,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24540,24540,2012-07-15,Penrith,6.5,18.4,0.0,W,33.0,SSE,W,4.0,20.0,64.0,43.0,12.4,16.6,0,0,2012,7,15,8,3.141592653589793,5.105088062083414,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24541,24541,2012-07-16,Penrith,3.0,19.5,0.0,N,15.0,,NNE,0.0,7.0,81.0,46.0,9.0,19.3,0,0,2012,7,16,8,1.5707963267948966,,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24542,24542,2012-07-17,Penrith,3.7,19.7,0.2,SW,9.0,N,SW,4.0,6.0,99.0,50.0,4.7,19.3,0,0,2012,7,17,8,3.9269908169872414,1.5707963267948966,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24543,24543,2012-07-18,Penrith,4.2,20.1,0.2,WNW,15.0,SSE,ESE,4.0,4.0,98.0,38.0,8.1,19.4,0,0,2012,7,18,8,2.748893571891069,5.105088062083414,5.890486225480862,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24544,24544,2012-07-19,Penrith,3.9,15.8,0.0,SW,31.0,SSE,SSE,2.0,13.0,85.0,58.0,9.4,14.1,0,0,2012,7,19,8,3.9269908169872414,5.105088062083414,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24545,24545,2012-07-20,Penrith,2.1,17.0,0.2,SW,19.0,,SSW,0.0,9.0,93.0,37.0,6.9,16.6,0,0,2012,7,20,8,3.9269908169872414,,4.319689898685965,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24546,24546,2012-07-21,Penrith,6.8,16.2,0.0,SW,26.0,SSW,SW,13.0,7.0,68.0,54.0,13.1,15.2,0,0,2012,7,21,8,3.9269908169872414,4.319689898685965,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24547,24547,2012-07-22,Penrith,8.8,17.8,0.0,SSE,39.0,SW,SSE,13.0,20.0,69.0,89.0,13.1,12.9,0,1,2012,7,22,8,5.105088062083414,3.9269908169872414,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24548,24548,2012-07-23,Penrith,9.9,15.5,4.4,SSW,33.0,SSW,S,11.0,19.0,88.0,70.0,11.9,14.4,1,0,2012,7,23,8,4.319689898685965,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24549,24549,2012-07-24,Penrith,10.5,15.4,0.6,SW,20.0,NW,ESE,4.0,2.0,97.0,74.0,12.3,15.0,0,0,2012,7,24,8,3.9269908169872414,2.356194490192345,5.890486225480862,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24550,24550,2012-07-25,Penrith,6.2,19.0,0.2,NNE,20.0,N,NNE,4.0,6.0,100.0,56.0,7.8,18.7,0,0,2012,7,25,8,1.1780972450961724,1.5707963267948966,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24551,24551,2012-07-26,Penrith,7.6,19.3,0.0,NNE,28.0,,NE,0.0,15.0,99.0,56.0,9.6,17.8,0,0,2012,7,26,8,1.1780972450961724,,0.7853981633974483,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24552,24552,2012-07-27,Penrith,4.8,17.1,0.4,WSW,26.0,SSW,WSW,6.0,11.0,97.0,43.0,8.4,15.8,0,0,2012,7,27,8,3.5342917352885173,4.319689898685965,3.5342917352885173,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24553,24553,2012-07-28,Penrith,3.4,17.6,0.0,SSW,33.0,SSE,W,4.0,13.0,73.0,42.0,11.4,17.1,0,0,2012,7,28,8,4.319689898685965,5.105088062083414,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24554,24554,2012-07-29,Penrith,3.0,16.9,0.0,S,26.0,SSW,S,4.0,11.0,97.0,45.0,7.9,16.6,0,0,2012,7,29,8,9.42477796076938,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24555,24555,2012-07-30,Penrith,5.3,15.9,0.0,SSW,37.0,SSW,WSW,13.0,17.0,52.0,37.0,11.5,15.4,0,0,2012,7,30,8,4.319689898685965,4.319689898685965,3.5342917352885173,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24556,24556,2012-07-31,Penrith,5.1,15.4,0.0,SSW,35.0,SW,SSW,20.0,7.0,57.0,50.0,11.5,14.0,0,0,2012,7,31,8,4.319689898685965,3.9269908169872414,4.319689898685965,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24557,24557,2012-08-01,Penrith,3.2,16.3,0.0,SSE,35.0,S,SSE,4.0,13.0,73.0,43.0,10.0,15.4,0,0,2012,8,1,8,5.105088062083414,9.42477796076938,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24558,24558,2012-08-02,Penrith,2.5,17.0,0.0,SE,22.0,NNW,SSE,6.0,6.0,81.0,36.0,8.4,16.5,0,0,2012,8,2,8,5.497787143782138,1.9634954084936207,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24559,24559,2012-08-03,Penrith,2.4,17.9,0.0,ENE,13.0,S,SW,6.0,4.0,97.0,42.0,6.1,17.1,0,0,2012,8,3,8,0.3926990816987241,9.42477796076938,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24560,24560,2012-08-04,Penrith,1.8,20.8,0.0,WSW,33.0,WSW,W,4.0,13.0,89.0,28.0,7.5,20.5,0,0,2012,8,4,8,3.5342917352885173,3.5342917352885173,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24561,24561,2012-08-05,Penrith,2.3,22.0,0.0,WNW,44.0,SSE,W,6.0,13.0,89.0,29.0,7.4,21.1,0,0,2012,8,5,8,2.748893571891069,5.105088062083414,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24562,24562,2012-08-06,Penrith,7.5,19.1,0.0,WSW,50.0,WSW,W,28.0,17.0,35.0,29.0,15.5,17.5,0,0,2012,8,6,8,3.5342917352885173,3.5342917352885173,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24563,24563,2012-08-07,Penrith,1.1,18.2,0.0,NE,11.0,,NE,0.0,6.0,76.0,32.0,7.1,17.7,0,0,2012,8,7,8,0.7853981633974483,,0.7853981633974483,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24564,24564,2012-08-08,Penrith,0.7,22.4,0.2,NW,26.0,NNW,NNW,4.0,4.0,91.0,,6.5,22.2,0,0,2012,8,8,8,2.356194490192345,1.9634954084936207,1.9634954084936207,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24565,24565,2012-08-09,Penrith,6.5,19.9,0.0,WSW,57.0,S,W,6.0,11.0,,,10.5,18.5,0,0,2012,8,9,8,3.5342917352885173,9.42477796076938,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24566,24566,2012-08-10,Penrith,5.1,18.1,0.0,S,52.0,SW,S,26.0,30.0,,,12.6,16.7,0,0,2012,8,10,8,9.42477796076938,3.9269908169872414,9.42477796076938,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24567,24567,2012-08-11,Penrith,8.7,17.9,0.0,S,48.0,SSW,SSE,24.0,28.0,,,13.9,16.5,0,0,2012,8,11,8,9.42477796076938,4.319689898685965,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24568,24568,2012-08-12,Penrith,11.7,16.1,0.0,S,50.0,SSW,S,19.0,11.0,,,13.3,14.8,0,0,2012,8,12,8,9.42477796076938,4.319689898685965,9.42477796076938,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24569,24569,2012-08-13,Penrith,6.8,18.9,0.0,SW,19.0,SE,NNE,2.0,6.0,,41.0,12.8,18.5,0,0,2012,8,13,8,3.9269908169872414,5.497787143782138,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24570,24570,2012-08-14,Penrith,2.1,18.1,0.0,NW,17.0,S,NNE,2.0,6.0,84.0,43.0,8.6,17.8,0,0,2012,8,14,8,2.356194490192345,9.42477796076938,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24571,24571,2012-08-15,Penrith,3.7,24.4,0.0,NW,44.0,SW,NW,2.0,19.0,78.0,24.0,10.6,23.0,0,0,2012,8,15,8,2.356194490192345,3.9269908169872414,2.356194490192345,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24572,24572,2012-08-16,Penrith,5.8,20.0,0.0,SSW,22.0,,,0.0,0.0,55.0,37.0,13.7,19.1,0,0,2012,8,16,8,4.319689898685965,,,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24573,24573,2012-08-17,Penrith,3.5,21.2,0.0,N,74.0,N,NW,15.0,28.0,68.0,43.0,12.0,15.1,0,0,2012,8,17,8,1.5707963267948966,1.5707963267948966,2.356194490192345,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24574,24574,2012-08-18,Penrith,8.0,18.7,0.0,WNW,52.0,W,W,22.0,28.0,46.0,42.0,13.6,16.8,0,0,2012,8,18,8,2.748893571891069,3.141592653589793,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24575,24575,2012-08-19,Penrith,4.8,20.0,0.0,WNW,24.0,SSE,N,2.0,6.0,56.0,39.0,13.5,18.2,0,0,2012,8,19,8,2.748893571891069,5.105088062083414,1.5707963267948966,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24576,24576,2012-08-20,Penrith,2.5,18.9,0.0,NNE,17.0,E,NNE,2.0,6.0,79.0,36.0,8.9,18.5,0,0,2012,8,20,8,1.1780972450961724,0.0,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24577,24577,2012-08-21,Penrith,5.1,22.2,0.0,NE,19.0,,NNE,0.0,7.0,89.0,28.0,10.2,22.0,0,0,2012,8,21,8,0.7853981633974483,,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24578,24578,2012-08-22,Penrith,5.9,25.5,0.0,N,37.0,,N,0.0,24.0,87.0,34.0,10.4,24.8,0,0,2012,8,22,8,1.5707963267948966,,1.5707963267948966,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24579,24579,2012-08-23,Penrith,10.3,28.9,0.0,NW,80.0,NW,NW,20.0,50.0,43.0,37.0,23.5,24.4,0,1,2012,8,23,8,2.356194490192345,2.356194490192345,2.356194490192345,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24580,24580,2012-08-24,Penrith,10.5,19.4,4.8,WNW,56.0,N,WNW,20.0,28.0,46.0,31.0,13.6,18.6,1,0,2012,8,24,8,2.748893571891069,1.5707963267948966,2.748893571891069,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24581,24581,2012-08-25,Penrith,7.2,20.3,0.0,W,30.0,NNW,W,6.0,9.0,57.0,31.0,13.5,19.9,0,0,2012,8,25,8,3.141592653589793,1.9634954084936207,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24582,24582,2012-08-26,Penrith,3.5,20.3,0.0,WSW,31.0,NE,SSW,2.0,11.0,57.0,32.0,12.4,19.4,0,0,2012,8,26,8,3.5342917352885173,0.7853981633974483,4.319689898685965,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24583,24583,2012-08-29,Penrith,4.3,22.3,0.0,NNE,30.0,,NNE,0.0,15.0,97.0,43.0,8.6,21.9,0,0,2012,8,29,8,1.1780972450961724,,1.1780972450961724,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24584,24584,2012-08-30,Penrith,6.9,21.6,0.0,NW,54.0,N,W,17.0,22.0,45.0,27.0,17.8,19.7,0,0,2012,8,30,8,2.356194490192345,1.5707963267948966,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24585,24585,2012-08-31,Penrith,6.0,19.1,0.0,W,50.0,NNE,W,6.0,20.0,42.0,30.0,13.5,16.6,0,1,2012,8,31,8,3.141592653589793,1.1780972450961724,3.141592653589793,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24586,24586,2012-09-01,Penrith,2.2,18.4,1.8,S,33.0,SSE,SSE,6.0,11.0,58.0,36.0,10.9,16.6,1,0,2012,9,1,8,9.42477796076938,5.105088062083414,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24587,24587,2012-09-02,Penrith,4.2,21.2,0.0,NNE,20.0,,SSE,0.0,2.0,65.0,30.0,12.8,20.8,0,0,2012,9,2,8,1.1780972450961724,,5.105088062083414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24588,24588,2012-09-03,Penrith,3.2,24.0,0.0,E,19.0,,NE,0.0,7.0,69.0,19.0,11.0,23.4,0,0,2012,9,3,8,0.0,,0.7853981633974483,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
24589,24589,2012-09-04,Penrith,4.1,25.5,0.0,NE,17.0,,SW,0.0,6.0,78.0,23.0,10.2,24.8,0,0,2012,9,4,8,0.7853981633974483,,3.9269908169872414,-33.7511954,150.6941711,NSW,Evaporation_Sunshine_Pressure9am_Pressure3pm_Cloud9am_Cloud3pm,0,4
